,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"thank u, next","Ariana Grande",28425,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
2,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",26039,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
3,"Devia Ir","Wet Bed Gang",25395,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
4,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,23068,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
5,Cafeína,"Dj Dadda",22967,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
6,Shallow,"Lady Gaga",19931,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
7,"O Bebê","MC Kevinho",18795,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
8,Happier,Marshmello,18678,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
9,"MIA (feat. Drake)","Bad Bunny",18465,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
10,Natural,"Imagine Dragons",17372,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
11,Sauce,Sippinpurpp,16203,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
12,Moonlight,XXXTENTACION,14997,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
13,"Te Boté - Remix","Nio Garcia",14838,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
14,"Lucid Dreams","Juice WRLD",14483,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
15,"Água de Coco (Prod. Lhast)",ProfJam,14412,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
16,Better,Khalid,13840,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
17,SAD!,XXXTENTACION,13355,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
18,Youngblood,"5 Seconds of Summer",13048,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
19,"NÓS2 (feat. Deezy)",Bispo,12838,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
20,"Without Me",Halsey,12780,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
21,BAD!,XXXTENTACION,12436,https://open.spotify.com/track/4CH66Rxcjcj3VBHwmIBj4T
22,"Falling Down - Bonus Track","Lil Peep",12262,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
23,"Bad Liar","Imagine Dragons",12109,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
24,"Better Now","Post Malone",11671,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
25,"Sou Favela","MC Bruninho",11489,https://open.spotify.com/track/4r0K5FOCCyuAEb6BsR2ziw
26,"Eastside (with Halsey & Khalid)","benny blanco",11463,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
27,"Mafiosa (feat. Caroliina)",Lartiste,11286,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
28,Miúda,"Holly Hood",11009,https://open.spotify.com/track/1DHQcaZMENKPt8KBQgIr25
29,"In My Mind",Dynoro,10723,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
30,Veneno,Anitta,10556,https://open.spotify.com/track/1KFN3kB4hc6r7ILpifFsqf
31,"SICKO MODE","Travis Scott",10493,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
