,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",32628,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
2,"Devia Ir","Wet Bed Gang",30755,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
3,Cafeína,"Dj Dadda",27718,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
4,Shallow,"Lady Gaga",25569,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
5,"O Bebê","MC Kevinho",25543,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
6,"MIA (feat. Drake)","Bad Bunny",25104,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
7,Happier,Marshmello,20836,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
8,Better,Khalid,19738,https://open.spotify.com/track/2OpBganfGk2GVdSlRdxzaX
9,"Te Boté - Remix","Nio Garcia",19270,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
10,"Lucid Dreams","Juice WRLD",17618,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
11,Natural,"Imagine Dragons",17526,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
12,Sauce,Sippinpurpp,16581,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
13,"Água de Coco (Prod. Lhast)",ProfJam,16363,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
14,"NÓS2 (feat. Deezy)",Bispo,15787,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
15,"Amor de Verdade","MC Kekel",15627,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
16,Miúda,"Holly Hood",15618,https://open.spotify.com/track/1DHQcaZMENKPt8KBQgIr25
17,Youngblood,"5 Seconds of Summer",14738,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
18,"Falling Down - Bonus Track","Lil Peep",14550,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
19,SAD!,XXXTENTACION,14185,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
20,"Better Now","Post Malone",13764,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
21,"Eastside (with Halsey & Khalid)","benny blanco",13600,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
22,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",13451,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
23,Moonlight,XXXTENTACION,13419,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
24,"Without Me",Halsey,13385,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
25,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",13330,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
26,"Mafiosa (feat. Caroliina)",Lartiste,13238,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
