,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Devia Ir","Wet Bed Gang",38383,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
2,"In My Feelings",Drake,34880,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
3,"Mafiosa (feat. Caroliina)",Lartiste,26394,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
4,"Te Boté - Remix","Nio Garcia",23078,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
5,"Lucid Dreams","Juice WRLD",20901,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
6,"Amor de Verdade","MC Kekel",20061,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
7,SAD!,XXXTENTACION,19502,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
8,breathin,"Ariana Grande",19437,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
9,"God is a woman","Ariana Grande",18476,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
10,"Girls Like You (feat. Cardi B)","Maroon 5",17830,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
11,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,17389,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
12,"Taste (feat. Offset)",Tyga,17101,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
13,"Better Now","Post Malone",16123,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
14,"Solo (feat. Demi Lovato)","Clean Bandit",15946,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
15,"No Brainer","DJ Khaled",14468,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
16,Rise,"Jonas Blue",14280,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
17,"One Kiss (with Dua Lipa)","Calvin Harris",14244,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
18,"I Like It","Cardi B",13926,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
19,Youngblood,"5 Seconds of Summer",13899,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
20,"Faz Gostoso",Blaya,13521,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
21,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,13344,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
22,"Jackie Chan",Tiësto,13254,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
23,"NÓS2 (feat. Deezy)",Bispo,12876,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
24,"Eastside (with Halsey & Khalid)","benny blanco",12514,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
25,"SICKO MODE","Travis Scott",12413,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
26,"In My Mind",Dynoro,12403,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
27,"Água de Coco (Prod. Lhast)",ProfJam,12076,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
28,"Dona Maria","Thiago Brava",12059,https://open.spotify.com/track/0dGqIEsFN3KakdPCMkgjre
29,"God's Plan",Drake,11818,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
30,"no tears left to cry","Ariana Grande",11695,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
31,"Mesa 8","Wet Bed Gang",11677,https://open.spotify.com/track/6ZWr4ogmKx2JlY6YOTcnON
32,STARGAZING,"Travis Scott",11416,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
