,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Devia Ir","Wet Bed Gang",33111,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
2,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",29571,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
3,"O Bebê","MC Kevinho",28223,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
4,Cafeína,"Dj Dadda",27103,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
5,"MIA (feat. Drake)","Bad Bunny",21487,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
6,Shallow,"Lady Gaga",21059,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
7,Happier,Marshmello,20557,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
8,"Lucid Dreams","Juice WRLD",20227,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
9,"Te Boté - Remix","Nio Garcia",19867,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
10,"NÓS2 (feat. Deezy)",Bispo,18163,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
11,Better,Khalid,18064,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
12,Natural,"Imagine Dragons",17776,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
13,Sauce,Sippinpurpp,17214,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
14,"Água de Coco (Prod. Lhast)",ProfJam,17104,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
15,"Falling Down - Bonus Track","Lil Peep",17050,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
16,"Eastside (with Halsey & Khalid)","benny blanco",16493,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
17,Miúda,"Holly Hood",16381,https://open.spotify.com/track/1DHQcaZMENKPt8KBQgIr25
18,"Mafiosa (feat. Caroliina)",Lartiste,15910,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
19,"In My Mind",Dynoro,15444,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
20,SAD!,XXXTENTACION,15402,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
21,"Amor de Verdade","MC Kekel",15397,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
22,"In My Feelings",Drake,15365,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
23,Youngblood,"5 Seconds of Summer",14256,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
24,"I Love It (& Lil Pump)","Kanye West",14237,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
25,"Promises (with Sam Smith)","Calvin Harris",13882,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
26,Moonlight,XXXTENTACION,13807,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
27,"Better Now","Post Malone",13806,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
28,"Mesa 8","Wet Bed Gang",13210,https://open.spotify.com/track/6ZWr4ogmKx2JlY6YOTcnON
29,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",11950,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
30,"Girls Like You (feat. Cardi B)","Maroon 5",11918,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
31,"Chaminé (Zara G)","Wet Bed Gang",11705,https://open.spotify.com/track/53kn2KqWSG9neh5H3YQqxt
32,"Taste (feat. Offset)",Tyga,11339,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
33,Rise,"Jonas Blue",11021,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
34,"Electricity (with Dua Lipa)","Silk City",10659,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
35,"Beautiful (feat. Camila Cabello)",Bazzi,10528,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
36,BEBE,6ix9ine,10501,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
37,"SICKO MODE","Travis Scott",10399,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
38,"Vaina Loca",Ozuna,10293,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
39,"Without Me",Halsey,10205,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
