,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Despacito - Remix","Luis Fonsi",30728,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
2,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",28778,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
3,"Shape of You","Ed Sheeran",26902,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
4,HUMBLE.,"Kendrick Lamar",25680,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
5,"Something Just Like This","The Chainsmokers",21734,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
6,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",19908,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
7,Cold,"Maroon 5",18154,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
8,"It Ain't Me (with Selena Gomez)",Kygo,18000,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
9,"Stay (with Alessia Cara)",Zedd,17320,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
10,Passionfruit,Drake,16258,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
11,"Scared to Be Lonely","Martin Garrix",16010,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
12,"SUBEME LA RADIO","Enrique Iglesias",15581,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
13,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",15408,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
14,"That's What I Like","Bruno Mars",15361,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
15,DNA.,"Kendrick Lamar",14753,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
16,Believer,"Imagine Dragons",14537,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
17,"Mask Off",Future,14471,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
18,"Symphony (feat. Zara Larsson)","Clean Bandit",14189,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
19,"There's Nothing Holdin' Me Back","Shawn Mendes",14182,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
20,Paris,"The Chainsmokers",13677,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
21,"Galway Girl","Ed Sheeran",12836,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
22,"You Don't Know Me - Radio Edit","Jax Jones",12528,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY
23,Issues,"Julia Michaels",12420,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
24,"Solo Dance","Martin Jensen",11439,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
25,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",11348,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
26,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,11304,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
27,"Sign of the Times","Harry Styles",10990,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
28,"Olha a Explosão","MC Kevinho",10967,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
29,"I Feel It Coming","The Weeknd",10806,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
30,"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer",10679,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
31,"Chained To The Rhythm","Katy Perry",10677,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi
32,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",10645,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
33,Starboy,"The Weeknd",10622,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
34,"Good Life (with G-Eazy & Kehlani)",G-Eazy,10429,https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E
35,"Call On Me - Ryan Riback Extended Remix",Starley,10182,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
36,"Chantaje (feat. Maluma)",Shakira,9940,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
37,ELEMENT.,"Kendrick Lamar",9871,https://open.spotify.com/track/1EaKU4dMbesXXd3BrLCtYG
38,"Se Não Acordar Amanhã",Piruka,9381,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
39,"Só Eu Sei",Virgul,9364,https://open.spotify.com/track/4bdnmTm3yx2W5wTmTewkVD
40,"Não Se Passa Nada",Piruka,9006,https://open.spotify.com/track/7AcZsdwJFJEPxGwr2ErOvu
41,"LOVE. FEAT. ZACARI.","Kendrick Lamar",8973,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
42,"Hear Me Now",Alok,8714,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
43,"The Cure","Lady Gaga",8661,https://open.spotify.com/track/51PIvodunv6NmX5250zxAh
44,"Say You Won't Let Go","James Arthur",8648,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
45,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",8493,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
46,"Wake N Bake",Regula,8392,https://open.spotify.com/track/5hmOBifAAsfEhUxtK6xiEb
47,Heaven,"Richie Campbell",8368,https://open.spotify.com/track/3CqELUCD4xPw5ERPXTyPq1
48,"Castle on the Hill","Ed Sheeran",8297,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
49,Dialeto,"Diogo Piçarra",7767,https://open.spotify.com/track/1Eq8bovIxKCDJzzWa78V7p
50,"Green Light",Lorde,7743,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5
51,"Bon appétit","Katy Perry",7701,https://open.spotify.com/track/61WbtB6ujkpNAsAf5LjF4b
52,"Still Got Time",ZAYN,7622,https://open.spotify.com/track/000xQL6tZNLJzIrtIgxqSl
53,"Now Or Never",Halsey,7531,https://open.spotify.com/track/0Nhu3zSYbEz32IYiobV75e
54,"Saturnz Barz (feat. Popcaan)",Gorillaz,7319,https://open.spotify.com/track/7l9CE3wmEGOUYw1j4ETjnL
55,Closer,"The Chainsmokers",7198,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
56,"The One","The Chainsmokers",7044,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5
57,Location,Khalid,6747,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
58,História,"Diogo Piçarra",6564,https://open.spotify.com/track/14ngg5qaXPvt2rrPvMV1kC
59,"First Time",Kygo,6526,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr
60,Attention,"Charlie Puth",6453,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
61,"No Promises (feat. Demi Lovato)","Cheat Codes",6407,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
62,"iSpy (feat. Lil Yachty)",KYLE,6321,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
63,Thunder,"Imagine Dragons",6282,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
64,Rainha,Virgul,6171,https://open.spotify.com/track/47Sfqrh6K17VYJEagJMlki
65,"The Night We Met","Lord Huron",6046,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK
66,Congratulations,"Post Malone",6015,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
67,Unforgettable,"French Montana",5998,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW
68,YAH.,"Kendrick Lamar",5786,https://open.spotify.com/track/4BHSjbYylfOH5WAGusDyni
69,"El Amante","Nicky Jam",5781,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs
70,"XO TOUR Llif3","Lil Uzi Vert",5598,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
71,Selfish,Future,5554,https://open.spotify.com/track/2Ce5IyMlVRVvN997ZJjJJA
72,"XXX. FEAT. U2.","Kendrick Lamar",5455,https://open.spotify.com/track/4iYRa2btalAzPZoSYfROqF
73,"September Song","JP Cooper",5344,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI
74,Human,"Rag'n'Bone Man",5281,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
75,PRIDE.,"Kendrick Lamar",5263,https://open.spotify.com/track/6IZvVAP7VPPnsGX6bvgkqg
76,"Fake Love",Drake,5197,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
77,"24K Magic","Bruno Mars",5186,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
78,LUST.,"Kendrick Lamar",5159,https://open.spotify.com/track/06FCvd7rrRcF3DdvWH5Isp
79,"Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version",Pitbull,5157,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez
80,"O Grave Bater","MC Kevinho",5118,https://open.spotify.com/track/1bUazU9SSOh02AdlOPeTvm
81,Loucos,"Matias Damásio",5077,https://open.spotify.com/track/49Fu8EcEOZ9OnpM1XpPpyU
82,"Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",5050,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
83,FEEL.,"Kendrick Lamar",5035,https://open.spotify.com/track/2LTlO3NuNVN70lp2ZbVswF
84,"Shed a Light","Robin Schulz",4844,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY
