,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Devia Ir","Wet Bed Gang",20780,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
2,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",20153,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
3,"thank u, next","Ariana Grande",19624,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
4,Cafeína,"Dj Dadda",19433,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
5,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,18892,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
6,Shallow,"Lady Gaga",18770,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
7,"MIA (feat. Drake)","Bad Bunny",18053,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
8,"Without Me",Halsey,17787,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
9,"Tou Bem (feat. Lhast)",ProfJam,16288,https://open.spotify.com/track/4c5yphfLxbguggPnS6Wibq
10,"Teu Eternamente","Slow J",16210,https://open.spotify.com/track/5nXOacZiLz7b5Nds2Ouq9h
11,Happier,Marshmello,15870,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
12,Better,Khalid,15597,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
13,"Agora é Tudo Meu","Dennis DJ",14549,https://open.spotify.com/track/5yH8pYxNckOU1cxfPsMIaz
14,Sauce,Sippinpurpp,14372,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
15,"Happy Day","Deejay Telio",14333,https://open.spotify.com/track/4HkmUlLklTFzOIufppSf0e
16,"O Bebê","MC Kevinho",14027,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
17,"Água de Coco (Prod. Lhast)",ProfJam,13914,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
18,"Te Boté - Remix","Nio Garcia",13737,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
19,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",13304,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
20,Wow.,"Post Malone",13161,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
21,"Sou Favela","MC Bruninho",12565,https://open.spotify.com/track/4r0K5FOCCyuAEb6BsR2ziw
22,Miúda,"Holly Hood",11882,https://open.spotify.com/track/1DHQcaZMENKPt8KBQgIr25
23,Natural,"Imagine Dragons",11669,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
24,"Lucid Dreams","Juice WRLD",11485,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
25,SAD!,XXXTENTACION,11386,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
26,Moonlight,XXXTENTACION,11203,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
27,"Eastside (with Halsey & Khalid)","benny blanco",11144,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
28,"In My Mind",Dynoro,10454,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
