,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,35494,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
2,"Devia Ir","Wet Bed Gang",21173,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
3,SAD!,XXXTENTACION,20513,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
4,"Amor de Verdade","MC Kekel",20419,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
5,"Mafiosa (feat. Caroliina)",Lartiste,19515,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
6,"Lucid Dreams","Juice WRLD",17426,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
7,"Te Boté - Remix","Nio Garcia",16954,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
8,"Girls Like You (feat. Cardi B)","Maroon 5",16097,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
9,"Better Now","Post Malone",15599,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
10,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,15166,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
11,"One Kiss (with Dua Lipa)","Calvin Harris",14908,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
12,"Solo (feat. Demi Lovato)","Clean Bandit",14869,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
13,"I Like It","Cardi B",14591,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
14,"Taste (feat. Offset)",Tyga,14213,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
15,X,"Nicky Jam",12699,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
16,"God's Plan",Drake,12691,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
17,"Faz Gostoso",Blaya,12581,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
