,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Shape of You","Ed Sheeran",50950,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,26695,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
3,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",26533,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
4,Paris,"The Chainsmokers",21932,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
5,"Chantaje (feat. Maluma)",Shakira,21636,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
6,Starboy,"The Weeknd",20484,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
7,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",19063,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
8,"I Feel It Coming","The Weeknd",17878,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
9,"Say You Won't Let Go","James Arthur",17355,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
10,"Castle on the Hill","Ed Sheeran",16138,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
11,"Deu Onda","MC G15",15613,https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF
12,"Scared to Be Lonely","Martin Garrix",14608,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
13,"Love Me Now","John Legend",14203,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89
14,Loucos,"Matias Damásio",13984,https://open.spotify.com/track/49Fu8EcEOZ9OnpM1XpPpyU
15,Human,"Rag'n'Bone Man",13820,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
16,"Se Não Acordar Amanhã",Piruka,13517,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
17,"Don't Wanna Know","Maroon 5",13284,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
18,"Just Hold On","Steve Aoki",12651,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
19,"Hear Me Now",Alok,12437,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
