,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Devia Ir","Wet Bed Gang",34074,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
2,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",30975,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
3,Cafeína,"Dj Dadda",28607,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
4,"O Bebê","MC Kevinho",28095,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
5,"MIA (feat. Drake)","Bad Bunny",22580,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
6,Shallow,"Lady Gaga",22494,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
7,Happier,Marshmello,21081,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
8,"Lucid Dreams","Juice WRLD",20304,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
9,Better,Khalid,20077,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
10,"Te Boté - Remix","Nio Garcia",19899,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
11,"NÓS2 (feat. Deezy)",Bispo,18936,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
12,Sauce,Sippinpurpp,18896,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
13,Natural,"Imagine Dragons",18358,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
14,"Água de Coco (Prod. Lhast)",ProfJam,18047,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
15,"Falling Down - Bonus Track","Lil Peep",17799,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
16,"Eastside (with Halsey & Khalid)","benny blanco",16843,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
17,Miúda,"Holly Hood",16027,https://open.spotify.com/track/1DHQcaZMENKPt8KBQgIr25
18,SAD!,XXXTENTACION,15895,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
19,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",15809,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
20,"Mafiosa (feat. Caroliina)",Lartiste,15805,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
21,"Amor de Verdade","MC Kekel",15465,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
22,"In My Feelings",Drake,14984,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
23,Moonlight,XXXTENTACION,14946,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
24,"In My Mind",Dynoro,14891,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
25,Youngblood,"5 Seconds of Summer",14344,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
26,"Better Now","Post Malone",14341,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
27,"Mesa 8","Wet Bed Gang",13884,https://open.spotify.com/track/6ZWr4ogmKx2JlY6YOTcnON
28,"Promises (with Sam Smith)","Calvin Harris",13576,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
29,"I Love It (& Lil Pump)","Kanye West",12624,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
30,"Girls Like You (feat. Cardi B)","Maroon 5",12467,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
31,"Electricity (with Dua Lipa)","Silk City",11677,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
32,BEBE,6ix9ine,11430,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
33,"Taste (feat. Offset)",Tyga,11381,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
34,"Chaminé (Zara G)","Wet Bed Gang",11205,https://open.spotify.com/track/53kn2KqWSG9neh5H3YQqxt
35,"Beautiful (feat. Camila Cabello)",Bazzi,11191,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
36,Rise,"Jonas Blue",11189,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
37,"Let You Love Me","Rita Ora",10943,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
38,"Without Me",Halsey,10832,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
39,"Não Sinto","Wet Bed Gang",10778,https://open.spotify.com/track/0YC2GENi574LpUCPEHk8qy
40,"SICKO MODE","Travis Scott",10676,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
41,Rain,mishlawi,10479,https://open.spotify.com/track/65GMCfqsrFRDSX7OWNoJeS
42,"Prova dos 9",Piruka,9832,https://open.spotify.com/track/7JSvz1VaPKZzQ0gRJkW95x
43,"Sou Favela","MC Bruninho",9756,https://open.spotify.com/track/4r0K5FOCCyuAEb6BsR2ziw
44,"Vaina Loca",Ozuna,9748,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
45,"1100 Cegonhas - Prod. Here's Jhonny",Dillaz,9671,https://open.spotify.com/track/2z8miBNCvH52PnK5vfeXm8
46,"Woman Like Me (feat. Nicki Minaj)","Little Mix",9517,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1
47,"Solo (feat. Demi Lovato)","Clean Bandit",9389,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
48,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,9357,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
49,"Be Alright","Dean Lewis",9355,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
50,"Lucky You (feat. Joyner Lucas)",Eminem,9311,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
51,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",8966,https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N
52,"Jocelyn Flores",XXXTENTACION,8735,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
53,"Sin Pijama","Becky G",8335,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
54,"Always Remember Us This Way","Lady Gaga",8228,https://open.spotify.com/track/74iZuPGwyL33VlTr6jTnab
55,Nevermind,"Dennis Lloyd",8200,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
56,"No Stylist","French Montana",8002,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
57,"I Like It","Cardi B",7860,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
58,"Faz Gostoso",Blaya,7827,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
59,"Love Lies (with Normani)",Khalid,7642,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
60,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",7632,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
61,"Jackie Chan",Tiësto,7631,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
62,Aleluia,"Wet Bed Gang",7580,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
63,"Venom - Music From The Motion Picture",Eminem,7489,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
64,changes,XXXTENTACION,7487,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
65,"Salto Alto",Piruka,7404,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
66,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",7279,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
67,"One Kiss (with Dua Lipa)","Calvin Harris",7224,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
68,"Dona Maria","Thiago Brava",7206,https://open.spotify.com/track/0dGqIEsFN3KakdPCMkgjre
69,"Mo Bamba","Sheck Wes",7127,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
70,Thunderclouds,Sia,7096,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
71,"Não Tens Visto","Wet Bed Gang",7073,https://open.spotify.com/track/3WzINtpiKu6mwJu8ax7EdC
72,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,6879,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
