,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Amor de Verdade","MC Kekel",25208,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
2,"Better Now","Post Malone",22630,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
3,"One Kiss (with Dua Lipa)","Calvin Harris",22016,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
4,X,"Nicky Jam",20129,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
5,"Faz Gostoso",Blaya,19097,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
6,"Girls Like You (feat. Cardi B)","Maroon 5",17114,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
7,Youngblood,"5 Seconds of Summer",16105,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
8,"I Like It","Cardi B",15845,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
9,FRIENDS,Marshmello,15566,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
10,"Back To You","Selena Gomez",15466,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
11,"God's Plan",Drake,15301,https://open.spotify.com/track/6T8cJz5lAqGer9GUHGyelE
12,"Lucid Dreams","Juice WRLD",14976,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
13,"1100 Cegonhas - Prod. Here's Jhonny",Dillaz,14009,https://open.spotify.com/track/2z8miBNCvH52PnK5vfeXm8
14,"no tears left to cry","Ariana Grande",13802,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
15,"Nice For What",Drake,13097,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
16,"Mafiosa (feat. Caroliina)",Lartiste,12943,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
17,"lovely (with Khalid)","Billie Eilish",12471,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
18,"All Mine","Kanye West",12177,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
19,"Psycho (feat. Ty Dolla $ign)","Post Malone",12015,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
20,"Solo (feat. Demi Lovato)","Clean Bandit",11525,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
21,"In My Blood","Shawn Mendes",11398,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
22,"rockstar (feat. 21 Savage)","Post Malone",10775,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
23,"This Is America","Childish Gambino",10709,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
24,"Jackie Chan",Tiësto,10518,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
25,Flames,"David Guetta",10290,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
26,"Youth feat. Khalid","Shawn Mendes",10153,https://open.spotify.com/track/5SwEgzUFDHwpWHKrbnP32Z
27,"Call Out My Name","The Weeknd",10108,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
28,"Love Lies (with Normani)",Khalid,9747,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
29,"Ta Tum Tum","MC Kevinho",8991,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
30,"Taste (feat. Offset)",Tyga,8917,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
31,"Ocean (feat. Khalid)","Martin Garrix",8819,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
32,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,8367,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
33,"Look Alive (feat. Drake)","BlocBoy JB",8143,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
34,"Só Quer Vrau","MC MM",8134,https://open.spotify.com/track/68uKHxQzoY6gd7YSKJf21J
35,"Te Boté - Remix","Nio Garcia",8020,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
36,Mine,Bazzi,8017,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
37,Nevermind,"Dennis Lloyd",7834,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
38,Downtown,Anitta,7706,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
39,"All The Stars (with SZA)","Kendrick Lamar",7648,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
40,IDGAF,"Dua Lipa",7595,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
41,"I'm Upset",Drake,7323,https://open.spotify.com/track/54oMZ3blwWwuPN4wEoG5mk
42,SAD!,XXXTENTACION,7315,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
43,"The Middle",Zedd,7253,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
44,"All Girls Are The Same","Juice WRLD",7152,https://open.spotify.com/track/3H2JThgdBxezwj1wwafQS8
45,Barking,Ramz,7058,https://open.spotify.com/track/7amMgNDcObIDkIXv4xcvc2
46,"In My Blood - Portuguese Version","Shawn Mendes",6861,https://open.spotify.com/track/7pe1Y1LvoRYQTLbaqS05Vg
47,"Bed (feat. Ariana Grande)","Nicki Minaj",6783,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
