,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Shape of You","Ed Sheeran",44921,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,22194,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
3,"Chantaje (feat. Maluma)",Shakira,20675,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
4,Starboy,"The Weeknd",19892,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
5,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",18233,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
6,Paris,"The Chainsmokers",17728,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
7,"I Feel It Coming","The Weeknd",16484,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
8,"Say You Won't Let Go","James Arthur",16366,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
9,"Deu Onda","MC G15",15995,https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF
10,"Castle on the Hill","Ed Sheeran",15855,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
11,Mercy,"Shawn Mendes",14839,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
12,Loucos,"Matias Damásio",14215,https://open.spotify.com/track/49Fu8EcEOZ9OnpM1XpPpyU
13,"Don't Wanna Know","Maroon 5",13322,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
14,Closer,"The Chainsmokers",13024,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
15,"Se Não Acordar Amanhã",Piruka,12846,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
16,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",12743,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
17,"Fake Love",Drake,12438,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
18,"Let Me Love You","DJ Snake",12301,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
19,"Love Me Now","John Legend",12265,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89
20,"24K Magic","Bruno Mars",11958,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
21,"One Dance",Drake,11293,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
22,Human,"Rag'n'Bone Man",11249,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
23,"Just Hold On","Steve Aoki",10969,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
24,"Scars To Your Beautiful","Alessia Cara",10807,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
25,"Bad Things (with Camila Cabello)","Machine Gun Kelly",10696,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj
26,"Só Eu Sei",Virgul,10383,https://open.spotify.com/track/4bdnmTm3yx2W5wTmTewkVD
27,"Não Se Passa Nada",Piruka,10164,https://open.spotify.com/track/7AcZsdwJFJEPxGwr2ErOvu
28,"Cold Water (feat. Justin Bieber & MØ)","Major Lazer",9964,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
29,"Ca Bu Fla Ma Nau",Piruka,9936,https://open.spotify.com/track/1VdIgUz8lT0JAsnMZRBHzz
30,"In the Name of Love","Martin Garrix",9814,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L
31,"La Bicicleta","Carlos Vives",9623,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU
32,"My Way","Calvin Harris",9135,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
33,"Black Beatles","Rae Sremmurd",8963,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
34,"Side To Side","Ariana Grande",8950,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz
35,Dialeto,"Diogo Piçarra",8936,https://open.spotify.com/track/1Eq8bovIxKCDJzzWa78V7p
36,"Hear Me Now",Alok,8929,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
37,"Call On Me - Ryan Riback Extended Remix",Starley,8693,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
38,"Treat You Better","Shawn Mendes",8693,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
39,Heathens,"Twenty One Pilots",8615,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
40,Starving,"Hailee Steinfeld",8329,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe
41,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,8185,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
42,"Dancing On My Own","Calum Scott",8116,https://open.spotify.com/track/02WacdrRpm4zlP8H7X6bnQ
43,"I Would Like","Zara Larsson",7929,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6
