,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Shape of You","Ed Sheeran",41678,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2,Starboy,"The Weeknd",25045,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
3,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,20264,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
4,"I Feel It Coming","The Weeknd",19465,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
5,"Chantaje (feat. Maluma)",Shakira,19300,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
6,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",19300,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
7,"Castle on the Hill","Ed Sheeran",18544,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
8,"Say You Won't Let Go","James Arthur",18405,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
9,Mercy,"Shawn Mendes",16334,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
10,Paris,"The Chainsmokers",16102,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
11,"Don't Wanna Know","Maroon 5",15460,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
12,"Deu Onda","MC G15",15396,https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF
13,Closer,"The Chainsmokers",14877,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
14,"Fake Love",Drake,14580,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
15,"Let Me Love You","DJ Snake",14508,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
16,"24K Magic","Bruno Mars",14367,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
17,"Se Não Acordar Amanhã",Piruka,13892,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
18,"One Dance",Drake,12978,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
19,"Love Me Now","John Legend",12735,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89
20,"Scars To Your Beautiful","Alessia Cara",12506,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
21,"Ca Bu Fla Ma Nau",Piruka,12491,https://open.spotify.com/track/1VdIgUz8lT0JAsnMZRBHzz
22,Loucos,"Matias Damásio",12359,https://open.spotify.com/track/49Fu8EcEOZ9OnpM1XpPpyU
23,"Just Hold On","Steve Aoki",12137,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
24,"Cold Water (feat. Justin Bieber & MØ)","Major Lazer",12110,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
25,"Bad Things (with Camila Cabello)","Machine Gun Kelly",12056,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj
26,"Side To Side","Ariana Grande",11578,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz
27,"Só Eu Sei",Virgul,11504,https://open.spotify.com/track/4bdnmTm3yx2W5wTmTewkVD
28,"Não Se Passa Nada",Piruka,11036,https://open.spotify.com/track/7AcZsdwJFJEPxGwr2ErOvu
29,"Hear Me Now",Alok,10713,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
30,"Black Beatles","Rae Sremmurd",10711,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
31,"My Way","Calvin Harris",10465,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
32,"In the Name of Love","Martin Garrix",10291,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L
33,Heathens,"Twenty One Pilots",9796,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
34,"Treat You Better","Shawn Mendes",9771,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
35,"All We Know","The Chainsmokers",9469,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK
36,"Call On Me - Ryan Riback Extended Remix",Starley,9419,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
37,"Dancing On My Own","Calum Scott",9393,https://open.spotify.com/track/02WacdrRpm4zlP8H7X6bnQ
38,Human,"Rag'n'Bone Man",9356,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
39,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",8987,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
40,Starving,"Hailee Steinfeld",8924,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe
41,"I Would Like","Zara Larsson",8858,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6
42,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",8756,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
43,Dialeto,"Diogo Piçarra",8667,https://open.spotify.com/track/1Eq8bovIxKCDJzzWa78V7p
44,"Shed a Light","Robin Schulz",8653,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY
45,"La Bicicleta","Carlos Vives",8472,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU
46,Sirenes,Piruka,7887,https://open.spotify.com/track/5rnHKl6dYUZPtlMLLbKDBK
47,"Don't Let Me Down","The Chainsmokers",7812,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm
48,"Party Monster","The Weeknd",7702,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt
49,"Perfect Strangers","Jonas Blue",7442,https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1
50,"Say Something Loving","The xx",7430,https://open.spotify.com/track/728zbo72kOoYdGR3AhNsyF
51,"The Greatest",Sia,6368,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO
52,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","Lil Wayne",6297,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB
53,"By Your Side","Jonas Blue",6279,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j
