,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Devia Ir","Wet Bed Gang",21589,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
2,"thank u, next","Ariana Grande",20794,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
3,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,19833,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
4,Cafeína,"Dj Dadda",19755,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
5,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",19396,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
6,Shallow,"Lady Gaga",17878,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
7,"MIA (feat. Drake)","Bad Bunny",17717,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
8,"Without Me",Halsey,17641,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
9,"Tou Bem (feat. Lhast)",ProfJam,17246,https://open.spotify.com/track/4c5yphfLxbguggPnS6Wibq
10,"Teu Eternamente","Slow J",17029,https://open.spotify.com/track/5nXOacZiLz7b5Nds2Ouq9h
11,Happier,Marshmello,15728,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
12,Better,Khalid,15394,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
13,Sauce,Sippinpurpp,14541,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
14,"Água de Coco (Prod. Lhast)",ProfJam,13888,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
15,"O Bebê","MC Kevinho",13533,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
16,"Te Boté - Remix","Nio Garcia",13450,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
17,"Happy Day","Deejay Telio",13411,https://open.spotify.com/track/4HkmUlLklTFzOIufppSf0e
18,"Agora é Tudo Meu","Dennis DJ",13142,https://open.spotify.com/track/5yH8pYxNckOU1cxfPsMIaz
19,Natural,"Imagine Dragons",12403,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
20,"Sou Favela","MC Bruninho",12279,https://open.spotify.com/track/4r0K5FOCCyuAEb6BsR2ziw
21,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",12142,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
22,Miúda,"Holly Hood",11490,https://open.spotify.com/track/1DHQcaZMENKPt8KBQgIr25
23,Moonlight,XXXTENTACION,11055,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
24,"Eastside (with Halsey & Khalid)","benny blanco",10817,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
25,"Lucid Dreams","Juice WRLD",10741,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
26,SAD!,XXXTENTACION,10670,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
27,Wow.,"Post Malone",10324,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
28,"Love Someone","Lukas Graham",10309,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
29,"NÓS2 (feat. Deezy)",Bispo,10241,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
30,"In My Mind",Dynoro,10211,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
