,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Despacito - Remix","Luis Fonsi",25619,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
2,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",25532,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
3,"Shape of You","Ed Sheeran",23168,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
4,HUMBLE.,"Kendrick Lamar",20444,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
5,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",17799,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
6,"Something Just Like This","The Chainsmokers",16694,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
7,Cold,"Maroon 5",15718,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
8,"It Ain't Me (with Selena Gomez)",Kygo,15640,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
9,Passionfruit,Drake,15160,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
10,"Stay (with Alessia Cara)",Zedd,15048,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
11,"SUBEME LA RADIO","Enrique Iglesias",13954,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
12,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",13862,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
13,"Scared to Be Lonely","Martin Garrix",13729,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
14,"That's What I Like","Bruno Mars",13550,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
15,"There's Nothing Holdin' Me Back","Shawn Mendes",13006,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
16,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",12806,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
17,"Symphony (feat. Zara Larsson)","Clean Bandit",12381,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
18,Believer,"Imagine Dragons",12335,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
19,"Mask Off",Future,12007,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
20,DNA.,"Kendrick Lamar",11968,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
21,Paris,"The Chainsmokers",11293,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
22,"You Don't Know Me - Radio Edit","Jax Jones",10851,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY
23,"Olha a Explosão","MC Kevinho",10612,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
24,Issues,"Julia Michaels",10575,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
25,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,9950,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
26,"Galway Girl","Ed Sheeran",9856,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
