,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Devia Ir","Wet Bed Gang",41411,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
2,"O Bebê","MC Kevinho",30136,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
3,Cafeína,"Dj Dadda",26621,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
4,"Te Boté - Remix","Nio Garcia",23443,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
5,"Lucid Dreams","Juice WRLD",21403,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
6,"Mafiosa (feat. Caroliina)",Lartiste,21030,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
7,"In My Feelings",Drake,20374,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
8,"I Love It (& Lil Pump)","Kanye West",19962,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
9,"In My Mind",Dynoro,18339,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
10,"NÓS2 (feat. Deezy)",Bispo,17735,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
11,Happier,Marshmello,17648,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
12,"Falling Down - Bonus Track","Lil Peep",17550,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
13,Natural,"Imagine Dragons",17380,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
14,"Água de Coco (Prod. Lhast)",ProfJam,17078,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
15,"Amor de Verdade","MC Kekel",16928,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
16,"Lucky You (feat. Joyner Lucas)",Eminem,16331,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
17,"Eastside (with Halsey & Khalid)","benny blanco",16241,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
18,SAD!,XXXTENTACION,15502,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
