,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,HUMBLE.,"Kendrick Lamar",31328,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
2,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",30684,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
3,"Shape of You","Ed Sheeran",30552,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
4,"Despacito - Remix","Luis Fonsi",25766,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
5,"Something Just Like This","The Chainsmokers",23581,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
6,"It Ain't Me (with Selena Gomez)",Kygo,20841,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
7,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",20437,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
8,Cold,"Maroon 5",20202,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
9,DNA.,"Kendrick Lamar",19640,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
10,"Stay (with Alessia Cara)",Zedd,19282,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
11,Passionfruit,Drake,17974,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
12,"That's What I Like","Bruno Mars",17822,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
13,Believer,"Imagine Dragons",17512,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
14,"Scared to Be Lonely","Martin Garrix",16714,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
15,"Symphony (feat. Zara Larsson)","Clean Bandit",16371,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
16,Paris,"The Chainsmokers",16351,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
17,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",16099,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
18,"You Don't Know Me - Radio Edit","Jax Jones",15912,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY
19,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",15382,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
20,"Mask Off",Future,15306,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
21,"SUBEME LA RADIO","Enrique Iglesias",15267,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
22,Issues,"Julia Michaels",15018,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
23,ELEMENT.,"Kendrick Lamar",14655,https://open.spotify.com/track/1EaKU4dMbesXXd3BrLCtYG
24,"Sign of the Times","Harry Styles",13381,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
25,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,12874,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
26,"Galway Girl","Ed Sheeran",12680,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
27,"I Feel It Coming","The Weeknd",12442,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
28,"LOVE. FEAT. ZACARI.","Kendrick Lamar",12420,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
29,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",12213,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
30,"Solo Dance","Martin Jensen",12088,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
31,YAH.,"Kendrick Lamar",11835,https://open.spotify.com/track/4BHSjbYylfOH5WAGusDyni
32,PRIDE.,"Kendrick Lamar",11759,https://open.spotify.com/track/6IZvVAP7VPPnsGX6bvgkqg
33,FEEL.,"Kendrick Lamar",11460,https://open.spotify.com/track/2LTlO3NuNVN70lp2ZbVswF
34,"Olha a Explosão","MC Kevinho",11427,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
35,"Call On Me - Ryan Riback Extended Remix",Starley,11421,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
36,"The One","The Chainsmokers",11134,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5
37,"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer",11129,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
38,"XXX. FEAT. U2.","Kendrick Lamar",11108,https://open.spotify.com/track/4iYRa2btalAzPZoSYfROqF
39,"Chantaje (feat. Maluma)",Shakira,11000,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
40,LUST.,"Kendrick Lamar",10535,https://open.spotify.com/track/06FCvd7rrRcF3DdvWH5Isp
41,Starboy,"The Weeknd",10465,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
42,"Chained To The Rhythm","Katy Perry",10237,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi
43,"Só Eu Sei",Virgul,9796,https://open.spotify.com/track/4bdnmTm3yx2W5wTmTewkVD
44,"Se Não Acordar Amanhã",Piruka,9573,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
