,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",27584,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
2,"Devia Ir","Wet Bed Gang",26764,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
3,"thank u, next","Ariana Grande",24610,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
4,Cafeína,"Dj Dadda",24467,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
5,"O Bebê","MC Kevinho",20766,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
6,"MIA (feat. Drake)","Bad Bunny",20336,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
7,Shallow,"Lady Gaga",19837,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
8,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,19211,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
9,Happier,Marshmello,17201,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
10,"Te Boté - Remix","Nio Garcia",16144,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
11,"Lucid Dreams","Juice WRLD",16086,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
12,"Água de Coco (Prod. Lhast)",ProfJam,15244,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
13,Sauce,Sippinpurpp,15061,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
14,Better,Khalid,14891,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
15,Natural,"Imagine Dragons",13927,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
16,Youngblood,"5 Seconds of Summer",13734,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
17,Miúda,"Holly Hood",13406,https://open.spotify.com/track/1DHQcaZMENKPt8KBQgIr25
18,"NÓS2 (feat. Deezy)",Bispo,13370,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
19,SAD!,XXXTENTACION,13289,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
20,"Better Now","Post Malone",12294,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
21,"Amor de Verdade","MC Kekel",12266,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
22,Moonlight,XXXTENTACION,11901,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
23,"Eastside (with Halsey & Khalid)","benny blanco",11713,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
24,"Mafiosa (feat. Caroliina)",Lartiste,11353,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
25,"In My Mind",Dynoro,11335,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
26,"Without Me",Halsey,11152,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
27,"Sou Favela","MC Bruninho",10916,https://open.spotify.com/track/4r0K5FOCCyuAEb6BsR2ziw
28,"Falling Down - Bonus Track","Lil Peep",10891,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
