,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"thank u, next","Ariana Grande",22295,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
2,"Devia Ir","Wet Bed Gang",21603,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
3,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,21255,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
4,Shallow,"Lady Gaga",20977,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
5,"Without Me",Halsey,20863,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
6,Cafeína,"Dj Dadda",19652,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
7,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",19650,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
8,"MIA (feat. Drake)","Bad Bunny",18342,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
9,Better,Khalid,17480,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
10,"Tou Bem (feat. Lhast)",ProfJam,17365,https://open.spotify.com/track/4c5yphfLxbguggPnS6Wibq
11,"Teu Eternamente","Slow J",17090,https://open.spotify.com/track/5nXOacZiLz7b5Nds2Ouq9h
12,Happier,Marshmello,16501,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
13,Sauce,Sippinpurpp,14793,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
14,"Água de Coco (Prod. Lhast)",ProfJam,14631,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
15,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",14529,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
16,"Agora é Tudo Meu","Dennis DJ",13918,https://open.spotify.com/track/5yH8pYxNckOU1cxfPsMIaz
17,"Happy Day","Deejay Telio",13769,https://open.spotify.com/track/4HkmUlLklTFzOIufppSf0e
18,"Te Boté - Remix","Nio Garcia",13628,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
19,"O Bebê","MC Kevinho",13518,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
20,Wow.,"Post Malone",13149,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
21,"Sou Favela","MC Bruninho",12873,https://open.spotify.com/track/4r0K5FOCCyuAEb6BsR2ziw
22,Natural,"Imagine Dragons",12736,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
23,Miúda,"Holly Hood",12294,https://open.spotify.com/track/1DHQcaZMENKPt8KBQgIr25
24,"Love Someone","Lukas Graham",11753,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
25,"Bad Liar","Imagine Dragons",11610,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
26,"Eastside (with Halsey & Khalid)","benny blanco",11578,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
27,"Lucid Dreams","Juice WRLD",11476,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
28,Moonlight,XXXTENTACION,11419,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
29,SAD!,XXXTENTACION,11191,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
30,"NÓS2 (feat. Deezy)",Bispo,10841,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
31,"In My Mind",Dynoro,10358,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
32,"Better Now","Post Malone",10100,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
33,"Amor de Verdade","MC Kekel",10080,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
34,Youngblood,"5 Seconds of Summer",10052,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
35,"SICKO MODE","Travis Scott",10020,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
36,imagine,"Ariana Grande",9804,https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F
37,"Saturday Nights",Khalid,9736,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
38,"Mafiosa (feat. Caroliina)",Lartiste,9591,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
39,"Going Bad (feat. Drake)","Meek Mill",9566,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
40,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",9292,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
41,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",9225,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
42,"Beautiful (feat. Camila Cabello)",Bazzi,8544,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
43,"Parado no Bailão","MC L da Vinte",8515,https://open.spotify.com/track/3Hb9kUdm4yf839Fle4RIdT
44,Rise,"Jonas Blue",8214,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx
45,"when the party's over","Billie Eilish",8197,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
46,"Mo Bamba","Sheck Wes",7905,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
47,"23 de Maio","Wet Bed Gang",7859,https://open.spotify.com/track/6dtDzWzfREiF37jPhcfja5
48,"Vaina Loca",Ozuna,7830,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
