,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",38918,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
2,"Shape of You","Ed Sheeran",35150,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
3,"It Ain't Me (with Selena Gomez)",Kygo,19573,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
4,"Something Just Like This","The Chainsmokers",19055,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
5,Cold,"Maroon 5",18615,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
6,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,18384,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
7,Passionfruit,Drake,17835,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
8,Paris,"The Chainsmokers",17146,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
9,"Scared to Be Lonely","Martin Garrix",15888,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
10,"Olha a Explosão","MC Kevinho",14982,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
11,"I Feel It Coming","The Weeknd",14964,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
12,Believer,"Imagine Dragons",14678,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
13,"That's What I Like","Bruno Mars",14501,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
14,"Stay (with Alessia Cara)",Zedd,14407,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
15,"Galway Girl","Ed Sheeran",14316,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
16,"Castle on the Hill","Ed Sheeran",13651,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
17,"You Don't Know Me - Radio Edit","Jax Jones",13093,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY
18,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",12994,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
19,"Chantaje (feat. Maluma)",Shakira,12634,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
20,"Say You Won't Let Go","James Arthur",11472,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
21,Starboy,"The Weeknd",11452,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
22,Issues,"Julia Michaels",11397,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
23,"SUBEME LA RADIO","Enrique Iglesias",11309,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
24,"Chained To The Rhythm","Katy Perry",11243,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi
25,"Fake Love",Drake,10873,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
26,Perfect,"Ed Sheeran",10668,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
27,"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer",10094,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
28,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",9755,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
29,Human,"Rag'n'Bone Man",9686,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
30,"Se Não Acordar Amanhã",Piruka,9672,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
31,"Call On Me - Ryan Riback Extended Remix",Starley,9389,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
32,"Não Se Passa Nada",Piruka,9116,https://open.spotify.com/track/7AcZsdwJFJEPxGwr2ErOvu
33,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",8999,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
34,"Deu Onda","MC G15",8942,https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF
35,"Green Light",Lorde,8789,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5
36,"Mask Off",Future,8649,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
37,Loucos,"Matias Damásio",8451,https://open.spotify.com/track/49Fu8EcEOZ9OnpM1XpPpyU
38,"Solo Dance","Martin Jensen",8361,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
39,"Get It Together",Drake,8336,https://open.spotify.com/track/7y6c07pgjZvtHI9kuMVqk1
40,"Free Smoke",Drake,8333,https://open.spotify.com/track/05KOgYg8PGeJyyWBPi5ja8
41,Closer,"The Chainsmokers",8232,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
