,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Shape of You","Ed Sheeran",47911,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",36181,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
3,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,27172,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
4,Paris,"The Chainsmokers",22287,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
5,"It Ain't Me (with Selena Gomez)",Kygo,20541,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
6,"Olha a Explosão","MC Kevinho",20338,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
7,"Chantaje (feat. Maluma)",Shakira,19705,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
8,"I Feel It Coming","The Weeknd",19605,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
9,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",18028,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
10,Starboy,"The Weeknd",17916,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
11,"Scared to Be Lonely","Martin Garrix",17807,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
12,"Deu Onda","MC G15",17464,https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF
13,"Something Just Like This","The Chainsmokers",15878,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
14,"Say You Won't Let Go","James Arthur",15786,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
15,Human,"Rag'n'Bone Man",14890,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
16,"Castle on the Hill","Ed Sheeran",14453,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
17,"Se Não Acordar Amanhã",Piruka,14163,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
18,Cold,"Maroon 5",13807,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
19,Loucos,"Matias Damásio",13421,https://open.spotify.com/track/49Fu8EcEOZ9OnpM1XpPpyU
20,Believer,"Imagine Dragons",13001,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
21,"Chained To The Rhythm","Katy Perry",12673,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi
22,"Call On Me - Ryan Riback Extended Remix",Starley,12487,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
23,"Just Hold On","Steve Aoki",12184,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
24,Closer,"The Chainsmokers",11977,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
25,"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer",11947,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
26,"Bad Things (with Camila Cabello)","Machine Gun Kelly",11422,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj
27,Issues,"Julia Michaels",11339,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
28,"Não Se Passa Nada",Piruka,10893,https://open.spotify.com/track/7AcZsdwJFJEPxGwr2ErOvu
29,"Fake Love",Drake,10802,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
30,"Love Me Now","John Legend",10762,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89
31,"Let Me Love You","DJ Snake",10576,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
32,"24K Magic","Bruno Mars",10415,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
33,"Só Eu Sei",Virgul,10316,https://open.spotify.com/track/4bdnmTm3yx2W5wTmTewkVD
34,Mercy,"Shawn Mendes",10255,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
35,"Don't Wanna Know","Maroon 5",10140,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
36,"One Dance",Drake,9829,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
37,"That's What I Like","Bruno Mars",9651,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
