,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",29620,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
2,"Shape of You","Ed Sheeran",28154,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
3,"Despacito - Remix","Luis Fonsi",28059,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
4,HUMBLE.,"Kendrick Lamar",25783,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
5,"Something Just Like This","The Chainsmokers",21228,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
6,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",19938,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
7,"It Ain't Me (with Selena Gomez)",Kygo,19016,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
8,Cold,"Maroon 5",19004,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
9,"Stay (with Alessia Cara)",Zedd,18349,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
10,Passionfruit,Drake,17072,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
11,"Scared to Be Lonely","Martin Garrix",16441,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
12,"That's What I Like","Bruno Mars",16394,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
13,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",15545,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
14,"SUBEME LA RADIO","Enrique Iglesias",15300,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
15,"There's Nothing Holdin' Me Back","Shawn Mendes",15270,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
16,DNA.,"Kendrick Lamar",15263,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
17,"Symphony (feat. Zara Larsson)","Clean Bandit",15226,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
18,"You Don't Know Me - Radio Edit","Jax Jones",15117,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY
19,Believer,"Imagine Dragons",15091,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
20,Paris,"The Chainsmokers",14465,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
21,"Mask Off",Future,14103,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
22,Issues,"Julia Michaels",13183,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
23,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",12134,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
24,"Sign of the Times","Harry Styles",12036,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
25,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,11972,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
26,"Galway Girl","Ed Sheeran",11856,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
27,"Olha a Explosão","MC Kevinho",11848,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
28,"I Feel It Coming","The Weeknd",11474,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
29,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",10584,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
30,ELEMENT.,"Kendrick Lamar",10377,https://open.spotify.com/track/1EaKU4dMbesXXd3BrLCtYG
31,"Chantaje (feat. Maluma)",Shakira,10292,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
32,"Solo Dance","Martin Jensen",10271,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
33,"Call On Me - Ryan Riback Extended Remix",Starley,10047,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
34,"Good Life (with G-Eazy & Kehlani)",G-Eazy,9873,https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E
