,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Devia Ir","Wet Bed Gang",33292,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
2,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",29561,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
3,Cafeína,"Dj Dadda",28174,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
4,"O Bebê","MC Kevinho",27744,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
5,"MIA (feat. Drake)","Bad Bunny",22390,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
6,Shallow,"Lady Gaga",20814,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
7,Happier,Marshmello,20414,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
8,"Te Boté - Remix","Nio Garcia",20029,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
9,"Lucid Dreams","Juice WRLD",19948,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
10,Better,Khalid,18772,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
11,"NÓS2 (feat. Deezy)",Bispo,18386,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
12,Natural,"Imagine Dragons",18111,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
13,Sauce,Sippinpurpp,17932,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
14,"Água de Coco (Prod. Lhast)",ProfJam,17165,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
15,"Falling Down - Bonus Track","Lil Peep",17059,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
16,"Eastside (with Halsey & Khalid)","benny blanco",16375,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
17,Miúda,"Holly Hood",16274,https://open.spotify.com/track/1DHQcaZMENKPt8KBQgIr25
18,"Mafiosa (feat. Caroliina)",Lartiste,15955,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
19,"Amor de Verdade","MC Kekel",15536,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
20,SAD!,XXXTENTACION,15331,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
21,"In My Mind",Dynoro,15218,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
