,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Devia Ir","Wet Bed Gang",37553,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
2,"In My Feelings",Drake,25686,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
3,"Mafiosa (feat. Caroliina)",Lartiste,22695,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
4,"Te Boté - Remix","Nio Garcia",21897,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
5,"Lucky You (feat. Joyner Lucas)",Eminem,19098,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
6,"Lucid Dreams","Juice WRLD",18805,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
7,"The Ringer",Eminem,17279,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
8,"Amor de Verdade","MC Kekel",16400,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
9,"Girls Like You (feat. Cardi B)","Maroon 5",15707,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
10,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,15544,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
11,"Taste (feat. Offset)",Tyga,15387,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
12,SAD!,XXXTENTACION,15003,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
13,Rise,"Jonas Blue",13255,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
14,"NÓS2 (feat. Deezy)",Bispo,12950,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
15,"Eastside (with Halsey & Khalid)","benny blanco",12831,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
16,Greatest,Eminem,12540,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
17,"Better Now","Post Malone",12299,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
18,"Mesa 8","Wet Bed Gang",11857,https://open.spotify.com/track/6ZWr4ogmKx2JlY6YOTcnON
19,"Solo (feat. Demi Lovato)","Clean Bandit",11675,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
20,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,11540,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
21,Youngblood,"5 Seconds of Summer",11525,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
22,"In My Mind",Dynoro,11214,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
