,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"thank u, next","Ariana Grande",24719,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
2,"Devia Ir","Wet Bed Gang",24527,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
3,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",24148,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
4,Cafeína,"Dj Dadda",23002,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
5,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,22966,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
6,"MIA (feat. Drake)","Bad Bunny",20798,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
7,"Teu Eternamente","Slow J",19737,https://open.spotify.com/track/5nXOacZiLz7b5Nds2Ouq9h
8,"Without Me",Halsey,18265,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
9,Shallow,"Lady Gaga",18027,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
10,Sauce,Sippinpurpp,17986,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
11,Happier,Marshmello,17771,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
12,Better,Khalid,16590,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
13,"O Bebê","MC Kevinho",16374,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
14,"All I Want for Christmas Is You","Mariah Carey",16103,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
15,"Água de Coco (Prod. Lhast)",ProfJam,16018,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
16,"Te Boté - Remix","Nio Garcia",15817,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
17,"Sou Favela","MC Bruninho",13876,https://open.spotify.com/track/4r0K5FOCCyuAEb6BsR2ziw
18,Miúda,"Holly Hood",13673,https://open.spotify.com/track/1DHQcaZMENKPt8KBQgIr25
19,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",13632,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
20,Natural,"Imagine Dragons",13223,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
21,Moonlight,XXXTENTACION,13115,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
22,"Agora é Tudo Meu","Dennis DJ",13059,https://open.spotify.com/track/5yH8pYxNckOU1cxfPsMIaz
23,"Lucid Dreams","Juice WRLD",12625,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
24,SAD!,XXXTENTACION,12180,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
25,"Happy Day","Deejay Telio",11764,https://open.spotify.com/track/4HkmUlLklTFzOIufppSf0e
26,"NÓS2 (feat. Deezy)",Bispo,11539,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
27,"Last Christmas",Wham!,11388,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
