,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Devia Ir","Wet Bed Gang",40580,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
2,"Te Boté - Remix","Nio Garcia",22787,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
3,"Mafiosa (feat. Caroliina)",Lartiste,22173,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
4,Cafeína,"Dj Dadda",22095,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
5,"O Bebê","MC Kevinho",21562,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
6,"In My Feelings",Drake,21119,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
7,"Lucid Dreams","Juice WRLD",20996,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
8,"I Love It (& Lil Pump)","Kanye West",20342,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
9,"Falling Down - Bonus Track","Lil Peep",17141,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
10,"Lucky You (feat. Joyner Lucas)",Eminem,16705,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
11,"Amor de Verdade","MC Kekel",15886,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
12,SAD!,XXXTENTACION,15866,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
13,"Água de Coco (Prod. Lhast)",ProfJam,15113,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
14,"In My Mind",Dynoro,14806,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
15,Natural,"Imagine Dragons",14776,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
16,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,14667,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
17,"NÓS2 (feat. Deezy)",Bispo,14270,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
18,"Eastside (with Halsey & Khalid)","benny blanco",14255,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
19,Happier,Marshmello,13943,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
20,"Mesa 8","Wet Bed Gang",13664,https://open.spotify.com/track/6ZWr4ogmKx2JlY6YOTcnON
21,"Girls Like You (feat. Cardi B)","Maroon 5",12911,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
22,"Better Now","Post Malone",12819,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
23,"Promises (with Sam Smith)","Calvin Harris",12717,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
24,"Taste (feat. Offset)",Tyga,12602,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
25,Sauce,Sippinpurpp,12492,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
26,Youngblood,"5 Seconds of Summer",12327,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
27,"Coração Não Tem Idade (Vou Beijar)",Toy,12303,https://open.spotify.com/track/42RynyXHcGYj6Cvwrh7eIZ
28,Rise,"Jonas Blue",12244,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
29,"Faz Gostoso",Blaya,11745,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
30,"Solo (feat. Demi Lovato)","Clean Bandit",11053,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
31,Better,Khalid,10814,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
32,"Dona Maria","Thiago Brava",10691,https://open.spotify.com/track/0dGqIEsFN3KakdPCMkgjre
33,"Chaminé (Zara G)","Wet Bed Gang",10580,https://open.spotify.com/track/53kn2KqWSG9neh5H3YQqxt
34,BEBE,6ix9ine,10220,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
35,"One Kiss (with Dua Lipa)","Calvin Harris",10144,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
36,"Sin Pijama","Becky G",10116,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
37,"SICKO MODE","Travis Scott",10090,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
38,"Prova dos 9",Piruka,9983,https://open.spotify.com/track/7JSvz1VaPKZzQ0gRJkW95x
39,"Vaina Loca",Ozuna,9810,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
40,"Não Sinto","Wet Bed Gang",9734,https://open.spotify.com/track/0YC2GENi574LpUCPEHk8qy
41,"I Like It","Cardi B",9483,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
42,Rain,mishlawi,9423,https://open.spotify.com/track/65GMCfqsrFRDSX7OWNoJeS
43,"Jackie Chan",Tiësto,9280,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
44,"No Brainer","DJ Khaled",9166,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
45,"Beautiful (feat. Camila Cabello)",Bazzi,8882,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
46,breathin,"Ariana Grande",8786,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
47,"Be Alright","Dean Lewis",8651,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
48,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,8502,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
49,Moonlight,XXXTENTACION,8241,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
50,Nevermind,"Dennis Lloyd",7988,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
51,Aleluia,"Wet Bed Gang",7802,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
52,"God is a woman","Ariana Grande",7794,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
53,"Jocelyn Flores",XXXTENTACION,7621,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
54,"Electricity (with Dua Lipa)","Silk City",7549,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
55,"X - Remix","Nicky Jam",7395,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
56,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,7361,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
57,"God's Plan",Drake,7284,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
58,"1100 Cegonhas - Prod. Here's Jhonny",Dillaz,7247,https://open.spotify.com/track/2z8miBNCvH52PnK5vfeXm8
59,"Salto Alto",Piruka,7033,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
60,changes,XXXTENTACION,6826,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
61,Killshot,Eminem,6722,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
62,"Ta Tum Tum","MC Kevinho",6503,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
63,"Wake Up in the Sky","Gucci Mane",6421,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
64,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",6413,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
65,X,"Nicky Jam",6275,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
66,"No Stylist","French Montana",6265,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
67,"Love Lies (with Normani)",Khalid,6204,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
68,"The Ringer",Eminem,6149,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
69,"Quero Que Tu Vá",Ananda,6101,https://open.spotify.com/track/7ppLcVgxpoWAhAa2c0CN3b
70,"rockstar (feat. 21 Savage)","Post Malone",6032,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
71,"Ocean (feat. Khalid)","Martin Garrix",5988,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
72,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,5954,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
73,Downtown,Anitta,5862,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
74,FRIENDS,Marshmello,5739,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
75,"Não Tens Visto","Wet Bed Gang",5717,https://open.spotify.com/track/3WzINtpiKu6mwJu8ax7EdC
76,Nonstop,Drake,5698,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
77,Medicina,Anitta,5635,https://open.spotify.com/track/4R5xvs5X0phd0EYWyGigju
78,Thunderclouds,Sia,5552,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
79,Maluco,Karetus,5476,https://open.spotify.com/track/6h6rII20UySFUHiM3RPi6p
80,"New Patek","Lil Uzi Vert",5470,https://open.spotify.com/track/0Fpen1PTuEnCmOJtUU9Iud
81,"no tears left to cry","Ariana Grande",5394,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
82,"Look At Me!",XXXTENTACION,5283,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
83,"O Problema É Que Ela É Linda","David Carreira",5272,https://open.spotify.com/track/65aPEhYjS6AACi4sZM5rUy
84,"Mo Boy",Dillaz,5161,https://open.spotify.com/track/0A3b3cu2JPBUTGC6qJEqUy
85,"Happy Now",Zedd,5075,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
86,"O Sol","Vitor Kley",5069,https://open.spotify.com/track/3IfctMaf2sfvlSLRa42Cna
87,"Shape of You","Ed Sheeran",5054,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
88,Flames,"David Guetta",4997,https://open.spotify.com/track/66BjcDhhwWCcQIBxHMpKXh
89,Fall,Eminem,4979,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
90,Slowly,"Richie Campbell",4872,https://open.spotify.com/track/0jg1Oo5WVBBgF1bWspmD1v
91,Believer,"Imagine Dragons",4808,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
92,Fuleragem,"MC WM",4787,https://open.spotify.com/track/6tuzPD1zPPvwMbGiD0TBay
93,STARGAZING,"Travis Scott",4786,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
94,"Eu Sei",Waze,4772,https://open.spotify.com/track/5YtsgM0gsDgBIHtJifBd1p
95,"Leave a Light On","Tom Walker",4748,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
96,"Everybody Dies In Their Nightmares",XXXTENTACION,4637,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
97,"Not Alike (feat. Royce Da 5'9)",Eminem,4606,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
98,"A Fila Anda",Djodje,4455,https://open.spotify.com/track/0XIIRCazywV0esGSP1pVj5
99,"I Like Me Better",Lauv,4449,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
100,"Born To Be Yours",Kygo,4428,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
101,"Romance Com Safadeza","Wesley Safadão",4421,https://open.spotify.com/track/0RBOFW5424gCCCZrgECbt6
102,"Me Solta","Nego do Borel",4408,https://open.spotify.com/track/5nqehpNGoRAz4wUFK3wT9k
103,FMR,mishlawi,4369,https://open.spotify.com/track/5Dd8YD2T5AsOV9o8np2miQ
104,"Water - Single Version","Richie Campbell",4349,https://open.spotify.com/track/58dElABzeDBwfhttWGf6n1
105,"Voar (Gson)","Wet Bed Gang",4346,https://open.spotify.com/track/4VSQjXeWif1YluDDhY0eOY
106,"Se Não Acordar Amanhã",Piruka,4341,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
107,"Psycho (feat. Ty Dolla $ign)","Post Malone",4313,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
108,Noticed,"Lil Mosey",4309,https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC
109,Thunder,"Imagine Dragons",4303,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
110,"Já Se Passou Tudo",Piruka,4285,https://open.spotify.com/track/2wvtEiHUoRmjrqRfOrY26B
111,"Look Alive (feat. Drake)","BlocBoy JB",4270,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
112,REMEDY,Alesso,4136,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
113,"Venom - Music From The Motion Picture",Eminem,4114,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
114,"No Es Justo","J Balvin",4069,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
115,"In My Blood","Shawn Mendes",4053,https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH
116,Paraíso,"Diogo Piçarra",4052,https://open.spotify.com/track/4sVLQiRPPYRQ3AcPcXJSLg
117,"Mo Bamba","Sheck Wes",4030,https://open.spotify.com/track/3QybPutx0Tjk472bBKjNWn
118,"Nice For What",Drake,4024,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
119,"Só Quer Vrau","MC MM",4015,https://open.spotify.com/track/68uKHxQzoY6gd7YSKJf21J
120,"Feels Like Summer","Childish Gambino",3971,https://open.spotify.com/track/7p4vHnYXkxlzvfePJVpcTr
121,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",3939,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
122,"Body (feat. brando)","Loud Luxury",3933,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
123,"Ao Vivo E A Cores","Matheus & Kauan",3933,https://open.spotify.com/track/2Ab1wPTEqulaCGoBak1gUo
124,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",3924,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
125,"XO TOUR Llif3","Lil Uzi Vert",3906,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
126,"lovely (with Khalid)","Billie Eilish",3883,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
127,"Dr. Bayard","Mike El Nite",3805,https://open.spotify.com/track/4SqAddoPI8dLe48Pxh6fdO
128,"Whatever It Takes","Imagine Dragons",3796,https://open.spotify.com/track/6Qn5zhYkTa37e91HC1D7lb
129,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",3730,https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N
130,"We Can Do Better","Matt Simons",3701,https://open.spotify.com/track/1hLjLWrzO18acdCFcccFWk
131,Greatest,Eminem,3692,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
132,goosebumps,"Travis Scott",3660,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
133,Kamikaze,Eminem,3653,https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy
134,"Mala Mía",Maluma,3644,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh
135,IDGAF,"Dua Lipa",3629,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
136,Havana,"Camila Cabello",3617,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
137,"Os Meus Putos",Piruka,3615,https://open.spotify.com/track/2UvBjoDN0Btlvno0iBn7zH
138,3AM,Plutónio,3613,https://open.spotify.com/track/4bmNeSf4fHwBOTr0rSQGUE
139,"Say My Name","David Guetta",3598,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
140,"The Middle",Zedd,3584,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
141,Papum,"MC Kevinho",3584,https://open.spotify.com/track/5tNnnptCfuLXLHnDqrL9ku
142,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""","Imagine Dragons",3583,https://open.spotify.com/track/0cDwUAF7yQrOLRcFfJpSc2
143,"High On Life (feat. Bonn)","Martin Garrix",3550,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
144,"Ciumeira - Ao Vivo","Marília Mendonça",3548,https://open.spotify.com/track/2H1liABu20HXBOmbt5SQz1
145,Djadja,"Aya Nakamura",3518,https://open.spotify.com/track/3XfnssSD9HMQ9LhVOJvXTE
146,"Échame La Culpa","Luis Fonsi",3510,https://open.spotify.com/track/2hl6q70unbviGo3g1R7uFx
147,Clandestino,Shakira,3507,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
148,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",3478,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
149,Oquelávai,D.A.M.A.,3469,https://open.spotify.com/track/7HBb0h45HuqUIBmVqN3s92
150,"A Vida Toda","Carolina Deslandes",3430,https://open.spotify.com/track/6phApqHjoCegpevdCSh331
151,"Só Você","Dennis DJ",3427,https://open.spotify.com/track/4xc6RrWzEOdprPqYn9Cyen
152,"New Rules","Dua Lipa",3424,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
153,"Tou Na Moda",Mastiksoul,3416,https://open.spotify.com/track/0YdPHD1q5U3UAZfsvkhPtT
154,Perfect,"Ed Sheeran",3411,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
155,"A Nossa Vez",Calema,3375,https://open.spotify.com/track/5WB70PqZqozarhWv1LCuvL
156,OTW,Khalid,3338,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
157,"Vem na Vibe",Blaya,3329,https://open.spotify.com/track/3KpCU8HElDBWFm2KusPzB5
158,Silence,Marshmello,3324,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
159,Preciso,Valas,3313,https://open.spotify.com/track/3IUM4LmpkeAHMDdqYapXDa
160,"I'm a Mess","Bebe Rexha",3273,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
161,Barking,Ramz,3262,https://open.spotify.com/track/2U5cq89GCnsR1yixKkC8d5
162,"Jogo do Amor","MC Bruninho",3230,https://open.spotify.com/track/3MxbRHE1u74SoMNR9iURIZ
163,"RAP DEVIL","Machine Gun Kelly",3214,https://open.spotify.com/track/43TP6JCWXgkc2D7Xjz5hBr
164,Mine,Bazzi,3214,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
165,Happier,"Ed Sheeran",3204,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
166,"What Lovers Do (feat. SZA)","Maroon 5",3183,https://open.spotify.com/track/0GxQ1A5L9xnMOytbP6eKBG
167,"O Clima",Lhast,3180,https://open.spotify.com/track/2KTw4vRM6mdBzMlVkInvSS
168,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",3153,https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24
169,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,3137,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
170,"Trevo (Tu)",ANAVITÓRIA,3120,https://open.spotify.com/track/0o21KBZdbK4M0iY3mBwVmm
171,"Call Out My Name","The Weeknd",3100,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
172,"New Light","John Mayer",3087,https://open.spotify.com/track/40FLJc17FMZaPmCQEEZgB0
173,"Next To Me","Imagine Dragons",3086,https://open.spotify.com/track/31VOknKjFrEX47bZXzqcoF
174,"Self Care","Mac Miller",3074,https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx
175,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,3072,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
176,"Wonderwall - Remastered",Oasis,3059,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
177,"Pensamento Leve",Domi,3055,https://open.spotify.com/track/7zAZsi0omv840Z0W92mg65
178,Favela,Alok,3020,https://open.spotify.com/track/2JVbZEpewmqNlSzmXJTx2E
179,"Lean Wit Me","Juice WRLD",3019,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk
180,"Feel It Still","Portugal. The Man",2984,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
181,"Bella - Remix",Wolfine,2955,https://open.spotify.com/track/0SaYeGhSXN0dDWstyNTQ56
182,"I Fall Apart","Post Malone",2941,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
183,HUMBLE.,"Kendrick Lamar",2941,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
184,"Me Rehúso","Danny Ocean",2922,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
185,"Quem Me Dera",Mariza,2893,https://open.spotify.com/track/6VBGMZQiblFsl2Ne7g8IVL
186,Amsterdã,"Junior Lord",2890,https://open.spotify.com/track/5N01PIDYxihL0tB4c73HLN
187,"Remind Me to Forget",Kygo,2876,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
188,Respirar,Agir,2849,https://open.spotify.com/track/7zhwDoghVWOxEMbwwWA6Ck
189,Congratulations,"Post Malone",2816,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
190,"All Girls Are The Same","Juice WRLD",2811,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
191,"Olha A Explosão","MC Kevinho",2810,https://open.spotify.com/track/6Q4foUefrAyCt8VxJFML56
192,"Meu Abrigo",Melim,2801,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
193,"Love Someone","Lukas Graham",2800,https://open.spotify.com/track/2JqnpexlO9dmvjUMCaLCLJ
194,"Pra Inveja É Tchau","Mc Kevin",2792,https://open.spotify.com/track/4cnNrOojGyU6J3OXqVTPIg
195,"Want To","Dua Lipa",2792,https://open.spotify.com/track/0CBFOvHlyqy30Q5tbyNHfQ
196,"Don’t Matter To Me (with Michael Jackson)",Drake,2791,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
197,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",2776,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
198,Rabiola,"Ray Polanco",2750,https://open.spotify.com/track/0eZ71UyecyTuidsSbHWhtS
199,"Never Be the Same","Camila Cabello",2750,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
200,2002,Anne-Marie,2733,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
