,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"thank u, next","Ariana Grande",25132,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
2,"Devia Ir","Wet Bed Gang",24713,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
3,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,24550,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
4,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",24278,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
5,Cafeína,"Dj Dadda",22580,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
6,"Without Me",Halsey,22235,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
7,"MIA (feat. Drake)","Bad Bunny",21520,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
8,Shallow,"Lady Gaga",21485,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
9,"Tou Bem (feat. Lhast)",ProfJam,21266,https://open.spotify.com/track/4c5yphfLxbguggPnS6Wibq
10,"Teu Eternamente","Slow J",20378,https://open.spotify.com/track/5nXOacZiLz7b5Nds2Ouq9h
11,Better,Khalid,19166,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
12,Happier,Marshmello,18828,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
13,Sauce,Sippinpurpp,18007,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
14,"Água de Coco (Prod. Lhast)",ProfJam,17340,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
15,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",15829,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
16,"O Bebê","MC Kevinho",15580,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
17,"Te Boté - Remix","Nio Garcia",15117,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
18,"All I Want for Christmas Is You","Mariah Carey",14980,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
