,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Despacito - Remix","Luis Fonsi",27352,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
2,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",26785,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
3,"Shape of You","Ed Sheeran",26251,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
4,HUMBLE.,"Kendrick Lamar",24767,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
5,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",21617,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
6,"I'm the One","DJ Khaled",21574,https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2
7,"Something Just Like This","The Chainsmokers",19816,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
8,"It Ain't Me (with Selena Gomez)",Kygo,19569,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
9,"Stay (with Alessia Cara)",Zedd,18472,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
10,Cold,"Maroon 5",18116,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
11,"Scared to Be Lonely","Martin Garrix",17245,https://open.spotify.com/track/0KR2W3St74th8z3LS94Ffh
12,Passionfruit,Drake,16470,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
13,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",16336,https://open.spotify.com/track/6gpcs5eMhJwax4mIfKDYQk
14,"There's Nothing Holdin' Me Back","Shawn Mendes",16255,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
15,"That's What I Like","Bruno Mars",15931,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
16,Believer,"Imagine Dragons",15730,https://open.spotify.com/track/6VRghJeP6I0w1KxkdWFfIh
17,"Symphony (feat. Zara Larsson)","Clean Bandit",15490,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
18,"SUBEME LA RADIO","Enrique Iglesias",15322,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
19,"Mask Off",Future,15077,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
20,DNA.,"Kendrick Lamar",13898,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
21,Issues,"Julia Michaels",13463,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
22,"Good Life (with G-Eazy & Kehlani)",G-Eazy,13107,https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E
23,"Sign of the Times","Harry Styles",13032,https://open.spotify.com/track/5ELRkzdzz0HvGpMDlfZHkV
24,Paris,"The Chainsmokers",12372,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
25,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,11676,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
26,"You Don't Know Me - Radio Edit","Jax Jones",11613,https://open.spotify.com/track/4WrS6vezaPwOafKJmHqMEU
27,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",11288,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
28,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",11243,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
29,"Call on Me - Ryan Riback Remix",Starley,10869,https://open.spotify.com/track/56RVUAFH9NF8zhTZ5A9KVF
30,"Galway Girl","Ed Sheeran",10858,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
31,"I Feel It Coming","The Weeknd",10823,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
32,Attention,"Charlie Puth",10493,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
33,"Só Eu Sei",Virgul,10343,https://open.spotify.com/track/4bdnmTm3yx2W5wTmTewkVD
34,Chantaje,Shakira,10189,https://open.spotify.com/track/1WniHvhq9zTkny0WvGXX8o
35,"No Promises (feat. Demi Lovato)","Cheat Codes",10100,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
36,"Olha a Explosão","MC Kevinho",10058,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
37,"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer",10011,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
38,Heaven,"Richie Campbell",9933,https://open.spotify.com/track/3CqELUCD4xPw5ERPXTyPq1
39,"Se Não Acordar Amanhã",Piruka,9871,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
40,Unforgettable,"French Montana",9681,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW
41,"Solo Dance","Martin Jensen",9570,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
42,Starboy,"The Weeknd",9528,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
43,"The Cure","Lady Gaga",9439,https://open.spotify.com/track/51PIvodunv6NmX5250zxAh
44,"Não Se Passa Nada",Piruka,9309,https://open.spotify.com/track/7AcZsdwJFJEPxGwr2ErOvu
45,ELEMENT.,"Kendrick Lamar",9301,https://open.spotify.com/track/1EaKU4dMbesXXd3BrLCtYG
46,"Say You Won't Let Go","James Arthur",9285,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
47,"LOVE. FEAT. ZACARI.","Kendrick Lamar",9104,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
48,"Chained To The Rhythm","Katy Perry",8947,https://open.spotify.com/track/5ndfVSDyPq90jaIUhNPeby
49,"Green Light",Lorde,8541,https://open.spotify.com/track/1WC5UN1U79gJlxGLYDGIO7
50,Closer,"The Chainsmokers",8308,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
51,"Now Or Never",Halsey,8189,https://open.spotify.com/track/1mDGDb2fUmUMdqV3tb8VKQ
52,"Castle on the Hill","Ed Sheeran",7709,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
53,"Wake N Bake",Regula,7603,https://open.spotify.com/track/5hmOBifAAsfEhUxtK6xiEb
54,Dialeto,"Diogo Piçarra",7562,https://open.spotify.com/track/1Eq8bovIxKCDJzzWa78V7p
55,Location,Khalid,7135,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
56,"Hear Me Now",Alok,7124,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
