,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Shape of You","Ed Sheeran",39839,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2,Starboy,"The Weeknd",25460,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
3,"Castle on the Hill","Ed Sheeran",19980,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
4,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",19775,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
5,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,19320,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
6,"Chantaje (feat. Maluma)",Shakira,18897,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
7,"I Feel It Coming","The Weeknd",18599,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
8,"Say You Won't Let Go","James Arthur",18597,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
9,Mercy,"Shawn Mendes",16622,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
10,"Deu Onda","MC G15",16569,https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF
11,Closer,"The Chainsmokers",15729,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
12,"Don't Wanna Know","Maroon 5",15325,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
13,"Let Me Love You","DJ Snake",14848,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
14,"Fake Love",Drake,14802,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
15,"24K Magic","Bruno Mars",14707,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
16,"Se Não Acordar Amanhã",Piruka,14559,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
17,"Ca Bu Fla Ma Nau",Piruka,13782,https://open.spotify.com/track/1VdIgUz8lT0JAsnMZRBHzz
18,Loucos,"Matias Damásio",12938,https://open.spotify.com/track/49Fu8EcEOZ9OnpM1XpPpyU
19,"One Dance",Drake,12806,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
20,"Love Me Now","John Legend",12040,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89
21,"Cold Water (feat. Justin Bieber & MØ)","Major Lazer",12033,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
22,"Scars To Your Beautiful","Alessia Cara",12008,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
23,"Just Hold On","Steve Aoki",11660,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
24,"Só Eu Sei",Virgul,11583,https://open.spotify.com/track/4bdnmTm3yx2W5wTmTewkVD
25,Paris,"The Chainsmokers",11475,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
26,"Black Beatles","Rae Sremmurd",11311,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
27,"Bad Things (with Camila Cabello)","Machine Gun Kelly",11136,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj
28,"Não Se Passa Nada",Piruka,11041,https://open.spotify.com/track/7AcZsdwJFJEPxGwr2ErOvu
29,"In the Name of Love","Martin Garrix",10998,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L
30,"Side To Side","Ariana Grande",10800,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz
31,"My Way","Calvin Harris",10537,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
32,"Hear Me Now",Alok,10096,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
33,"Treat You Better","Shawn Mendes",9924,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
34,Heathens,"Twenty One Pilots",9808,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
35,"Dancing On My Own","Calum Scott",9346,https://open.spotify.com/track/02WacdrRpm4zlP8H7X6bnQ
36,"All We Know","The Chainsmokers",8999,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK
37,Dialeto,"Diogo Piçarra",8945,https://open.spotify.com/track/1Eq8bovIxKCDJzzWa78V7p
38,"Call On Me - Ryan Riback Extended Remix",Starley,8813,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
39,Starving,"Hailee Steinfeld",8757,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe
40,"La Bicicleta","Carlos Vives",8447,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU
41,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",8096,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
42,Sirenes,Piruka,7863,https://open.spotify.com/track/5rnHKl6dYUZPtlMLLbKDBK
43,"I Would Like","Zara Larsson",7783,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6
44,"Perfect Strangers","Jonas Blue",7772,https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1
45,"Say Something Loving","The xx",7720,https://open.spotify.com/track/728zbo72kOoYdGR3AhNsyF
46,"Shed a Light","Robin Schulz",7674,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY
47,Human,"Rag'n'Bone Man",7667,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
48,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",7622,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
49,"Don't Let Me Down","The Chainsmokers",7454,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm
50,"Party Monster","The Weeknd",6888,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt
51,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","Lil Wayne",6795,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB
52,"On Hold","The xx",6647,https://open.spotify.com/track/5CPqOpKSk0QcJ3dGdaWcRB
53,"Cheap Thrills",Sia,6451,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
54,Photograph,"Ed Sheeran",6249,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
55,História,"Diogo Piçarra",6213,https://open.spotify.com/track/14ngg5qaXPvt2rrPvMV1kC
56,Dangerous,"The xx",6051,https://open.spotify.com/track/33B2QbtAj8mbDpwvGTOnBt
57,"By Your Side","Jonas Blue",5960,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j
58,"Now and Later","Sage The Gemini",5872,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd
59,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,5850,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
60,"I Need This Girl",Virgul,5789,https://open.spotify.com/track/3HHZ6lDSL7DLfNSDlcT3bI
61,"Too Good",Drake,5773,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew
62,"The Greatest",Sia,5770,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO
63,"Queres Falar do Quê ?",Piruka,5622,https://open.spotify.com/track/7u4MeccGgndCXhZX7HRDPl
64,"Era Eu",D.A.M.A.,5611,https://open.spotify.com/track/3EWDt24UjkBgHAmdQIyTYz
65,"I Got You","Bebe Rexha",5532,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i
66,"How Far I'll Go - From ""Moana""","Alessia Cara",5506,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
67,Lips,"The xx",5502,https://open.spotify.com/track/1onfcprzpSGh2LqrBh17AA
68,Família,Piruka,5463,https://open.spotify.com/track/0NFFf3MOxHaMNdWXjDuEXb
69,"I Took A Pill In Ibiza - Seeb Remix","Mike Posner",5450,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl
70,"i hate u, i love u (feat. olivia o'brien)",gnash,5397,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe
71,"A Violent Noise","The xx",5393,https://open.spotify.com/track/661bbtA19xopO3lH0J4Qvr
72,Sorry,"Justin Bieber",5300,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
