,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"thank u, next","Ariana Grande",29123,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
2,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,29055,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
3,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",28509,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
4,Shallow,"Lady Gaga",27316,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
5,Cafeína,"Dj Dadda",25049,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
6,"MIA (feat. Drake)","Bad Bunny",24049,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
7,"Devia Ir","Wet Bed Gang",23975,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
8,Happier,Marshmello,20588,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
9,Better,Khalid,19669,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
10,Natural,"Imagine Dragons",18904,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
11,"O Bebê","MC Kevinho",18723,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
12,Sauce,Sippinpurpp,17762,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
13,"Without Me",Halsey,17590,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
14,"Água de Coco (Prod. Lhast)",ProfJam,15872,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
15,"Te Boté - Remix","Nio Garcia",15698,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
16,"Lucid Dreams","Juice WRLD",14791,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
17,"SICKO MODE","Travis Scott",14777,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
18,Miúda,"Holly Hood",14633,https://open.spotify.com/track/1DHQcaZMENKPt8KBQgIr25
19,Youngblood,"5 Seconds of Summer",14505,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
20,Moonlight,XXXTENTACION,14490,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
21,"NÓS2 (feat. Deezy)",Bispo,14367,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
22,"Eastside (with Halsey & Khalid)","benny blanco",14226,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
23,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",13988,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
24,"In My Mind",Dynoro,13133,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
25,BAD!,XXXTENTACION,13100,https://open.spotify.com/track/4CH66Rxcjcj3VBHwmIBj4T
26,"Bad Liar","Imagine Dragons",12899,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
27,SAD!,XXXTENTACION,12826,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
28,"Woman Like Me (feat. Nicki Minaj)","Little Mix",12778,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED
29,"Better Now","Post Malone",12704,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
30,"Sou Favela","MC Bruninho",12547,https://open.spotify.com/track/4r0K5FOCCyuAEb6BsR2ziw
31,"Falling Down - Bonus Track","Lil Peep",12443,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
32,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",12316,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
33,"when the party's over","Billie Eilish",12117,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
34,"Amor de Verdade","MC Kekel",11789,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
35,"Bohemian Rhapsody - Remastered 2011",Queen,11158,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
36,"Mafiosa (feat. Caroliina)",Lartiste,11053,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
37,"Always Remember Us This Way","Lady Gaga",10829,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
38,"Let You Love Me","Rita Ora",10610,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
39,"Mo Bamba","Sheck Wes",10124,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
40,"Vaina Loca",Ozuna,10035,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
41,"In My Feelings",Drake,9967,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
42,Rise,"Jonas Blue",9758,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx
43,"Mesa 8","Wet Bed Gang",9650,https://open.spotify.com/track/6ZWr4ogmKx2JlY6YOTcnON
44,"Taste (feat. Offset)",Tyga,9017,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
45,"Sendo Assim","Sam The Kid",8933,https://open.spotify.com/track/1PioBX3KlN13IXB014CFF6
46,"Chaminé (Zara G)","Wet Bed Gang",8843,https://open.spotify.com/track/53kn2KqWSG9neh5H3YQqxt
47,Veneno,Anitta,8804,https://open.spotify.com/track/1KFN3kB4hc6r7ILpifFsqf
48,"Suncity (feat. Empress Of)",Khalid,8787,https://open.spotify.com/track/4AhSkRYioEIfGvCV19peYN
49,"Kiss and Make Up","Dua Lipa",8759,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
50,"Ruin My Life","Zara Larsson",8702,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
51,"Girls Like You (feat. Cardi B)","Maroon 5",8695,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
52,"Happy Now",Kygo,8461,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
53,"Love Someone","Lukas Graham",8356,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
54,"Não Sinto","Wet Bed Gang",8254,https://open.spotify.com/track/0YC2GENi574LpUCPEHk8qy
55,"Beautiful (feat. Camila Cabello)",Bazzi,8054,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
56,"I Love It (& Lil Pump)","Kanye West",7981,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
57,"Love Lies (with Normani)",Khalid,7648,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
58,Rain,mishlawi,7613,https://open.spotify.com/track/65GMCfqsrFRDSX7OWNoJeS
59,Nevermind,"Dennis Lloyd",7451,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
60,"lovely (with Khalid)","Billie Eilish",7136,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
61,"Sweet but Psycho","Ava Max",7045,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
62,"Sin Pijama","Becky G",7042,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
63,"Be Alright","Dean Lewis",7020,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
64,"Promises (with Sam Smith)","Calvin Harris",6888,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
65,"Jocelyn Flores",XXXTENTACION,6772,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
66,"1100 Cegonhas - Prod. Here's Jhonny",Dillaz,6738,https://open.spotify.com/track/2z8miBNCvH52PnK5vfeXm8
67,"God is a woman","Ariana Grande",6552,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
68,"Another One Bites The Dust - Remastered 2011",Queen,6523,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
69,breathin,"Ariana Grande",6344,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
70,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",6281,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
71,"Ocean (feat. Khalid)","Martin Garrix",6263,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
72,"Salto Alto",Piruka,6261,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
73,"Jackie Chan",Tiësto,6231,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
74,"Prova dos 9",Piruka,6170,https://open.spotify.com/track/7JSvz1VaPKZzQ0gRJkW95x
75,"Beach House","The Chainsmokers",6059,https://open.spotify.com/track/0N8MGHEDAq29ip7RrlrTeN
76,"Somebody To Love - Remastered 2011",Queen,6033,https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf
77,"Wake Up in the Sky","Gucci Mane",6018,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
78,"Solo (feat. Demi Lovato)","Clean Bandit",6011,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
79,"Dona Maria","Thiago Brava",5994,https://open.spotify.com/track/0dGqIEsFN3KakdPCMkgjre
80,"O Sol","Vitor Kley",5865,https://open.spotify.com/track/4lvGHfDuzfv9uDTHMrRMiH
81,changes,XXXTENTACION,5830,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
82,"One Kiss (with Dua Lipa)","Calvin Harris",5734,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
83,"Não Tens Visto","Wet Bed Gang",5667,https://open.spotify.com/track/3WzINtpiKu6mwJu8ax7EdC
84,"rockstar (feat. 21 Savage)","Post Malone",5635,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
85,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,5615,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
86,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,5558,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
87,BEBE,6ix9ine,5530,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
88,Aleluia,"Wet Bed Gang",5509,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
