,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Devia Ir","Wet Bed Gang",38125,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
2,"In My Feelings",Drake,32607,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
3,"Mafiosa (feat. Caroliina)",Lartiste,24119,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
4,"Lucid Dreams","Juice WRLD",22843,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
5,"Te Boté - Remix","Nio Garcia",22579,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
6,breathin,"Ariana Grande",19136,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
7,"Amor de Verdade","MC Kekel",18729,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
8,SAD!,XXXTENTACION,18635,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
9,"Girls Like You (feat. Cardi B)","Maroon 5",18262,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
10,"Taste (feat. Offset)",Tyga,17931,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
11,"God is a woman","Ariana Grande",16195,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
12,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,16115,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
13,"Solo (feat. Demi Lovato)","Clean Bandit",15652,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
14,Rise,"Jonas Blue",15614,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
15,"No Brainer","DJ Khaled",14690,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
16,"Better Now","Post Malone",14680,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
17,"Eastside (with Halsey & Khalid)","benny blanco",14379,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
18,Youngblood,"5 Seconds of Summer",14278,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
