,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"thank u, next","Ariana Grande",26465,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
2,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,24703,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
3,"Devia Ir","Wet Bed Gang",23046,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
4,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",22887,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
5,Shallow,"Lady Gaga",21782,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
6,Cafeína,"Dj Dadda",20723,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
7,"MIA (feat. Drake)","Bad Bunny",20660,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
8,"Without Me",Halsey,19100,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
9,Happier,Marshmello,18041,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
10,Better,Khalid,17811,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
11,"O Bebê","MC Kevinho",15720,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
12,Sauce,Sippinpurpp,15718,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
13,"Água de Coco (Prod. Lhast)",ProfJam,15273,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
14,"Teu Eternamente","Slow J",14910,https://open.spotify.com/track/5nXOacZiLz7b5Nds2Ouq9h
15,Natural,"Imagine Dragons",14684,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
16,"Te Boté - Remix","Nio Garcia",14630,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
17,Miúda,"Holly Hood",13345,https://open.spotify.com/track/1DHQcaZMENKPt8KBQgIr25
18,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",12989,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
19,Moonlight,XXXTENTACION,12957,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
20,"Eastside (with Halsey & Khalid)","benny blanco",12728,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
21,"Lucid Dreams","Juice WRLD",12708,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
22,"Better Now","Post Malone",12477,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
23,SAD!,XXXTENTACION,12414,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
24,Youngblood,"5 Seconds of Summer",12186,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
25,"NÓS2 (feat. Deezy)",Bispo,12084,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
26,"Sou Favela","MC Bruninho",11930,https://open.spotify.com/track/4r0K5FOCCyuAEb6BsR2ziw
27,"Amor de Verdade","MC Kekel",11916,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
28,"All I Want for Christmas Is You","Mariah Carey",11600,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
29,BAD!,XXXTENTACION,11188,https://open.spotify.com/track/22An65gG31JLf9n18qjdhZ
30,"Love Someone","Lukas Graham",11066,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
