,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Devia Ir","Wet Bed Gang",39135,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
2,"O Bebê","MC Kevinho",31378,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
3,Cafeína,"Dj Dadda",27458,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
4,"Te Boté - Remix","Nio Garcia",22384,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
5,"Lucid Dreams","Juice WRLD",21294,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
6,Natural,"Imagine Dragons",19766,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
7,"Mafiosa (feat. Caroliina)",Lartiste,19502,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
8,Happier,Marshmello,19032,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
9,"Falling Down - Bonus Track","Lil Peep",18881,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
10,"I Love It (& Lil Pump)","Kanye West",18631,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
11,"In My Feelings",Drake,18275,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
12,"NÓS2 (feat. Deezy)",Bispo,18004,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
13,"Eastside (with Halsey & Khalid)","benny blanco",17917,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
14,"Amor de Verdade","MC Kekel",17287,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
15,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",16993,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
16,"Água de Coco (Prod. Lhast)",ProfJam,16619,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
17,Better,Khalid,16399,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
18,"In My Mind",Dynoro,16364,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
