,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,39870,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
2,"Devia Ir","Wet Bed Gang",33921,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
3,"Mafiosa (feat. Caroliina)",Lartiste,24204,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
4,"Te Boté - Remix","Nio Garcia",21012,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
5,"Amor de Verdade","MC Kekel",20297,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
6,SAD!,XXXTENTACION,19841,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
7,"Lucid Dreams","Juice WRLD",18935,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
8,"Girls Like You (feat. Cardi B)","Maroon 5",18762,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
9,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,17230,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
10,"Solo (feat. Demi Lovato)","Clean Bandit",16919,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
11,STARGAZING,"Travis Scott",16438,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
12,"Better Now","Post Malone",16340,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
13,"One Kiss (with Dua Lipa)","Calvin Harris",14841,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
14,"I Like It","Cardi B",14839,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
15,"SICKO MODE","Travis Scott",14487,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
16,"Faz Gostoso",Blaya,14429,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
17,"Taste (feat. Offset)",Tyga,14077,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
18,"No Brainer","DJ Khaled",13790,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
19,Rise,"Jonas Blue",13474,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
20,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,13289,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
21,"Jackie Chan",Tiësto,12864,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
22,Youngblood,"5 Seconds of Summer",12772,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
23,"God's Plan",Drake,12670,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
24,"God is a woman","Ariana Grande",12568,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
25,"Eastside (with Halsey & Khalid)","benny blanco",12439,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
26,"Ocean (feat. Khalid)","Martin Garrix",11091,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
27,"Água de Coco (Prod. Lhast)",ProfJam,11086,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
28,"NÓS2 (feat. Deezy)",Bispo,10824,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
29,"X - Remix","Nicky Jam",10732,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
30,"Sin Pijama","Becky G",10579,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
31,"Don’t Matter To Me (with Michael Jackson)",Drake,10463,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
32,"Dona Maria","Thiago Brava",10336,https://open.spotify.com/track/0dGqIEsFN3KakdPCMkgjre
33,"Nice For What",Drake,10023,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
34,Medicina,Anitta,9755,https://open.spotify.com/track/4R5xvs5X0phd0EYWyGigju
35,Moonlight,XXXTENTACION,9626,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
36,"Prova dos 9",Piruka,9487,https://open.spotify.com/track/7JSvz1VaPKZzQ0gRJkW95x
37,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,9351,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
38,X,"Nicky Jam",9279,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
39,Nonstop,Drake,8731,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
40,"In My Mind",Dynoro,8639,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
41,Body,"Loud Luxury",8564,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
42,"Mesa 8","Wet Bed Gang",8558,https://open.spotify.com/track/6ZWr4ogmKx2JlY6YOTcnON
43,"Jocelyn Flores",XXXTENTACION,8467,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
44,CAROUSEL,"Travis Scott",8436,https://open.spotify.com/track/7KZ5MMVgBVox9ycroB2UrI
45,changes,XXXTENTACION,8427,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
46,"Ta Tum Tum","MC Kevinho",8245,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
47,"Só Quer Vrau","MC MM",8221,https://open.spotify.com/track/68uKHxQzoY6gd7YSKJf21J
48,FRIENDS,Marshmello,8178,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
49,"rockstar (feat. 21 Savage)","Post Malone",8153,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
50,Nevermind,"Dennis Lloyd",7940,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
51,"Born To Be Yours",Kygo,7799,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
52,"WAKE UP","Travis Scott",7693,https://open.spotify.com/track/20MuVazoNMv6xjKPnRFOxG
53,Flames,"David Guetta",7657,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
54,"1100 Cegonhas - Prod. Here's Jhonny",Dillaz,7232,https://open.spotify.com/track/2z8miBNCvH52PnK5vfeXm8
55,"Love Lies (with Normani)",Khalid,7218,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
56,"BUTTERFLY EFFECT","Travis Scott",7093,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
57,Downtown,Anitta,6910,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
58,"Psycho (feat. Ty Dolla $ign)","Post Malone",6872,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
59,"Romance Com Safadeza","Wesley Safadão",6695,https://open.spotify.com/track/0RBOFW5424gCCCZrgECbt6
60,Rain,mishlawi,6592,https://open.spotify.com/track/65GMCfqsrFRDSX7OWNoJeS
61,"STOP TRYING TO BE GOD","Travis Scott",6578,https://open.spotify.com/track/1xYpVRspgaLxdJLOTQkTjg
62,"Chaminé (Zara G)","Wet Bed Gang",6461,https://open.spotify.com/track/53kn2KqWSG9neh5H3YQqxt
63,"In My Blood","Shawn Mendes",6331,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
64,"No Es Justo","J Balvin",6325,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
65,"Beautiful (feat. Camila Cabello)",Bazzi,6247,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
66,Clandestino,Shakira,6153,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
67,"Look Alive (feat. Drake)","BlocBoy JB",6098,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
68,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,6030,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
69,"Look At Me!",XXXTENTACION,6022,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
70,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",5970,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
71,"R.I.P. SCREW","Travis Scott",5820,https://open.spotify.com/track/4SZepBIPDRwPaHIjAKwRDb
72,"NO BYSTANDERS","Travis Scott",5637,https://open.spotify.com/track/6OaVWaGfhXn70ZJfdVcabn
73,"Vaina Loca",Ozuna,5517,https://open.spotify.com/track/1s2B5cndbqK8rPJEIcKJRQ
74,Aleluia,"Wet Bed Gang",5486,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
75,Papum,"MC Kevinho",5478,https://open.spotify.com/track/5tNnnptCfuLXLHnDqrL9ku
76,2002,Anne-Marie,5416,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
77,YOSEMITE,"Travis Scott",5400,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
78,"Não Sinto","Wet Bed Gang",5339,https://open.spotify.com/track/0YC2GENi574LpUCPEHk8qy
79,"I'm Upset",Drake,5327,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
80,"Happy Now",Zedd,5258,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
81,Natural,"Imagine Dragons",5228,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
82,"lovely (with Khalid)","Billie Eilish",5222,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
83,Fuleragem,"MC WM",5206,https://open.spotify.com/track/6tuzPD1zPPvwMbGiD0TBay
84,"Échame La Culpa","Luis Fonsi",5197,https://open.spotify.com/track/2hl6q70unbviGo3g1R7uFx
85,"no tears left to cry","Ariana Grande",5176,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
86,"Everybody Dies In Their Nightmares",XXXTENTACION,5033,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
87,"Salto Alto",Piruka,5021,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
88,"5% TINT","Travis Scott",4995,https://open.spotify.com/track/11kDth1aKUEUMq9r1pqyds
89,goosebumps,"Travis Scott",4993,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
90,"CAN'T SAY","Travis Scott",4856,https://open.spotify.com/track/27a1mYSG5tYg7dmEjWBcmL
91,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",4768,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
92,NC-17,"Travis Scott",4766,https://open.spotify.com/track/6BJbOXDlgVAXSaq6wYFYT2
93,SWISH,Tyga,4760,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
94,"Bed (feat. Ariana Grande)","Nicki Minaj",4740,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
95,SKELETONS,"Travis Scott",4697,https://open.spotify.com/track/6NMtzpDQBTOfJwMzgMX0zl
96,Maluco,Karetus,4553,https://open.spotify.com/track/6h6rII20UySFUHiM3RPi6p
97,"XO TOUR Llif3","Lil Uzi Vert",4528,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
98,"Me Solta","Nego do Borel",4503,https://open.spotify.com/track/5nqehpNGoRAz4wUFK3wT9k
99,"WHO? WHAT!","Travis Scott",4497,https://open.spotify.com/track/4KYS9GK68yeuUJ8vJfPxrq
100,"Ao Vivo E A Cores","Matheus & Kauan",4475,https://open.spotify.com/track/2Ab1wPTEqulaCGoBak1gUo
101,ASTROTHUNDER,"Travis Scott",4443,https://open.spotify.com/track/4MXhiYIRDMGAuvZc5IFTwC
102,"Be Alright","Dean Lewis",4421,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
103,"Shape of You","Ed Sheeran",4360,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
104,HOUSTONFORNICATION,"Travis Scott",4317,https://open.spotify.com/track/58TaFP5j5i9swOf584yon2
105,"Water - Single Version","Richie Campbell",4235,https://open.spotify.com/track/58dElABzeDBwfhttWGf6n1
106,Slowly,"Richie Campbell",4174,https://open.spotify.com/track/0jg1Oo5WVBBgF1bWspmD1v
107,Mine,Bazzi,4123,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
108,GOTTI,6ix9ine,4118,https://open.spotify.com/track/27oFpFktCq9JIXjJQRuv7a
109,Believer,"Imagine Dragons",4099,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
110,"Já Se Passou Tudo",Piruka,4072,https://open.spotify.com/track/2wvtEiHUoRmjrqRfOrY26B
111,"The Middle",Zedd,4064,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
112,"Call Out My Name","The Weeknd",4036,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
113,"High On Life (feat. Bonn)","Martin Garrix",4024,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
114,"Side Effects (feat. Emily Warren)","The Chainsmokers",3925,https://open.spotify.com/track/5yNEdBlZMxpcVtGKz5NFk5
115,"New Rules","Dua Lipa",3910,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
116,Havana,"Camila Cabello",3899,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
117,Thunder,"Imagine Dragons",3897,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
118,Cafeína,"Dj Dadda",3872,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
119,"Pensamento Leve",Domi,3868,https://open.spotify.com/track/7zAZsi0omv840Z0W92mg65
120,"A Fila Anda",Djodje,3863,https://open.spotify.com/track/0XIIRCazywV0esGSP1pVj5
121,"A Vida Toda","Carolina Deslandes",3862,https://open.spotify.com/track/6phApqHjoCegpevdCSh331
122,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",3854,https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk
123,IDGAF,"Dua Lipa",3806,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
124,"Se Não Acordar Amanhã",Piruka,3794,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
125,Silence,Marshmello,3778,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
126,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,3750,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
127,"I'm a Mess","Bebe Rexha",3721,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
128,"Jogo do Amor","MC Bruninho",3708,https://open.spotify.com/track/3MxbRHE1u74SoMNR9iURIZ
129,"Summertime Magic","Childish Gambino",3703,https://open.spotify.com/track/4j3GWI86JvSaF0BLdmgcfF
130,"Guatemala - From Swaecation","Rae Sremmurd",3699,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
131,Connection,OneRepublic,3689,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU
132,"Youth feat. Khalid","Shawn Mendes",3686,https://open.spotify.com/track/5SwEgzUFDHwpWHKrbnP32Z
133,FMR,mishlawi,3682,https://open.spotify.com/track/5Dd8YD2T5AsOV9o8np2miQ
134,"Mo Boy",Dillaz,3676,https://open.spotify.com/track/0A3b3cu2JPBUTGC6qJEqUy
135,"O Clima",Lhast,3667,https://open.spotify.com/track/2KTw4vRM6mdBzMlVkInvSS
136,Oquelávai,D.A.M.A.,3659,https://open.spotify.com/track/7HBb0h45HuqUIBmVqN3s92
137,Esskeetit,"Lil Pump",3621,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
138,"Only You (with Little Mix)","Cheat Codes",3575,https://open.spotify.com/track/54l9GJGQ1UCFKe2tzt1Vxt
139,"Não Tens Visto","Wet Bed Gang",3550,https://open.spotify.com/track/3WzINtpiKu6mwJu8ax7EdC
140,"COFFEE BEAN","Travis Scott",3541,https://open.spotify.com/track/6vnfObZ4Ys70SBAtti1xZ9
141,Darkside,"Alan Walker",3516,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
