,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"thank u, next","Ariana Grande",29303,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
2,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,26490,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
3,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",25432,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
4,"Devia Ir","Wet Bed Gang",24168,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
5,Cafeína,"Dj Dadda",23677,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
6,"Teu Eternamente","Slow J",21395,https://open.spotify.com/track/5nXOacZiLz7b5Nds2Ouq9h
7,"MIA (feat. Drake)","Bad Bunny",20674,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
8,Happier,Marshmello,20070,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
9,Sauce,Sippinpurpp,19290,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
10,Shallow,"Lady Gaga",19051,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
11,Better,Khalid,17091,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
12,"O Bebê","MC Kevinho",16830,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
13,"Água de Coco (Prod. Lhast)",ProfJam,16410,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
14,"Without Me",Halsey,15883,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
15,"All I Want for Christmas Is You","Mariah Carey",15238,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
16,"Te Boté - Remix","Nio Garcia",15049,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
17,Natural,"Imagine Dragons",14766,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
18,Miúda,"Holly Hood",14302,https://open.spotify.com/track/1DHQcaZMENKPt8KBQgIr25
19,Moonlight,XXXTENTACION,13897,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
20,"Sou Favela","MC Bruninho",13776,https://open.spotify.com/track/4r0K5FOCCyuAEb6BsR2ziw
21,"Lucid Dreams","Juice WRLD",13151,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
22,"Eastside (with Halsey & Khalid)","benny blanco",12673,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
23,"NÓS2 (feat. Deezy)",Bispo,12620,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
24,SAD!,XXXTENTACION,12226,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
25,Youngblood,"5 Seconds of Summer",12031,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
26,"Better Now","Post Malone",11990,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
27,"In My Mind",Dynoro,11174,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
28,"Love Someone","Lukas Graham",10832,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
29,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",10826,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
30,"Amor de Verdade","MC Kekel",9880,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
31,"SICKO MODE","Travis Scott",9842,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
32,"Santa Tell Me","Ariana Grande",9664,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
33,"Woman Like Me (feat. Nicki Minaj)","Little Mix",9439,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED
34,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",9407,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
35,"Mafiosa (feat. Caroliina)",Lartiste,9296,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
36,"Bohemian Rhapsody - Remastered 2011",Queen,9142,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
37,"Bad Liar","Imagine Dragons",8977,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
