,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"thank u, next","Ariana Grande",31569,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
2,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",31320,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
3,"Devia Ir","Wet Bed Gang",28133,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
4,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,26726,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
5,Shallow,"Lady Gaga",26490,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
6,Cafeína,"Dj Dadda",25132,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
7,"MIA (feat. Drake)","Bad Bunny",23740,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
8,Happier,Marshmello,21481,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
9,"O Bebê","MC Kevinho",20390,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
10,Better,Khalid,18412,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
11,Natural,"Imagine Dragons",18227,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
12,"Te Boté - Remix","Nio Garcia",17614,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
13,Sauce,Sippinpurpp,17029,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
14,"Água de Coco (Prod. Lhast)",ProfJam,15917,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
15,"Lucid Dreams","Juice WRLD",15796,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
16,"Without Me",Halsey,15378,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
17,"NÓS2 (feat. Deezy)",Bispo,15051,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
