,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",24087,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
2,"Devia Ir","Wet Bed Gang",23915,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
3,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,22220,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
4,Cafeína,"Dj Dadda",22190,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
5,"thank u, next","Ariana Grande",22164,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
6,"Tou Bem (feat. Lhast)",ProfJam,22057,https://open.spotify.com/track/4c5yphfLxbguggPnS6Wibq
7,"MIA (feat. Drake)","Bad Bunny",21645,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
8,"All I Want for Christmas Is You","Mariah Carey",20656,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
9,"Without Me",Halsey,19777,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
10,Shallow,"Lady Gaga",19151,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
11,"Teu Eternamente","Slow J",19014,https://open.spotify.com/track/5nXOacZiLz7b5Nds2Ouq9h
12,Happier,Marshmello,17809,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
13,Better,Khalid,17190,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
14,Sauce,Sippinpurpp,16894,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
15,"Água de Coco (Prod. Lhast)",ProfJam,16580,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
16,"O Bebê","MC Kevinho",15770,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
17,"Last Christmas",Wham!,15398,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
18,"Te Boté - Remix","Nio Garcia",15189,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
19,"Agora é Tudo Meu","Dennis DJ",14671,https://open.spotify.com/track/5yH8pYxNckOU1cxfPsMIaz
20,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",14238,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
21,"Happy Day","Deejay Telio",13805,https://open.spotify.com/track/4HkmUlLklTFzOIufppSf0e
22,Miúda,"Holly Hood",13779,https://open.spotify.com/track/1DHQcaZMENKPt8KBQgIr25
23,"Santa Tell Me","Ariana Grande",13760,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
24,Natural,"Imagine Dragons",13423,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
25,"Sou Favela","MC Bruninho",13310,https://open.spotify.com/track/4r0K5FOCCyuAEb6BsR2ziw
26,"It's Beginning to Look a Lot Like Christmas","Michael Bublé",12706,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
27,"Lucid Dreams","Juice WRLD",12378,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
28,Moonlight,XXXTENTACION,12348,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
29,"Eastside (with Halsey & Khalid)","benny blanco",12078,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
30,"NÓS2 (feat. Deezy)",Bispo,12021,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
31,SAD!,XXXTENTACION,11897,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
32,"Jingle Bell Rock","Bobby Helms",11555,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
33,"SICKO MODE","Travis Scott",11515,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
