,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",30405,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
2,"thank u, next","Ariana Grande",29334,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
3,"Devia Ir","Wet Bed Gang",27743,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
4,Shallow,"Lady Gaga",26294,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
5,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,25718,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
6,Cafeína,"Dj Dadda",24646,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
7,"MIA (feat. Drake)","Bad Bunny",22689,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
8,Happier,Marshmello,21239,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
9,"O Bebê","MC Kevinho",20199,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
10,Better,Khalid,18115,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
11,Natural,"Imagine Dragons",17876,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
12,"Te Boté - Remix","Nio Garcia",17107,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
13,"Lucid Dreams","Juice WRLD",16041,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
14,"Água de Coco (Prod. Lhast)",ProfJam,15782,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
15,"NÓS2 (feat. Deezy)",Bispo,14998,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
16,Sauce,Sippinpurpp,14966,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
17,Youngblood,"5 Seconds of Summer",14955,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
18,"Without Me",Halsey,14709,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
19,Moonlight,XXXTENTACION,13855,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
20,"Eastside (with Halsey & Khalid)","benny blanco",13759,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
21,Miúda,"Holly Hood",13314,https://open.spotify.com/track/1DHQcaZMENKPt8KBQgIr25
22,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",13238,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
23,"Better Now","Post Malone",13209,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
24,SAD!,XXXTENTACION,13191,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
25,"Amor de Verdade","MC Kekel",12896,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
26,"Falling Down - Bonus Track","Lil Peep",12294,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
27,"Mafiosa (feat. Caroliina)",Lartiste,12236,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
28,"In My Mind",Dynoro,11924,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
29,"when the party's over","Billie Eilish",11912,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
30,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",11865,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
31,"SICKO MODE","Travis Scott",11799,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
32,"Always Remember Us This Way","Lady Gaga",11656,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
33,"In My Feelings",Drake,11149,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
34,"Sou Favela","MC Bruninho",10997,https://open.spotify.com/track/4r0K5FOCCyuAEb6BsR2ziw
35,"Woman Like Me (feat. Nicki Minaj)","Little Mix",10917,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1
36,"Mesa 8","Wet Bed Gang",10684,https://open.spotify.com/track/6ZWr4ogmKx2JlY6YOTcnON
37,"Bohemian Rhapsody - Remastered 2011",Queen,9920,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
38,"Let You Love Me","Rita Ora",9880,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
39,"Vaina Loca",Ozuna,9824,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
40,Rise,"Jonas Blue",9661,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
41,"Taste (feat. Offset)",Tyga,9615,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
42,"Suncity (feat. Empress Of)",Khalid,9393,https://open.spotify.com/track/4AhSkRYioEIfGvCV19peYN
43,"Chaminé (Zara G)","Wet Bed Gang",9164,https://open.spotify.com/track/53kn2KqWSG9neh5H3YQqxt
44,"Girls Like You (feat. Cardi B)","Maroon 5",9047,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
45,"I Love It (& Lil Pump)","Kanye West",8904,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
46,"Kiss and Make Up","Dua Lipa",8855,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
47,"Não Sinto","Wet Bed Gang",8835,https://open.spotify.com/track/0YC2GENi574LpUCPEHk8qy
48,Rain,mishlawi,8834,https://open.spotify.com/track/65GMCfqsrFRDSX7OWNoJeS
49,"Mo Bamba","Sheck Wes",8461,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
50,"Sin Pijama","Becky G",8218,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
51,"Love Someone","Lukas Graham",7958,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
