,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,33602,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
2,"Devia Ir","Wet Bed Gang",28527,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
3,"Mafiosa (feat. Caroliina)",Lartiste,20503,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
4,"Te Boté - Remix","Nio Garcia",17658,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
5,SAD!,XXXTENTACION,16851,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
6,"Amor de Verdade","MC Kekel",16345,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
7,"Lucid Dreams","Juice WRLD",15182,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
8,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,15108,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
9,STARGAZING,"Travis Scott",14684,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
10,"Girls Like You (feat. Cardi B)","Maroon 5",14632,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
11,"Solo (feat. Demi Lovato)","Clean Bandit",13140,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
12,"Better Now","Post Malone",13102,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
13,"SICKO MODE","Travis Scott",12512,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
14,"One Kiss (with Dua Lipa)","Calvin Harris",12106,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
15,"Faz Gostoso",Blaya,11509,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
16,"I Like It","Cardi B",11392,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
17,"God's Plan",Drake,10717,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
18,"Taste (feat. Offset)",Tyga,10697,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
19,"No Brainer","DJ Khaled",10644,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
20,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,10406,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
21,"Jackie Chan",Tiësto,10196,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
22,Rise,"Jonas Blue",10058,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
23,Youngblood,"5 Seconds of Summer",9930,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
24,"God is a woman","Ariana Grande",9625,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
25,"Água de Coco (Prod. Lhast)",ProfJam,9425,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
26,"Eastside (with Halsey & Khalid)","benny blanco",9162,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
27,"X - Remix","Nicky Jam",9113,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
28,"Sin Pijama","Becky G",8674,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
29,"Ocean (feat. Khalid)","Martin Garrix",8600,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
30,"NÓS2 (feat. Deezy)",Bispo,8590,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
31,CAROUSEL,"Travis Scott",8264,https://open.spotify.com/track/7KZ5MMVgBVox9ycroB2UrI
32,"Don’t Matter To Me (with Michael Jackson)",Drake,8178,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
33,"Dona Maria","Thiago Brava",8107,https://open.spotify.com/track/0dGqIEsFN3KakdPCMkgjre
34,Moonlight,XXXTENTACION,8106,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
35,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,7995,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
36,Medicina,Anitta,7878,https://open.spotify.com/track/4R5xvs5X0phd0EYWyGigju
37,X,"Nicky Jam",7705,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
38,"Nice For What",Drake,7684,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
39,"Prova dos 9",Piruka,7530,https://open.spotify.com/track/7JSvz1VaPKZzQ0gRJkW95x
40,"WAKE UP","Travis Scott",7386,https://open.spotify.com/track/20MuVazoNMv6xjKPnRFOxG
41,changes,XXXTENTACION,7204,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
42,Nonstop,Drake,7178,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
43,"Só Quer Vrau","MC MM",7021,https://open.spotify.com/track/68uKHxQzoY6gd7YSKJf21J
44,"Jocelyn Flores",XXXTENTACION,6933,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
45,"Ta Tum Tum","MC Kevinho",6878,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
46,"Mesa 8","Wet Bed Gang",6815,https://open.spotify.com/track/6ZWr4ogmKx2JlY6YOTcnON
47,"rockstar (feat. 21 Savage)","Post Malone",6650,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
48,FRIENDS,Marshmello,6612,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
49,"STOP TRYING TO BE GOD","Travis Scott",6368,https://open.spotify.com/track/1xYpVRspgaLxdJLOTQkTjg
50,"BUTTERFLY EFFECT","Travis Scott",6367,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
51,Body,"Loud Luxury",6347,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
52,"Born To Be Yours",Kygo,6291,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
53,"In My Mind",Dynoro,6253,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
54,"R.I.P. SCREW","Travis Scott",6104,https://open.spotify.com/track/4SZepBIPDRwPaHIjAKwRDb
55,Rain,mishlawi,6096,https://open.spotify.com/track/65GMCfqsrFRDSX7OWNoJeS
56,"Psycho (feat. Ty Dolla $ign)","Post Malone",6089,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
57,"1100 Cegonhas - Prod. Here's Jhonny",Dillaz,5857,https://open.spotify.com/track/2z8miBNCvH52PnK5vfeXm8
58,"NO BYSTANDERS","Travis Scott",5787,https://open.spotify.com/track/6OaVWaGfhXn70ZJfdVcabn
59,"Chaminé (Zara G)","Wet Bed Gang",5739,https://open.spotify.com/track/53kn2KqWSG9neh5H3YQqxt
60,Flames,"David Guetta",5699,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
61,Downtown,Anitta,5589,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
62,"Romance Com Safadeza","Wesley Safadão",5505,https://open.spotify.com/track/0RBOFW5424gCCCZrgECbt6
63,Nevermind,"Dennis Lloyd",5482,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
64,"Look At Me!",XXXTENTACION,5455,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
65,"Look Alive (feat. Drake)","BlocBoy JB",5354,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
66,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,5346,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
67,"In My Blood","Shawn Mendes",5260,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
68,"Love Lies (with Normani)",Khalid,5142,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
69,Clandestino,Shakira,5117,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
70,"5% TINT","Travis Scott",5110,https://open.spotify.com/track/11kDth1aKUEUMq9r1pqyds
71,YOSEMITE,"Travis Scott",5090,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
72,"No Es Justo","J Balvin",5090,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
73,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",4969,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
74,NC-17,"Travis Scott",4923,https://open.spotify.com/track/6BJbOXDlgVAXSaq6wYFYT2
75,SKELETONS,"Travis Scott",4918,https://open.spotify.com/track/6NMtzpDQBTOfJwMzgMX0zl
76,"Beautiful (feat. Camila Cabello)",Bazzi,4913,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
77,Papum,"MC Kevinho",4832,https://open.spotify.com/track/5tNnnptCfuLXLHnDqrL9ku
78,Fuleragem,"MC WM",4826,https://open.spotify.com/track/6tuzPD1zPPvwMbGiD0TBay
79,"Vaina Loca",Ozuna,4725,https://open.spotify.com/track/1s2B5cndbqK8rPJEIcKJRQ
80,"I'm Upset",Drake,4683,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
81,Aleluia,"Wet Bed Gang",4681,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
82,"CAN'T SAY","Travis Scott",4656,https://open.spotify.com/track/27a1mYSG5tYg7dmEjWBcmL
83,"Não Sinto","Wet Bed Gang",4547,https://open.spotify.com/track/0YC2GENi574LpUCPEHk8qy
84,ASTROTHUNDER,"Travis Scott",4453,https://open.spotify.com/track/4MXhiYIRDMGAuvZc5IFTwC
85,"lovely (with Khalid)","Billie Eilish",4443,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
86,"Everybody Dies In Their Nightmares",XXXTENTACION,4432,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
87,goosebumps,"Travis Scott",4351,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
88,"Échame La Culpa","Luis Fonsi",4311,https://open.spotify.com/track/2hl6q70unbviGo3g1R7uFx
89,"WHO? WHAT!","Travis Scott",4307,https://open.spotify.com/track/4KYS9GK68yeuUJ8vJfPxrq
90,"Me Solta","Nego do Borel",4194,https://open.spotify.com/track/5nqehpNGoRAz4wUFK3wT9k
91,"no tears left to cry","Ariana Grande",4162,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
92,HOUSTONFORNICATION,"Travis Scott",4004,https://open.spotify.com/track/58TaFP5j5i9swOf584yon2
