,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"thank u, next","Ariana Grande",26619,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
2,"Devia Ir","Wet Bed Gang",23667,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
3,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",22921,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
4,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,22685,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
5,Shallow,"Lady Gaga",21918,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
6,Cafeína,"Dj Dadda",21223,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
7,"MIA (feat. Drake)","Bad Bunny",20917,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
8,"Teu Eternamente","Slow J",20309,https://open.spotify.com/track/5nXOacZiLz7b5Nds2Ouq9h
9,"Without Me",Halsey,20305,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
10,Better,Khalid,18843,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
11,Happier,Marshmello,17419,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
12,Sauce,Sippinpurpp,16270,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
13,"Água de Coco (Prod. Lhast)",ProfJam,15269,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
14,"O Bebê","MC Kevinho",15163,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
15,"Te Boté - Remix","Nio Garcia",14903,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
16,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",14109,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
17,Miúda,"Holly Hood",13895,https://open.spotify.com/track/1DHQcaZMENKPt8KBQgIr25
18,Natural,"Imagine Dragons",13893,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
19,"All I Want for Christmas Is You","Mariah Carey",12952,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
20,"Eastside (with Halsey & Khalid)","benny blanco",12741,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
21,Moonlight,XXXTENTACION,12739,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
22,"Lucid Dreams","Juice WRLD",12616,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
23,"Love Someone","Lukas Graham",12418,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
24,"NÓS2 (feat. Deezy)",Bispo,12378,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
25,"Sou Favela","MC Bruninho",12285,https://open.spotify.com/track/4r0K5FOCCyuAEb6BsR2ziw
26,SAD!,XXXTENTACION,12080,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
27,"Amor de Verdade","MC Kekel",11613,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
28,"In My Mind",Dynoro,11358,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
29,"Agora é Tudo Meu","Dennis DJ",11309,https://open.spotify.com/track/5yH8pYxNckOU1cxfPsMIaz
30,"SICKO MODE","Travis Scott",11248,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
31,"Better Now","Post Malone",11169,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
32,Youngblood,"5 Seconds of Summer",11016,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
33,"Mafiosa (feat. Caroliina)",Lartiste,10524,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
34,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",10253,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
35,BAD!,XXXTENTACION,9838,https://open.spotify.com/track/22An65gG31JLf9n18qjdhZ
36,"Bad Liar","Imagine Dragons",9826,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
37,"Happy Day","Deejay Telio",9456,https://open.spotify.com/track/4HkmUlLklTFzOIufppSf0e
38,"Vaina Loca",Ozuna,9353,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
