,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,40714,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
2,SAD!,XXXTENTACION,22109,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
3,"Devia Ir","Wet Bed Gang",21658,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
4,"Amor de Verdade","MC Kekel",21013,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
5,"Lucid Dreams","Juice WRLD",20317,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
6,"Girls Like You (feat. Cardi B)","Maroon 5",19482,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
7,"Mafiosa (feat. Caroliina)",Lartiste,19217,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
8,"Taste (feat. Offset)",Tyga,18312,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
9,"Better Now","Post Malone",17703,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
10,"Solo (feat. Demi Lovato)","Clean Bandit",17533,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
11,"I Like It","Cardi B",17271,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
12,"One Kiss (with Dua Lipa)","Calvin Harris",16680,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
13,"Te Boté - Remix","Nio Garcia",16556,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
14,"God is a woman","Ariana Grande",15937,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
15,"Don’t Matter To Me (with Michael Jackson)",Drake,15032,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
16,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,14700,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
17,Youngblood,"5 Seconds of Summer",14354,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
