,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Devia Ir","Wet Bed Gang",39059,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
2,"O Bebê","MC Kevinho",30068,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
3,Cafeína,"Dj Dadda",27196,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
4,"Te Boté - Remix","Nio Garcia",22604,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
5,"Lucid Dreams","Juice WRLD",21311,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
6,"Mafiosa (feat. Caroliina)",Lartiste,19441,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
7,"I Love It (& Lil Pump)","Kanye West",19112,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
8,Natural,"Imagine Dragons",19067,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
9,Happier,Marshmello,18721,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
10,"In My Feelings",Drake,18535,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
11,"NÓS2 (feat. Deezy)",Bispo,18259,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
12,"Falling Down - Bonus Track","Lil Peep",18093,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
13,"Eastside (with Halsey & Khalid)","benny blanco",17537,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
14,"Amor de Verdade","MC Kekel",17370,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
15,"Água de Coco (Prod. Lhast)",ProfJam,16938,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
16,"In My Mind",Dynoro,16873,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
17,Better,Khalid,16259,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
18,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",16124,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
19,SAD!,XXXTENTACION,16087,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
20,"Promises (with Sam Smith)","Calvin Harris",15603,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
21,"Lucky You (feat. Joyner Lucas)",Eminem,14910,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
22,"Mesa 8","Wet Bed Gang",14667,https://open.spotify.com/track/6ZWr4ogmKx2JlY6YOTcnON
23,Youngblood,"5 Seconds of Summer",14018,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
24,Sauce,Sippinpurpp,13531,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
25,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,13362,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
26,"Taste (feat. Offset)",Tyga,13214,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
27,"Better Now","Post Malone",12800,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
28,Rise,"Jonas Blue",12176,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
29,"Girls Like You (feat. Cardi B)","Maroon 5",11909,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
30,"Electricity (with Dua Lipa)","Silk City",11501,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
31,Rain,mishlawi,11370,https://open.spotify.com/track/65GMCfqsrFRDSX7OWNoJeS
32,"SICKO MODE","Travis Scott",11325,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
33,Moonlight,XXXTENTACION,10842,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
34,"Solo (feat. Demi Lovato)","Clean Bandit",10819,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
35,"Beautiful (feat. Camila Cabello)",Bazzi,10745,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
36,BEBE,6ix9ine,10679,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
37,"Chaminé (Zara G)","Wet Bed Gang",10670,https://open.spotify.com/track/53kn2KqWSG9neh5H3YQqxt
38,"Be Alright","Dean Lewis",10635,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
39,"One Kiss (with Dua Lipa)","Calvin Harris",10623,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
40,"Prova dos 9",Piruka,10550,https://open.spotify.com/track/7JSvz1VaPKZzQ0gRJkW95x
41,"Vaina Loca",Ozuna,10519,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
42,"Faz Gostoso",Blaya,10445,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
43,"Não Sinto","Wet Bed Gang",10134,https://open.spotify.com/track/0YC2GENi574LpUCPEHk8qy
44,"I Like It","Cardi B",9629,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
45,"No Brainer","DJ Khaled",9532,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
