,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Shape of You","Ed Sheeran",45725,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,25988,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
3,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",23566,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
4,"Chantaje (feat. Maluma)",Shakira,19027,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
5,Paris,"The Chainsmokers",18105,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
6,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",17290,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
7,Starboy,"The Weeknd",16957,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
8,"I Feel It Coming","The Weeknd",15654,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
9,"Say You Won't Let Go","James Arthur",15607,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
10,"Deu Onda","MC G15",14831,https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF
11,"Castle on the Hill","Ed Sheeran",13988,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
12,Loucos,"Matias Damásio",13659,https://open.spotify.com/track/49Fu8EcEOZ9OnpM1XpPpyU
13,Human,"Rag'n'Bone Man",13420,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
14,"Scared to Be Lonely","Martin Garrix",13032,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
15,"Se Não Acordar Amanhã",Piruka,12985,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
16,"Olha a Explosão","MC Kevinho",12973,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
17,"Love Me Now","John Legend",12432,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89
18,Mercy,"Shawn Mendes",11838,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
19,Closer,"The Chainsmokers",11388,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
20,"Fake Love",Drake,11157,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
21,"Just Hold On","Steve Aoki",11044,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
22,"Don't Wanna Know","Maroon 5",10853,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
23,"Let Me Love You","DJ Snake",10815,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
24,"Bad Things (with Camila Cabello)","Machine Gun Kelly",10744,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj
25,"Call On Me - Ryan Riback Extended Remix",Starley,10023,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
26,"Não Se Passa Nada",Piruka,9996,https://open.spotify.com/track/7AcZsdwJFJEPxGwr2ErOvu
27,"24K Magic","Bruno Mars",9945,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
28,"Só Eu Sei",Virgul,9873,https://open.spotify.com/track/4bdnmTm3yx2W5wTmTewkVD
29,"One Dance",Drake,9463,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
30,"Chained To The Rhythm","Katy Perry",9415,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi
