,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",28425,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
2,"Teu Eternamente","Slow J",28371,https://open.spotify.com/track/5nXOacZiLz7b5Nds2Ouq9h
3,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,27997,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
4,"Devia Ir","Wet Bed Gang",25568,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
5,Cafeína,"Dj Dadda",25289,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
6,"thank u, next","Ariana Grande",25235,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
7,Shallow,"Lady Gaga",23729,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
8,"MIA (feat. Drake)","Bad Bunny",23669,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
9,Happier,Marshmello,21277,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
10,Sauce,Sippinpurpp,19261,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
11,Better,Khalid,19189,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
12,"O Bebê","MC Kevinho",18967,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
13,"Água de Coco (Prod. Lhast)",ProfJam,17411,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
14,Natural,"Imagine Dragons",17256,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
15,"Without Me",Halsey,16911,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
16,"Te Boté - Remix","Nio Garcia",16638,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
17,Miúda,"Holly Hood",15626,https://open.spotify.com/track/1DHQcaZMENKPt8KBQgIr25
18,Moonlight,XXXTENTACION,14208,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
19,"Sou Favela","MC Bruninho",13841,https://open.spotify.com/track/4r0K5FOCCyuAEb6BsR2ziw
20,"NÓS2 (feat. Deezy)",Bispo,13632,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
21,"Eastside (with Halsey & Khalid)","benny blanco",13605,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
22,Youngblood,"5 Seconds of Summer",13562,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
23,"Lucid Dreams","Juice WRLD",13455,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
24,"SICKO MODE","Travis Scott",12895,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
25,"Better Now","Post Malone",12839,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
26,SAD!,XXXTENTACION,12613,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
27,"In My Mind",Dynoro,12213,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
28,"Amor de Verdade","MC Kekel",11883,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
29,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",11661,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
30,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",11286,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
31,"Love Someone","Lukas Graham",11200,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
32,"Bad Liar","Imagine Dragons",11154,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
33,"Vaina Loca",Ozuna,10753,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
34,"Woman Like Me (feat. Nicki Minaj)","Little Mix",10736,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED
35,"Mo Bamba","Sheck Wes",10253,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
36,BAD!,XXXTENTACION,10161,https://open.spotify.com/track/4CH66Rxcjcj3VBHwmIBj4T
37,"Mafiosa (feat. Caroliina)",Lartiste,10119,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
38,"Bohemian Rhapsody - Remastered 2011",Queen,10025,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
39,Veneno,Anitta,10007,https://open.spotify.com/track/1KFN3kB4hc6r7ILpifFsqf
40,"Mesa 8","Wet Bed Gang",9798,https://open.spotify.com/track/6ZWr4ogmKx2JlY6YOTcnON
41,"Sendo Assim","Sam The Kid",9729,https://open.spotify.com/track/1PioBX3KlN13IXB014CFF6
42,Rise,"Jonas Blue",9617,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx
43,"Falling Down - Bonus Track","Lil Peep",9387,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
44,"when the party's over","Billie Eilish",9318,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
45,"TIC TOC (feat. Lil Baby)",6ix9ine,9305,https://open.spotify.com/track/4m5Cd9kAbIxg6t9sMrQWtk
46,"Let You Love Me","Rita Ora",9142,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
47,"Chaminé (Zara G)","Wet Bed Gang",9079,https://open.spotify.com/track/53kn2KqWSG9neh5H3YQqxt
48,"Girls Like You (feat. Cardi B)","Maroon 5",8825,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
49,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",8699,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
50,"MAMA (feat. Nicki Minaj, Kanye West)",6ix9ine,8666,https://open.spotify.com/track/1oJ8EDr2pv94IvSd6ZmDgo
51,"Beautiful (feat. Camila Cabello)",Bazzi,8552,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
52,"Taste (feat. Offset)",Tyga,8433,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
53,"Não Sinto","Wet Bed Gang",8183,https://open.spotify.com/track/0YC2GENi574LpUCPEHk8qy
54,"1100 Cegonhas - Prod. Here's Jhonny",Dillaz,7919,https://open.spotify.com/track/2z8miBNCvH52PnK5vfeXm8
55,"Ruin My Life","Zara Larsson",7845,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
56,BEBE,6ix9ine,7762,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
57,"All I Want for Christmas Is You","Mariah Carey",7684,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
58,"Promises (with Sam Smith)","Calvin Harris",7570,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
59,Rain,mishlawi,7521,https://open.spotify.com/track/65GMCfqsrFRDSX7OWNoJeS
60,"In My Feelings",Drake,7452,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
61,"come out and play","Billie Eilish",7423,https://open.spotify.com/track/7wC5eZcFS1Q1BsQ35DU6H4
62,"Kiss and Make Up","Dua Lipa",7354,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
63,"Love Lies (with Normani)",Khalid,7229,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
64,"Always Remember Us This Way","Lady Gaga",7197,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
65,Nevermind,"Dennis Lloyd",7184,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
66,"Sin Pijama","Becky G",7064,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
67,"I Love It (& Lil Pump)","Kanye West",6654,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
68,"Não Tens Visto","Wet Bed Gang",6519,https://open.spotify.com/track/3WzINtpiKu6mwJu8ax7EdC
69,"Salto Alto",Piruka,6496,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
70,"Jocelyn Flores",XXXTENTACION,6487,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
71,"Dona Maria","Thiago Brava",6468,https://open.spotify.com/track/0dGqIEsFN3KakdPCMkgjre
72,"Be Alright","Dean Lewis",6440,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
73,"Mo Boy",Dillaz,6349,https://open.spotify.com/track/0A3b3cu2JPBUTGC6qJEqUy
74,"Ocean (feat. Khalid)","Martin Garrix",6313,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
75,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",6227,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
76,Aleluia,"Wet Bed Gang",6141,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
77,"Solo (feat. Demi Lovato)","Clean Bandit",6099,https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h
78,"One Kiss (with Dua Lipa)","Calvin Harris",6080,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
79,"God is a woman","Ariana Grande",6056,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
80,"lovely (with Khalid)","Billie Eilish",6021,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
81,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",6014,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
82,"Say My Name","David Guetta",5906,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
83,changes,XXXTENTACION,5860,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
84,"Happy Now",Kygo,5796,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
