,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"thank u, next","Ariana Grande",26548,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
2,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,26492,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
3,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",25847,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
4,"Devia Ir","Wet Bed Gang",25627,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
5,Cafeína,"Dj Dadda",23538,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
6,"MIA (feat. Drake)","Bad Bunny",22271,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
7,Shallow,"Lady Gaga",22205,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
8,Happier,Marshmello,19923,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
9,"O Bebê","MC Kevinho",18092,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
10,Better,Khalid,17788,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
11,Sauce,Sippinpurpp,17742,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
12,"Without Me",Halsey,17184,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
13,"Água de Coco (Prod. Lhast)",ProfJam,16976,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
14,"Te Boté - Remix","Nio Garcia",15890,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
15,Natural,"Imagine Dragons",15631,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
16,"Teu Eternamente","Slow J",15460,https://open.spotify.com/track/5nXOacZiLz7b5Nds2Ouq9h
17,BAD!,XXXTENTACION,15091,https://open.spotify.com/track/22An65gG31JLf9n18qjdhZ
18,Moonlight,XXXTENTACION,14505,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
19,Miúda,"Holly Hood",14351,https://open.spotify.com/track/1DHQcaZMENKPt8KBQgIr25
20,"Lucid Dreams","Juice WRLD",13766,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
21,SAD!,XXXTENTACION,13707,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
22,"Better Now","Post Malone",13079,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
23,"Eastside (with Halsey & Khalid)","benny blanco",13076,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
24,"NÓS2 (feat. Deezy)",Bispo,13057,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
25,Youngblood,"5 Seconds of Summer",13018,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
26,"Amor de Verdade","MC Kekel",12978,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
27,"Sou Favela","MC Bruninho",12887,https://open.spotify.com/track/4r0K5FOCCyuAEb6BsR2ziw
28,"whoa (mind in awe)",XXXTENTACION,12256,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa
29,"All I Want for Christmas Is You","Mariah Carey",12139,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
30,"SICKO MODE","Travis Scott",12066,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
31,"In My Mind",Dynoro,12018,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
32,"Agora é Tudo Meu","Dennis DJ",11826,https://open.spotify.com/track/5yH8pYxNckOU1cxfPsMIaz
