,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Devia Ir","Wet Bed Gang",40240,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
2,"In My Feelings",Drake,25983,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
3,"Te Boté - Remix","Nio Garcia",22402,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
4,"Mafiosa (feat. Caroliina)",Lartiste,21472,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
5,"Lucid Dreams","Juice WRLD",20858,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
6,"Lucky You (feat. Joyner Lucas)",Eminem,18862,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
7,"I Love It (& Lil Pump)","Kanye West",18200,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
8,Natural,"Imagine Dragons",17150,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
9,"Girls Like You (feat. Cardi B)","Maroon 5",17077,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
10,"Amor de Verdade","MC Kekel",17012,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
11,"Eastside (with Halsey & Khalid)","benny blanco",16698,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
12,Cafeína,"Dj Dadda",16595,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
13,SAD!,XXXTENTACION,16087,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
14,"In My Mind",Dynoro,15728,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
15,"NÓS2 (feat. Deezy)",Bispo,15278,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
16,"Taste (feat. Offset)",Tyga,15240,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
17,"Promises (with Sam Smith)","Calvin Harris",14757,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
18,Rise,"Jonas Blue",14248,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
19,Happier,Marshmello,14119,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
20,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,14005,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
21,"Better Now","Post Malone",13443,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
22,Youngblood,"5 Seconds of Summer",13262,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
23,"Mesa 8","Wet Bed Gang",13122,https://open.spotify.com/track/6ZWr4ogmKx2JlY6YOTcnON
24,"Solo (feat. Demi Lovato)","Clean Bandit",12848,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
25,"Água de Coco (Prod. Lhast)",ProfJam,12435,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
26,breathin,"Ariana Grande",12306,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
27,"No Brainer","DJ Khaled",12073,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
28,"SICKO MODE","Travis Scott",11718,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
29,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,11677,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
30,"I Like It","Cardi B",10916,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
31,"Electricity (with Dua Lipa)","Silk City",10910,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
32,"One Kiss (with Dua Lipa)","Calvin Harris",10882,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
33,"Beautiful (feat. Camila Cabello)",Bazzi,10835,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
34,"The Ringer",Eminem,10779,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
35,"Faz Gostoso",Blaya,10749,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
36,"Chaminé (Zara G)","Wet Bed Gang",10450,https://open.spotify.com/track/53kn2KqWSG9neh5H3YQqxt
37,"Jackie Chan",Tiësto,10426,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
38,"Dona Maria","Thiago Brava",10306,https://open.spotify.com/track/0dGqIEsFN3KakdPCMkgjre
39,"Sin Pijama","Becky G",10297,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
40,"God is a woman","Ariana Grande",9959,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
41,"Prova dos 9",Piruka,9892,https://open.spotify.com/track/7JSvz1VaPKZzQ0gRJkW95x
42,"Be Alright","Dean Lewis",9786,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
43,"Não Sinto","Wet Bed Gang",9672,https://open.spotify.com/track/0YC2GENi574LpUCPEHk8qy
44,"God's Plan",Drake,9489,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
45,Rain,mishlawi,9441,https://open.spotify.com/track/65GMCfqsrFRDSX7OWNoJeS
46,Nevermind,"Dennis Lloyd",9111,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
47,Moonlight,XXXTENTACION,9045,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
48,"Coração Não Tem Idade (Vou Beijar)",Toy,8836,https://open.spotify.com/track/42RynyXHcGYj6Cvwrh7eIZ
49,Fall,Eminem,8740,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
50,BEBE,6ix9ine,8215,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
51,"Vaina Loca",Ozuna,8118,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
52,"Body (feat. brando)","Loud Luxury",8082,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
53,"1100 Cegonhas - Prod. Here's Jhonny",Dillaz,7992,https://open.spotify.com/track/2z8miBNCvH52PnK5vfeXm8
54,"Not Alike (feat. Royce Da 5'9)",Eminem,7752,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
55,"O Bebê","MC Kevinho",7645,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
56,"X - Remix","Nicky Jam",7577,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
57,Thunderclouds,Sia,7471,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
58,Aleluia,"Wet Bed Gang",7383,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
59,"Love Lies (with Normani)",Khalid,7255,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
60,"Happy Now",Zedd,7226,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
61,"Salto Alto",Piruka,7195,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
62,"Jocelyn Flores",XXXTENTACION,7101,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
63,changes,XXXTENTACION,7056,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
64,"Ocean (feat. Khalid)","Martin Garrix",6978,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
65,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,6968,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
66,STARGAZING,"Travis Scott",6953,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
67,Flames,"David Guetta",6951,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
68,Nonstop,Drake,6918,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
69,Medicina,Anitta,6739,https://open.spotify.com/track/4R5xvs5X0phd0EYWyGigju
70,X,"Nicky Jam",6613,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
71,Greatest,Eminem,6609,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
72,"Feels Like Summer","Childish Gambino",6448,https://open.spotify.com/track/7p4vHnYXkxlzvfePJVpcTr
73,"Ta Tum Tum","MC Kevinho",6292,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
74,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",6258,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
75,"rockstar (feat. 21 Savage)","Post Malone",6207,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
