,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Starboy,"The Weeknd",23824,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
2,"Say You Won't Let Go","James Arthur",16684,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
3,Closer,"The Chainsmokers",16513,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
4,"I Feel It Coming","The Weeknd",16380,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
5,"Let Me Love You","DJ Snake",15676,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
6,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",15434,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
7,"Chantaje (feat. Maluma)",Shakira,14849,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
8,Mercy,"Shawn Mendes",14775,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
9,"24K Magic","Bruno Mars",14202,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
10,"One Dance",Drake,14173,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
11,"Don't Wanna Know","Maroon 5",14133,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
12,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,13153,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
13,Loucos,"Matias Damásio",12924,https://open.spotify.com/track/49Fu8EcEOZ9OnpM1XpPpyU
14,"Fake Love",Drake,12551,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
15,"Cold Water (feat. Justin Bieber & MØ)","Major Lazer",12359,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
16,"In the Name of Love","Martin Garrix",11381,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L
17,"Black Beatles","Rae Sremmurd",11268,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
18,"Side To Side","Ariana Grande",11202,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz
19,"Treat You Better","Shawn Mendes",10569,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
20,"My Way","Calvin Harris",10373,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
21,"Scars To Your Beautiful","Alessia Cara",10370,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
22,Heathens,"Twenty One Pilots",10154,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
23,"Just Hold On","Steve Aoki",9819,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
24,"Só Eu Sei",Virgul,9615,https://open.spotify.com/track/4bdnmTm3yx2W5wTmTewkVD
25,"Love Me Now","John Legend",9587,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89
26,"Dancing On My Own","Calum Scott",9441,https://open.spotify.com/track/02WacdrRpm4zlP8H7X6bnQ
27,"Bad Things (with Camila Cabello)","Machine Gun Kelly",9351,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj
28,Starving,"Hailee Steinfeld",9297,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe
29,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",9128,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
30,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",8383,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
31,"All We Know","The Chainsmokers",8211,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK
32,"I Took A Pill In Ibiza - Seeb Remix","Mike Posner",8137,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl
33,"Don't Let Me Down","The Chainsmokers",8016,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm
34,"La Bicicleta","Carlos Vives",7819,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU
35,"Perfect Strangers","Jonas Blue",7781,https://open.spotify.com/track/5bZtRlMBU76vHuDOb1GM5u
36,"Hear Me Now",Alok,7503,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
37,"Cheap Thrills",Sia,7453,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
38,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","Lil Wayne",7427,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB
39,"Party Monster","The Weeknd",7356,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt
40,"Call On Me - Ryan Riback Extended Remix",Starley,7297,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
41,Dialeto,"Diogo Piçarra",7279,https://open.spotify.com/track/1Eq8bovIxKCDJzzWa78V7p
42,História,"Diogo Piçarra",7145,https://open.spotify.com/track/14ngg5qaXPvt2rrPvMV1kC
43,"Work from Home (feat. Ty Dolla $ign)","Fifth Harmony",6849,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb
44,"Ca Bu Fla Ma Nau",Piruka,6824,https://open.spotify.com/track/1VdIgUz8lT0JAsnMZRBHzz
45,Sorry,"Justin Bieber",6819,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
46,"Era Eu",D.A.M.A.,6736,https://open.spotify.com/track/3EWDt24UjkBgHAmdQIyTYz
47,"Too Good",Drake,6726,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew
48,Work,Rihanna,6712,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v
49,"i hate u, i love u (feat. olivia o'brien)",gnash,6637,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe
50,"The Greatest",Sia,6243,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1
51,"I Would Like","Zara Larsson",5647,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6
52,"Cake By The Ocean",DNCE,5444,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl
53,"Deja Vu","J. Cole",5312,https://open.spotify.com/track/6I6NX6tjGsxFAsIfGzY9lJ
54,"Shed a Light","Robin Schulz",5207,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY
55,Panda,Desiigner,5092,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h
56,"This Is What You Came For","Calvin Harris",4827,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y
57,"Hymn for the Weekend - Seeb Remix",Coldplay,4820,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU
58,"Stressed Out","Twenty One Pilots",4815,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
