,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Shape of You","Ed Sheeran",50484,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",31306,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
3,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,30520,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
4,Paris,"The Chainsmokers",22798,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
5,"I Feel It Coming","The Weeknd",19492,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
6,"Chantaje (feat. Maluma)",Shakira,19441,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
7,"Scared to Be Lonely","Martin Garrix",18880,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
8,Starboy,"The Weeknd",18803,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
9,"Say You Won't Let Go","James Arthur",18375,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
10,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",17950,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
11,"Castle on the Hill","Ed Sheeran",16886,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
12,Human,"Rag'n'Bone Man",14927,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
13,"Deu Onda","MC G15",14243,https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF
14,"Call On Me - Ryan Riback Extended Remix",Starley,14072,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
15,Loucos,"Matias Damásio",13849,https://open.spotify.com/track/49Fu8EcEOZ9OnpM1XpPpyU
16,"Just Hold On","Steve Aoki",13847,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
17,"Chained To The Rhythm","Katy Perry",13600,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi
18,"Olha a Explosão","MC Kevinho",13546,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
19,"Se Não Acordar Amanhã",Piruka,13485,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
20,"Love Me Now","John Legend",13140,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89
21,"Bad Things (with Camila Cabello)","Machine Gun Kelly",12906,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj
22,"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer",12629,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
23,Closer,"The Chainsmokers",12221,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
24,Mercy,"Shawn Mendes",11983,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
25,"Fake Love",Drake,11824,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
26,Issues,"Julia Michaels",11728,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
27,"Don't Wanna Know","Maroon 5",11460,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
28,"Hear Me Now",Alok,11413,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
29,"Let Me Love You","DJ Snake",11211,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
30,Weak,AJR,11079,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv
31,"24K Magic","Bruno Mars",11008,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
32,"Não Se Passa Nada",Piruka,10945,https://open.spotify.com/track/7AcZsdwJFJEPxGwr2ErOvu
