,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Shape of You","Ed Sheeran",52855,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",46034,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
3,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,26406,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
4,"It Ain't Me (with Selena Gomez)",Kygo,25734,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
5,Paris,"The Chainsmokers",22888,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
6,"Scared to Be Lonely","Martin Garrix",22647,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
7,"Castle on the Hill","Ed Sheeran",22623,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
8,"Something Just Like This","The Chainsmokers",22211,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
9,Cold,"Maroon 5",20477,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
10,"Olha a Explosão","MC Kevinho",20002,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
11,"I Feel It Coming","The Weeknd",19065,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
12,Believer,"Imagine Dragons",18579,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
13,"Galway Girl","Ed Sheeran",18260,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
14,"Chantaje (feat. Maluma)",Shakira,18162,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
15,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",17299,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
16,"Chained To The Rhythm","Katy Perry",16462,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi
17,"That's What I Like","Bruno Mars",16217,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
18,Starboy,"The Weeknd",15823,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
19,"Say You Won't Let Go","James Arthur",15359,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
20,"Stay (with Alessia Cara)",Zedd,14993,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
21,Issues,"Julia Michaels",14923,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
22,Perfect,"Ed Sheeran",14644,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
23,"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer",13670,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
24,"Call On Me - Ryan Riback Extended Remix",Starley,13459,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
25,"Deu Onda","MC G15",13254,https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF
26,"Just Hold On","Steve Aoki",13248,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
27,"Green Light",Lorde,12823,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5
28,Dive,"Ed Sheeran",12694,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls
29,Human,"Rag'n'Bone Man",12612,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
30,Happier,"Ed Sheeran",12093,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
31,"How Would You Feel (Paean)","Ed Sheeran",11953,https://open.spotify.com/track/6PJ8FF6UR8FZXfEvpHkIVN
32,"Se Não Acordar Amanhã",Piruka,11835,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
33,Weak,AJR,11342,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv
34,Loucos,"Matias Damásio",11159,https://open.spotify.com/track/49Fu8EcEOZ9OnpM1XpPpyU
35,"Solo Dance","Martin Jensen",11128,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
36,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",11087,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
37,Closer,"The Chainsmokers",10962,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
