,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Shape of You","Ed Sheeran",32929,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2,Starboy,"The Weeknd",24337,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
3,"Say You Won't Let Go","James Arthur",18183,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
4,"Castle on the Hill","Ed Sheeran",18138,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
5,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",18098,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
6,"I Feel It Coming","The Weeknd",17793,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
7,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,17134,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
8,"Chantaje (feat. Maluma)",Shakira,16863,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
9,Closer,"The Chainsmokers",15919,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
10,Mercy,"Shawn Mendes",15525,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
11,"Don't Wanna Know","Maroon 5",14604,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
12,"Let Me Love You","DJ Snake",14547,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
13,"24K Magic","Bruno Mars",14258,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
14,"Fake Love",Drake,13946,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
15,"One Dance",Drake,13122,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
16,"Ca Bu Fla Ma Nau",Piruka,12989,https://open.spotify.com/track/1VdIgUz8lT0JAsnMZRBHzz
17,Loucos,"Matias Damásio",12653,https://open.spotify.com/track/49Fu8EcEOZ9OnpM1XpPpyU
18,"Cold Water (feat. Justin Bieber & MØ)","Major Lazer",12148,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
19,"Se Não Acordar Amanhã",Piruka,12104,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
20,"Scars To Your Beautiful","Alessia Cara",11596,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
21,"Side To Side","Ariana Grande",11192,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz
22,"Black Beatles","Rae Sremmurd",11115,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
23,"Just Hold On","Steve Aoki",11050,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
24,"Love Me Now","John Legend",11045,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89
25,"Deu Onda","MC G15",10605,https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF
26,"Bad Things (with Camila Cabello)","Machine Gun Kelly",10605,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj
27,"Só Eu Sei",Virgul,10526,https://open.spotify.com/track/4bdnmTm3yx2W5wTmTewkVD
28,"In the Name of Love","Martin Garrix",10377,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L
29,"My Way","Calvin Harris",10168,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
30,"Treat You Better","Shawn Mendes",9930,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
31,Heathens,"Twenty One Pilots",9806,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
32,"Dancing On My Own","Calum Scott",9794,https://open.spotify.com/track/02WacdrRpm4zlP8H7X6bnQ
33,"Não Se Passa Nada",Piruka,9160,https://open.spotify.com/track/7AcZsdwJFJEPxGwr2ErOvu
34,Starving,"Hailee Steinfeld",9156,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe
35,"Hear Me Now",Alok,9077,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
36,"All We Know","The Chainsmokers",8682,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK
37,"Call On Me - Ryan Riback Extended Remix",Starley,8576,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
38,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",8545,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
39,Dialeto,"Diogo Piçarra",8460,https://open.spotify.com/track/1Eq8bovIxKCDJzzWa78V7p
40,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",8441,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
41,"Don't Let Me Down","The Chainsmokers",7658,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm
42,"La Bicicleta","Carlos Vives",7552,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU
43,"Perfect Strangers","Jonas Blue",7451,https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1
44,Sirenes,Piruka,7382,https://open.spotify.com/track/5rnHKl6dYUZPtlMLLbKDBK
45,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","Lil Wayne",7200,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB
46,"Cheap Thrills",Sia,7177,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
47,"Party Monster","The Weeknd",7151,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt
48,"Shed a Light","Robin Schulz",7090,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY
49,"I Took A Pill In Ibiza - Seeb Remix","Mike Posner",6741,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl
50,História,"Diogo Piçarra",6534,https://open.spotify.com/track/14ngg5qaXPvt2rrPvMV1kC
51,"I Would Like","Zara Larsson",6465,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6
52,Human,"Rag'n'Bone Man",6090,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
53,"Too Good",Drake,6024,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew
54,"i hate u, i love u (feat. olivia o'brien)",gnash,5838,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe
55,Photograph,"Ed Sheeran",5826,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
56,"By Your Side","Jonas Blue",5736,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j
57,"Era Eu",D.A.M.A.,5649,https://open.spotify.com/track/3EWDt24UjkBgHAmdQIyTYz
58,Família,Piruka,5566,https://open.spotify.com/track/0NFFf3MOxHaMNdWXjDuEXb
59,Sorry,"Justin Bieber",5230,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
60,Work,Rihanna,5217,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v
61,"Now and Later","Sage The Gemini",5181,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd
62,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,5127,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
63,"The Greatest",Sia,5118,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO
64,"Mo Boy",Dillaz,5010,https://open.spotify.com/track/0A3b3cu2JPBUTGC6qJEqUy
65,Safari,"J Balvin",4946,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO
