,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",41716,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
2,"Shape of You","Ed Sheeran",38756,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
3,"It Ain't Me (with Selena Gomez)",Kygo,24757,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
4,"Something Just Like This","The Chainsmokers",23192,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
5,Cold,"Maroon 5",22244,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
6,Passionfruit,Drake,20925,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
7,"Scared to Be Lonely","Martin Garrix",20642,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
8,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,19631,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
9,Paris,"The Chainsmokers",19557,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
10,Believer,"Imagine Dragons",19364,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
11,"That's What I Like","Bruno Mars",18506,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
12,"Stay (with Alessia Cara)",Zedd,17942,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
13,"Galway Girl","Ed Sheeran",16136,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
14,"You Don't Know Me - Radio Edit","Jax Jones",16069,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY
15,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",15252,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
16,"I Feel It Coming","The Weeknd",15183,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
17,"Olha a Explosão","MC Kevinho",14735,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
18,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",14541,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
19,"Chantaje (feat. Maluma)",Shakira,14475,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
20,Issues,"Julia Michaels",14388,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
21,"Chained To The Rhythm","Katy Perry",14376,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi
22,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",13942,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
23,"Castle on the Hill","Ed Sheeran",13942,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
24,Starboy,"The Weeknd",13461,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
25,"SUBEME LA RADIO","Enrique Iglesias",13131,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
26,"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer",12641,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
27,"Mask Off",Future,12504,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
28,"Call On Me - Ryan Riback Extended Remix",Starley,11970,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
29,"Green Light",Lorde,11882,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5
30,"Fake Love",Drake,11420,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
31,"Say You Won't Let Go","James Arthur",11272,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
32,"Symphony (feat. Zara Larsson)","Clean Bandit",11114,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
33,"Solo Dance","Martin Jensen",10978,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
34,Perfect,"Ed Sheeran",10944,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
35,Happier,"Ed Sheeran",10845,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
36,Selfish,Future,10439,https://open.spotify.com/track/2Ce5IyMlVRVvN997ZJjJJA
37,"Love On The Brain",Rihanna,10121,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02
38,"Se Não Acordar Amanhã",Piruka,9967,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
39,Human,"Rag'n'Bone Man",9869,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
40,"I Got You","Bebe Rexha",9789,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i
41,Blem,Drake,9773,https://open.spotify.com/track/2XlHu0HcujBCkWMdIAvrqt
42,"Não Se Passa Nada",Piruka,9550,https://open.spotify.com/track/7AcZsdwJFJEPxGwr2ErOvu
43,Closer,"The Chainsmokers",9449,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
44,"Deu Onda","MC G15",9073,https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF
45,Loucos,"Matias Damásio",8906,https://open.spotify.com/track/49Fu8EcEOZ9OnpM1XpPpyU
46,"Só Eu Sei",Virgul,8895,https://open.spotify.com/track/4bdnmTm3yx2W5wTmTewkVD
47,"Hear Me Now",Alok,8698,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
48,Dive,"Ed Sheeran",8474,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls
49,Portland,Drake,8092,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
50,"How Far I'll Go - From ""Moana""","Alessia Cara",7965,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
51,"Still Got Time",ZAYN,7940,https://open.spotify.com/track/000xQL6tZNLJzIrtIgxqSl
52,"September Song","JP Cooper",7670,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI
53,"Get It Together",Drake,7625,https://open.spotify.com/track/7y6c07pgjZvtHI9kuMVqk1
54,"One Dance",Drake,7548,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
55,"iSpy (feat. Lil Yachty)",KYLE,7442,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
56,Congratulations,"Post Malone",7406,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
57,"El Amante","Nicky Jam",7299,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs
58,Weak,AJR,7253,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv
59,Location,Khalid,7059,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
60,"Just Hold On","Steve Aoki",6743,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
61,"24K Magic","Bruno Mars",6599,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
62,"Reggaetón Lento (Bailemos)",CNCO,6389,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo
63,Dialeto,"Diogo Piçarra",6325,https://open.spotify.com/track/1Eq8bovIxKCDJzzWa78V7p
64,"Let Me Love You","DJ Snake",6275,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
65,"Love Me Now","John Legend",6254,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89
66,"Free Smoke",Drake,6069,https://open.spotify.com/track/05KOgYg8PGeJyyWBPi5ja8
