,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",41768,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
2,"Shape of You","Ed Sheeran",40629,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
3,"It Ain't Me (with Selena Gomez)",Kygo,24274,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
4,"Something Just Like This","The Chainsmokers",22275,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
5,Cold,"Maroon 5",21723,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
6,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,21428,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
7,"Scared to Be Lonely","Martin Garrix",19918,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
8,Passionfruit,Drake,19567,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
9,Paris,"The Chainsmokers",19543,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
10,Believer,"Imagine Dragons",18769,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
11,"Galway Girl","Ed Sheeran",17340,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
12,"I Feel It Coming","The Weeknd",17329,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
13,"Stay (with Alessia Cara)",Zedd,16899,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
14,"Castle on the Hill","Ed Sheeran",16779,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
15,"That's What I Like","Bruno Mars",15597,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
16,"Olha a Explosão","MC Kevinho",15254,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
17,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",14751,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
18,"You Don't Know Me - Radio Edit","Jax Jones",14426,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY
19,"Chained To The Rhythm","Katy Perry",14296,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi
20,Issues,"Julia Michaels",14160,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
21,"Chantaje (feat. Maluma)",Shakira,14102,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
22,"Say You Won't Let Go","James Arthur",13478,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
23,"Fake Love",Drake,12888,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
