,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",31018,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
2,"Devia Ir","Wet Bed Gang",29626,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
3,Cafeína,"Dj Dadda",27668,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
4,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,26466,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
5,"thank u, next","Ariana Grande",23200,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
6,Shallow,"Lady Gaga",22714,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
7,"MIA (feat. Drake)","Bad Bunny",22677,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
8,"O Bebê","MC Kevinho",22276,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
9,Happier,Marshmello,21031,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
10,Sauce,Sippinpurpp,20649,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
11,Natural,"Imagine Dragons",18777,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
12,"Te Boté - Remix","Nio Garcia",18031,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
13,"Água de Coco (Prod. Lhast)",ProfJam,17970,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
14,Moonlight,XXXTENTACION,16774,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
15,Better,Khalid,16556,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
16,"Lucid Dreams","Juice WRLD",16401,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
17,Youngblood,"5 Seconds of Summer",15246,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
18,"NÓS2 (feat. Deezy)",Bispo,14974,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
19,SAD!,XXXTENTACION,14586,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
20,"Mafiosa (feat. Caroliina)",Lartiste,14056,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
21,"Sou Favela","MC Bruninho",13709,https://open.spotify.com/track/4r0K5FOCCyuAEb6BsR2ziw
22,"In My Mind",Dynoro,13671,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
23,"Eastside (with Halsey & Khalid)","benny blanco",13599,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
24,"Without Me",Halsey,13599,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
25,Miúda,"Holly Hood",13417,https://open.spotify.com/track/1DHQcaZMENKPt8KBQgIr25
26,"Better Now","Post Malone",13183,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
27,"SICKO MODE","Travis Scott",12785,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
28,BAD!,XXXTENTACION,12784,https://open.spotify.com/track/4CH66Rxcjcj3VBHwmIBj4T
29,"Amor de Verdade","MC Kekel",12677,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
30,"Falling Down - Bonus Track","Lil Peep",12649,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
