,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Devia Ir","Wet Bed Gang",35574,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
2,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",30398,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
3,Cafeína,"Dj Dadda",29940,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
4,"O Bebê","MC Kevinho",29912,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
5,"MIA (feat. Drake)","Bad Bunny",21260,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
6,"Te Boté - Remix","Nio Garcia",21093,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
7,Better,Khalid,20980,https://open.spotify.com/track/2OpBganfGk2GVdSlRdxzaX
8,"Lucid Dreams","Juice WRLD",20263,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
9,Happier,Marshmello,20069,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
10,Sauce,Sippinpurpp,18907,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
11,Shallow,"Lady Gaga",18830,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
12,"NÓS2 (feat. Deezy)",Bispo,18776,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
13,"Água de Coco (Prod. Lhast)",ProfJam,18249,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
14,Natural,"Imagine Dragons",18077,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
15,"Mafiosa (feat. Caroliina)",Lartiste,16944,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
16,"Amor de Verdade","MC Kekel",16600,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
17,SAD!,XXXTENTACION,16158,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
18,"Falling Down - Bonus Track","Lil Peep",16144,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
19,"In My Feelings",Drake,15942,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
20,Miúda,"Holly Hood",15431,https://open.spotify.com/track/1DHQcaZMENKPt8KBQgIr25
21,Moonlight,XXXTENTACION,15049,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
22,"Better Now","Post Malone",14978,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
23,Youngblood,"5 Seconds of Summer",14886,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
24,"Eastside (with Halsey & Khalid)","benny blanco",14858,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
25,"Mesa 8","Wet Bed Gang",14064,https://open.spotify.com/track/6ZWr4ogmKx2JlY6YOTcnON
26,"In My Mind",Dynoro,13677,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
27,"Girls Like You (feat. Cardi B)","Maroon 5",13668,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
28,"Promises (with Sam Smith)","Calvin Harris",13654,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
29,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",12971,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
30,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",12751,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
31,"I Love It (& Lil Pump)","Kanye West",12265,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
