,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",34376,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
2,"Shape of You","Ed Sheeran",33677,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
3,HUMBLE.,"Kendrick Lamar",32919,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
4,"Something Just Like This","The Chainsmokers",25390,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
5,"Despacito - Remix","Luis Fonsi",23587,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
6,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",23277,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
7,"It Ain't Me (with Selena Gomez)",Kygo,23144,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
8,Cold,"Maroon 5",22440,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
9,"Stay (with Alessia Cara)",Zedd,20560,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
10,Paris,"The Chainsmokers",20148,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
11,"That's What I Like","Bruno Mars",20031,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
12,Passionfruit,Drake,19409,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
13,DNA.,"Kendrick Lamar",19263,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
14,"Scared to Be Lonely","Martin Garrix",18519,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
15,Believer,"Imagine Dragons",18113,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
16,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",17389,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
17,"You Don't Know Me - Radio Edit","Jax Jones",17385,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY
18,"Symphony (feat. Zara Larsson)","Clean Bandit",17320,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
19,"SUBEME LA RADIO","Enrique Iglesias",16622,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
20,Issues,"Julia Michaels",16191,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
21,"Mask Off",Future,16176,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
22,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",16112,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
23,ELEMENT.,"Kendrick Lamar",15695,https://open.spotify.com/track/1EaKU4dMbesXXd3BrLCtYG
24,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,14847,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
25,"Sign of the Times","Harry Styles",14441,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
26,"Galway Girl","Ed Sheeran",13940,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
27,"Olha a Explosão","MC Kevinho",13791,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
28,"I Feel It Coming","The Weeknd",13230,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
29,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",13194,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
