,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",30617,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
2,"Devia Ir","Wet Bed Gang",30020,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
3,"thank u, next","Ariana Grande",29874,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
4,Cafeína,"Dj Dadda",27193,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
5,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,25748,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
6,"O Bebê","MC Kevinho",22980,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
7,Shallow,"Lady Gaga",22395,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
8,"MIA (feat. Drake)","Bad Bunny",21657,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
9,Natural,"Imagine Dragons",20917,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
10,Happier,Marshmello,20915,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
11,Sauce,Sippinpurpp,19294,https://open.spotify.com/track/4v5cpw1zIlqShprCCgL5UL
12,"Te Boté - Remix","Nio Garcia",17945,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
13,Moonlight,XXXTENTACION,16913,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
14,"Água de Coco (Prod. Lhast)",ProfJam,16783,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
15,"Lucid Dreams","Juice WRLD",16639,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
16,Better,Khalid,15600,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
17,Youngblood,"5 Seconds of Summer",14778,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
18,SAD!,XXXTENTACION,14753,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
19,"NÓS2 (feat. Deezy)",Bispo,14687,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
20,BAD!,XXXTENTACION,14265,https://open.spotify.com/track/4CH66Rxcjcj3VBHwmIBj4T
21,"Falling Down - Bonus Track","Lil Peep",13918,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
22,"Mafiosa (feat. Caroliina)",Lartiste,13680,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
23,"Without Me",Halsey,13603,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
24,"Better Now","Post Malone",13255,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
25,"Bad Liar","Imagine Dragons",13108,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
26,"Eastside (with Halsey & Khalid)","benny blanco",13049,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
27,"Sou Favela","MC Bruninho",12976,https://open.spotify.com/track/4r0K5FOCCyuAEb6BsR2ziw
28,"Amor de Verdade","MC Kekel",12883,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
29,Miúda,"Holly Hood",12828,https://open.spotify.com/track/1DHQcaZMENKPt8KBQgIr25
30,"In My Mind",Dynoro,12692,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
31,"SICKO MODE","Travis Scott",12116,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
32,"In My Feelings",Drake,11061,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
33,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",10876,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
