,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Amor de Verdade","MC Kekel",26432,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
2,"Better Now","Post Malone",23976,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
3,"One Kiss (with Dua Lipa)","Calvin Harris",22977,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
4,"Faz Gostoso",Blaya,22867,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
5,X,"Nicky Jam",19252,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
6,FRIENDS,Marshmello,19229,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
7,"This Is America","Childish Gambino",18782,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
8,"God's Plan",Drake,17947,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
9,"Youth feat. Khalid","Shawn Mendes",16279,https://open.spotify.com/track/5SwEgzUFDHwpWHKrbnP32Z
10,"Nice For What",Drake,15782,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
11,"In My Blood","Shawn Mendes",15676,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
12,"Psycho (feat. Ty Dolla $ign)","Post Malone",15427,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
13,"no tears left to cry","Ariana Grande",14251,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
14,"Call Out My Name","The Weeknd",13998,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
15,"rockstar (feat. 21 Savage)","Post Malone",12898,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
16,"Love Lies (with Normani)",Khalid,12671,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
17,"Back To You","Selena Gomez",12641,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
18,Nervous,"Shawn Mendes",11922,https://open.spotify.com/track/0Dq49j3dELbttQVUJbtn0c
19,"I Like It","Cardi B",10774,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
20,"The Middle",Zedd,10404,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
21,Flames,"David Guetta",10209,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
22,"Look Alive (feat. Drake)","BlocBoy JB",9712,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
23,Youngblood,"5 Seconds of Summer",9650,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
24,"All The Stars (with SZA)","Kendrick Lamar",9594,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
25,Mine,Bazzi,9277,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
