,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Devia Ir","Wet Bed Gang",38284,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
2,"In My Feelings",Drake,32407,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
3,"Mafiosa (feat. Caroliina)",Lartiste,24856,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
4,"Te Boté - Remix","Nio Garcia",22691,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
5,"Lucid Dreams","Juice WRLD",22153,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
6,"Amor de Verdade","MC Kekel",18890,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
7,SAD!,XXXTENTACION,18550,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
8,"Taste (feat. Offset)",Tyga,17581,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
9,breathin,"Ariana Grande",17528,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
10,"Girls Like You (feat. Cardi B)","Maroon 5",17471,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
11,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,16158,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
12,"Solo (feat. Demi Lovato)","Clean Bandit",15460,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
13,"God is a woman","Ariana Grande",15456,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
14,Rise,"Jonas Blue",14833,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
15,"Better Now","Post Malone",14735,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
16,"No Brainer","DJ Khaled",14258,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
17,Youngblood,"5 Seconds of Summer",13978,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
18,"NÓS2 (feat. Deezy)",Bispo,13616,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
19,"I Like It","Cardi B",13561,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
20,"Eastside (with Halsey & Khalid)","benny blanco",13423,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
21,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,13165,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
22,"One Kiss (with Dua Lipa)","Calvin Harris",12884,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
23,"Faz Gostoso",Blaya,12827,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
24,"SICKO MODE","Travis Scott",12712,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
25,"Jackie Chan",Tiësto,12435,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
26,"In My Mind",Dynoro,12325,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
27,"Mesa 8","Wet Bed Gang",12044,https://open.spotify.com/track/6ZWr4ogmKx2JlY6YOTcnON
28,"Água de Coco (Prod. Lhast)",ProfJam,11979,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
29,"Dona Maria","Thiago Brava",11108,https://open.spotify.com/track/0dGqIEsFN3KakdPCMkgjre
30,"God's Plan",Drake,11024,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
31,"Prova dos 9",Piruka,10643,https://open.spotify.com/track/7JSvz1VaPKZzQ0gRJkW95x
32,STARGAZING,"Travis Scott",10468,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
33,"Sin Pijama","Becky G",10212,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
34,"Beautiful (feat. Camila Cabello)",Bazzi,10134,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
35,"Body (feat. brando)","Loud Luxury",9812,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
36,Nevermind,"Dennis Lloyd",9652,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
37,Moonlight,XXXTENTACION,9464,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
38,Rain,mishlawi,9335,https://open.spotify.com/track/65GMCfqsrFRDSX7OWNoJeS
39,"X - Remix","Nicky Jam",9115,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
40,Medicina,Anitta,8967,https://open.spotify.com/track/4R5xvs5X0phd0EYWyGigju
41,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,8832,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
42,"Chaminé (Zara G)","Wet Bed Gang",8617,https://open.spotify.com/track/53kn2KqWSG9neh5H3YQqxt
43,"Não Sinto","Wet Bed Gang",8614,https://open.spotify.com/track/0YC2GENi574LpUCPEHk8qy
44,"Ta Tum Tum","MC Kevinho",8584,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
45,"no tears left to cry","Ariana Grande",8507,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
46,"rockstar (feat. 21 Savage)","Post Malone",8343,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
47,X,"Nicky Jam",8253,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
48,"Ocean (feat. Khalid)","Martin Garrix",8238,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
49,changes,XXXTENTACION,8072,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
50,everytime,"Ariana Grande",7651,https://open.spotify.com/track/0WdR2AyLW1Drd3OUdwezM0
51,"Jocelyn Flores",XXXTENTACION,7359,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
52,Flames,"David Guetta",7351,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
53,"Love Lies (with Normani)",Khalid,7238,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
54,"Promises (with Sam Smith)","Calvin Harris",7219,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
55,Downtown,Anitta,7164,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
56,Nonstop,Drake,7022,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
57,"Happy Now",Zedd,6981,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
58,FRIENDS,Marshmello,6901,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
59,"Romance Com Safadeza","Wesley Safadão",6585,https://open.spotify.com/track/0RBOFW5424gCCCZrgECbt6
60,Happier,Marshmello,6539,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
61,"Salto Alto",Piruka,6532,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
62,Aleluia,"Wet Bed Gang",6388,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
63,Cafeína,"Dj Dadda",6365,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
64,"Don’t Matter To Me (with Michael Jackson)",Drake,6345,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
65,"Nice For What",Drake,6162,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
66,Natural,"Imagine Dragons",6139,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
67,Clandestino,Shakira,6108,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
68,"In My Blood","Shawn Mendes",6069,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
69,"Be Alright","Dean Lewis",6067,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
70,"Só Quer Vrau","MC MM",6036,https://open.spotify.com/track/68uKHxQzoY6gd7YSKJf21J
71,"Vaina Loca",Ozuna,5734,https://open.spotify.com/track/1s2B5cndbqK8rPJEIcKJRQ
72,"Psycho (feat. Ty Dolla $ign)","Post Malone",5682,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
73,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,5671,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
74,"1100 Cegonhas - Prod. Here's Jhonny",Dillaz,5614,https://open.spotify.com/track/2z8miBNCvH52PnK5vfeXm8
