,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Shape of You","Ed Sheeran",55239,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,27000,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
3,"Chantaje (feat. Maluma)",Shakira,24894,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
4,Paris,"The Chainsmokers",22878,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
5,Starboy,"The Weeknd",22638,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
6,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",21639,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
7,"I Feel It Coming","The Weeknd",20121,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
8,"Say You Won't Let Go","James Arthur",20009,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
9,"Castle on the Hill","Ed Sheeran",19759,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
10,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",19007,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
11,"Deu Onda","MC G15",16865,https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF
12,Loucos,"Matias Damásio",16300,https://open.spotify.com/track/49Fu8EcEOZ9OnpM1XpPpyU
13,"Don't Wanna Know","Maroon 5",16003,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
14,Mercy,"Shawn Mendes",15446,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
15,"Love Me Now","John Legend",15108,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89
16,"Just Hold On","Steve Aoki",14674,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
17,"Se Não Acordar Amanhã",Piruka,14634,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
18,Closer,"The Chainsmokers",14494,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
19,"Fake Love",Drake,13808,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
20,"Let Me Love You","DJ Snake",13682,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
21,"Call On Me - Ryan Riback Extended Remix",Starley,13669,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
22,Human,"Rag'n'Bone Man",13546,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
23,"Scared to Be Lonely","Martin Garrix",13437,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
24,"Bad Things (with Camila Cabello)","Machine Gun Kelly",13411,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj
25,"One Dance",Drake,12869,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
26,"24K Magic","Bruno Mars",12858,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
27,"Scars To Your Beautiful","Alessia Cara",12659,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
28,"Não Se Passa Nada",Piruka,12037,https://open.spotify.com/track/7AcZsdwJFJEPxGwr2ErOvu
29,"Hear Me Now",Alok,11780,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
30,"Cold Water (feat. Justin Bieber & MØ)","Major Lazer",11723,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
31,"Só Eu Sei",Virgul,11668,https://open.spotify.com/track/4bdnmTm3yx2W5wTmTewkVD
32,"La Bicicleta","Carlos Vives",11298,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU
33,"Ca Bu Fla Ma Nau",Piruka,11214,https://open.spotify.com/track/1VdIgUz8lT0JAsnMZRBHzz
34,"In the Name of Love","Martin Garrix",10895,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L
35,"Side To Side","Ariana Grande",10707,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz
36,"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer",10329,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
37,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,10258,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
38,"Solo Dance","Martin Jensen",10247,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
39,Dialeto,"Diogo Piçarra",10143,https://open.spotify.com/track/1Eq8bovIxKCDJzzWa78V7p
40,"My Way","Calvin Harris",10113,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
41,"Treat You Better","Shawn Mendes",9828,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
42,"Black Beatles","Rae Sremmurd",9818,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
43,"I Would Like","Zara Larsson",9805,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6
44,"Shed a Light","Robin Schulz",9651,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY
45,Starving,"Hailee Steinfeld",9574,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe
46,Heathens,"Twenty One Pilots",9367,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
47,"Dancing On My Own","Calum Scott",9317,https://open.spotify.com/track/02WacdrRpm4zlP8H7X6bnQ
48,"How Far I'll Go - From ""Moana""","Alessia Cara",8942,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
49,"All We Know","The Chainsmokers",8579,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK
50,"All Night","The Vamps",8042,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW
51,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",7900,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
52,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",7559,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
53,Weak,AJR,7332,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv
54,"All Time Low","Jon Bellion",7302,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m
55,"I Got You","Bebe Rexha",7107,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i
56,"Now and Later","Sage The Gemini",6939,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd
57,História,"Diogo Piçarra",6590,https://open.spotify.com/track/14ngg5qaXPvt2rrPvMV1kC
58,"Perfect Strangers","Jonas Blue",6472,https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1
59,Sirenes,Piruka,6382,https://open.spotify.com/track/5rnHKl6dYUZPtlMLLbKDBK
60,"Era Eu",D.A.M.A.,6172,https://open.spotify.com/track/3EWDt24UjkBgHAmdQIyTYz
61,Issues,"Julia Michaels",6171,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
