,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",40718,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
2,"Shape of You","Ed Sheeran",39167,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
3,"It Ain't Me (with Selena Gomez)",Kygo,25113,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
4,"Something Just Like This","The Chainsmokers",24375,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
5,Cold,"Maroon 5",24000,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
6,Passionfruit,Drake,23068,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
7,"That's What I Like","Bruno Mars",22028,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
8,Paris,"The Chainsmokers",20653,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
9,"Scared to Be Lonely","Martin Garrix",20539,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
10,Believer,"Imagine Dragons",20441,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
11,"Stay (with Alessia Cara)",Zedd,19915,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
12,"You Don't Know Me - Radio Edit","Jax Jones",18602,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY
13,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,18547,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
14,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",18487,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
15,HUMBLE.,"Kendrick Lamar",18434,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
16,"Olha a Explosão","MC Kevinho",16628,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn
17,"Galway Girl","Ed Sheeran",16526,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
18,"I Feel It Coming","The Weeknd",16398,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
19,Issues,"Julia Michaels",16386,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
20,"Slide (feat. Frank Ocean & Migos)","Calvin Harris",16281,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
21,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",15733,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
22,"SUBEME LA RADIO","Enrique Iglesias",15563,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn
23,"Chantaje (feat. Maluma)",Shakira,15543,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
24,"Symphony (feat. Zara Larsson)","Clean Bandit",15012,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
25,"Mask Off",Future,14803,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
26,Starboy,"The Weeknd",14784,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
27,"Chained To The Rhythm","Katy Perry",14638,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi
28,"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer",13970,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
29,"Castle on the Hill","Ed Sheeran",13855,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
30,"Call On Me - Ryan Riback Extended Remix",Starley,13209,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
31,"Solo Dance","Martin Jensen",12421,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
32,"Green Light",Lorde,12319,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5
33,"Say You Won't Let Go","James Arthur",12302,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
34,"Fake Love",Drake,12174,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
35,"Wake N Bake",Regula,12109,https://open.spotify.com/track/5hmOBifAAsfEhUxtK6xiEb
36,Selfish,Future,12026,https://open.spotify.com/track/2Ce5IyMlVRVvN997ZJjJJA
37,"Se Não Acordar Amanhã",Piruka,11804,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
38,"Não Se Passa Nada",Piruka,11675,https://open.spotify.com/track/7AcZsdwJFJEPxGwr2ErOvu
39,Perfect,"Ed Sheeran",11476,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
40,Human,"Rag'n'Bone Man",11349,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
41,Closer,"The Chainsmokers",11303,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
42,"I Got You","Bebe Rexha",10601,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i
43,"Só Eu Sei",Virgul,10441,https://open.spotify.com/track/4bdnmTm3yx2W5wTmTewkVD
44,"Deu Onda","MC G15",10431,https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF
45,Loucos,"Matias Damásio",10085,https://open.spotify.com/track/49Fu8EcEOZ9OnpM1XpPpyU
46,"Hear Me Now",Alok,10009,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
47,"Love On The Brain",Rihanna,9723,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02
48,História,"Diogo Piçarra",9661,https://open.spotify.com/track/14ngg5qaXPvt2rrPvMV1kC
49,Dialeto,"Diogo Piçarra",9523,https://open.spotify.com/track/1Eq8bovIxKCDJzzWa78V7p
50,Blem,Drake,8683,https://open.spotify.com/track/2XlHu0HcujBCkWMdIAvrqt
51,"Só Existo Contigo","Diogo Piçarra",8306,https://open.spotify.com/track/7aaBhHFVsktJo768Jg6kiL
52,Portland,Drake,8125,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
53,Happier,"Ed Sheeran",8080,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
54,Location,Khalid,7147,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
55,"Já Não Falamos","Diogo Piçarra",7073,https://open.spotify.com/track/0A5Zv9pIbvI8d9Htu1NB2c
56,"Still Got Time",ZAYN,6853,https://open.spotify.com/track/000xQL6tZNLJzIrtIgxqSl
57,Dive,"Ed Sheeran",6833,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls
58,"24K Magic","Bruno Mars",6563,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
59,"El Amante","Nicky Jam",6484,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs
60,"September Song","JP Cooper",6457,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI
61,"Get It Together",Drake,6429,https://open.spotify.com/track/7y6c07pgjZvtHI9kuMVqk1
62,Congratulations,"Post Malone",6394,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
63,Weak,AJR,6209,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv
64,"How Far I'll Go - From ""Moana""","Alessia Cara",6166,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
65,"iSpy (feat. Lil Yachty)",KYLE,6148,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
66,"One Dance",Drake,5560,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
67,"Reggaetón Lento (Bailemos)",CNCO,5290,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo
68,"The One","The Chainsmokers",5253,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5
69,"Let Me Love You","DJ Snake",5181,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
70,"Ca Bu Fla Ma Nau",Piruka,4990,https://open.spotify.com/track/1VdIgUz8lT0JAsnMZRBHzz
71,Everyday,"Ariana Grande",4981,https://open.spotify.com/track/3FiE2d325mIOc4YjkSLVJR
72,"La Bicicleta","Carlos Vives",4736,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU
73,Mercy,"Shawn Mendes",4598,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
74,"Just Hold On","Steve Aoki",4571,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
75,"Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)","Calvin Harris",4532,https://open.spotify.com/track/60APt5N2NRaKWf5xzJdzyC
76,"Cold Water (feat. Justin Bieber & MØ)","Major Lazer",4520,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
77,"Love Me Now","John Legend",4489,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89
78,"Mo Boy",Dillaz,4435,https://open.spotify.com/track/0A3b3cu2JPBUTGC6qJEqUy
79,"Não Sou Eu","Diogo Piçarra",4423,https://open.spotify.com/track/0pDmI3tihz2YWr6j8T2zqT
80,Starving,"Hailee Steinfeld",4387,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe
81,Touch,"Little Mix",4360,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z
82,"Scars To Your Beautiful","Alessia Cara",4312,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
83,Dois,"Diogo Piçarra",4210,https://open.spotify.com/track/59raS7RpzODSc6y9PT8edI
84,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",4185,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
85,"O Grave Bater","MC Kevinho",4167,https://open.spotify.com/track/1bUazU9SSOh02AdlOPeTvm
86,"Me Rehúso","Danny Ocean",4158,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
87,"In the Name of Love","Martin Garrix",4139,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L
88,"Don't Wanna Know","Maroon 5",4128,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
89,Erro,"Diogo Piçarra",4061,https://open.spotify.com/track/2PUO17pTicqO1zcsSx5jFY
90,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,3937,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
91,"The Heart Part 4","Kendrick Lamar",3883,https://open.spotify.com/track/1zayuwd1YLZsYDArkruHdL
92,"My Way","Calvin Harris",3869,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
93,"Shed a Light","Robin Schulz",3849,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY
94,"Perfect Strangers","Jonas Blue",3828,https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1
95,"No Lie","Sean Paul",3814,https://open.spotify.com/track/3cFsmM51N5zMAuu1nNY4Tw
96,Caminho,"Diogo Piçarra",3771,https://open.spotify.com/track/5FiqQwsOWIlrDDsqhiBjkP
97,"Don't Let Me Down","The Chainsmokers",3768,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm
98,"Side To Side","Ariana Grande",3768,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz
99,Gyalchester,Drake,3745,https://open.spotify.com/track/6UjfByV1lDLW0SOVQA4NAi
100,"Be The One","Dua Lipa",3717,https://open.spotify.com/track/7FCfMXYTIiQ9b4hDYs4Iol
101,"Treat You Better","Shawn Mendes",3716,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
102,"Ponto De Partida","Diogo Piçarra",3682,https://open.spotify.com/track/1LbiOeNxzrAClQQobwIvP3
103,"Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version",Pitbull,3631,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez
104,"Lights Down Low",MAX,3626,https://open.spotify.com/track/1sYSP7gKa5kdKIfhANfori
105,200,"Diogo Piçarra",3625,https://open.spotify.com/track/4tCeHWyPxjQV6f69kvk8yZ
106,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","Lil Wayne",3470,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB
107,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",3466,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
108,"I Took A Pill In Ibiza - Seeb Remix","Mike Posner",3458,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl
109,Heathens,"Twenty One Pilots",3374,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
110,"Free Smoke",Drake,3349,https://open.spotify.com/track/05KOgYg8PGeJyyWBPi5ja8
111,Alone,"Alan Walker",3307,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p
112,"Dancing On My Own","Calum Scott",3302,https://open.spotify.com/track/02WacdrRpm4zlP8H7X6bnQ
113,"XO TOUR Llif3","Lil Uzi Vert",3298,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
114,"At My Best (feat. Hailee Steinfeld)","Machine Gun Kelly",3282,https://open.spotify.com/track/77lGafvlU68CeHgB2pkHC9
115,"Cheap Thrills",Sia,3265,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
