,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Shape of You","Ed Sheeran",50820,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,24568,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
3,"Chantaje (feat. Maluma)",Shakira,23204,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
4,Starboy,"The Weeknd",22591,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
5,Paris,"The Chainsmokers",20421,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
6,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",20268,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
7,"I Feel It Coming","The Weeknd",19202,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
8,"Say You Won't Let Go","James Arthur",17520,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
9,"Castle on the Hill","Ed Sheeran",17250,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
10,"Deu Onda","MC G15",16518,https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF
11,Loucos,"Matias Damásio",16200,https://open.spotify.com/track/49Fu8EcEOZ9OnpM1XpPpyU
12,Mercy,"Shawn Mendes",15770,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
13,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",15711,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
14,"Don't Wanna Know","Maroon 5",14638,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
15,"Se Não Acordar Amanhã",Piruka,13701,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
16,Closer,"The Chainsmokers",13581,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
17,"Love Me Now","John Legend",13456,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89
18,Human,"Rag'n'Bone Man",13353,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
19,"Let Me Love You","DJ Snake",13148,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
20,"Fake Love",Drake,13069,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
21,"24K Magic","Bruno Mars",12861,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
22,"One Dance",Drake,12555,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
23,"Just Hold On","Steve Aoki",12553,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
24,"Scars To Your Beautiful","Alessia Cara",12430,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
25,"Bad Things (with Camila Cabello)","Machine Gun Kelly",12029,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj
26,"Não Se Passa Nada",Piruka,11317,https://open.spotify.com/track/7AcZsdwJFJEPxGwr2ErOvu
27,"Cold Water (feat. Justin Bieber & MØ)","Major Lazer",11189,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
28,"Só Eu Sei",Virgul,11041,https://open.spotify.com/track/4bdnmTm3yx2W5wTmTewkVD
29,"Hear Me Now",Alok,10535,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
30,"Side To Side","Ariana Grande",10439,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz
31,"Ca Bu Fla Ma Nau",Piruka,10309,https://open.spotify.com/track/1VdIgUz8lT0JAsnMZRBHzz
32,"La Bicicleta","Carlos Vives",10152,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU
33,"My Way","Calvin Harris",10090,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
34,"In the Name of Love","Martin Garrix",10052,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L
35,"Call On Me - Ryan Riback Extended Remix",Starley,9752,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
36,Dialeto,"Diogo Piçarra",9690,https://open.spotify.com/track/1Eq8bovIxKCDJzzWa78V7p
37,"Scared to Be Lonely","Martin Garrix",9613,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
38,"Black Beatles","Rae Sremmurd",9325,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
39,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,9170,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
40,"Treat You Better","Shawn Mendes",9146,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
41,Heathens,"Twenty One Pilots",9028,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
42,Starving,"Hailee Steinfeld",8976,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe
43,"Dancing On My Own","Calum Scott",8790,https://open.spotify.com/track/02WacdrRpm4zlP8H7X6bnQ
44,"Shed a Light","Robin Schulz",8637,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY
45,"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)","Major Lazer",8383,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
46,"I Would Like","Zara Larsson",8130,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6
47,"Solo Dance","Martin Jensen",7877,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
48,"All We Know","The Chainsmokers",7836,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK
49,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",7624,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
50,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",7051,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
51,"Perfect Strangers","Jonas Blue",7035,https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1
52,"Era Eu",D.A.M.A.,6216,https://open.spotify.com/track/3EWDt24UjkBgHAmdQIyTYz
53,História,"Diogo Piçarra",6194,https://open.spotify.com/track/14ngg5qaXPvt2rrPvMV1kC
54,"How Far I'll Go - From ""Moana""","Alessia Cara",6176,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
55,"I Got You","Bebe Rexha",6066,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i
56,"City Of Stars - From ""La La Land"" Soundtrack","Ryan Gosling",6005,https://open.spotify.com/track/0LtVx5vsq9nfpGsWgjUin6
57,"All Night","The Vamps",5840,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW
58,Sirenes,Piruka,5833,https://open.spotify.com/track/5rnHKl6dYUZPtlMLLbKDBK
59,"I Need This Girl",Virgul,5816,https://open.spotify.com/track/3HHZ6lDSL7DLfNSDlcT3bI
