,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Shape of You","Ed Sheeran",41783,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2,Starboy,"The Weeknd",24530,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
3,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,19686,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
4,"Castle on the Hill","Ed Sheeran",19607,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
5,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",19143,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
6,"I Feel It Coming","The Weeknd",18918,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
7,"Chantaje (feat. Maluma)",Shakira,18244,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
8,"Say You Won't Let Go","James Arthur",18033,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
9,"Deu Onda","MC G15",16038,https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF
10,Mercy,"Shawn Mendes",15999,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
11,Paris,"The Chainsmokers",14916,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
12,"Don't Wanna Know","Maroon 5",14792,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
13,Closer,"The Chainsmokers",14376,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
14,"Se Não Acordar Amanhã",Piruka,14246,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
15,"Fake Love",Drake,14244,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
16,"Let Me Love You","DJ Snake",14117,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
17,"24K Magic","Bruno Mars",14070,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
18,"One Dance",Drake,12364,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
19,"Love Me Now","John Legend",12351,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89
20,"Ca Bu Fla Ma Nau",Piruka,12264,https://open.spotify.com/track/1VdIgUz8lT0JAsnMZRBHzz
21,Loucos,"Matias Damásio",12154,https://open.spotify.com/track/49Fu8EcEOZ9OnpM1XpPpyU
22,"Scars To Your Beautiful","Alessia Cara",12140,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
23,"Cold Water (feat. Justin Bieber & MØ)","Major Lazer",11927,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
24,"Just Hold On","Steve Aoki",11722,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
25,"Não Se Passa Nada",Piruka,11665,https://open.spotify.com/track/7AcZsdwJFJEPxGwr2ErOvu
26,"Bad Things (with Camila Cabello)","Machine Gun Kelly",11547,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj
27,"Só Eu Sei",Virgul,11154,https://open.spotify.com/track/4bdnmTm3yx2W5wTmTewkVD
28,"Side To Side","Ariana Grande",10894,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz
29,"Hear Me Now",Alok,10557,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
30,"My Way","Calvin Harris",10223,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
31,"In the Name of Love","Martin Garrix",10069,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L
32,"Black Beatles","Rae Sremmurd",10055,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
33,"Treat You Better","Shawn Mendes",9500,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
34,"All We Know","The Chainsmokers",9100,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK
