,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Shape of You","Ed Sheeran",37981,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2,Starboy,"The Weeknd",27067,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
3,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit",19046,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
4,"I Feel It Coming","The Weeknd",18437,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
5,"Chantaje (feat. Maluma)",Shakira,18037,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg
6,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,17994,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
7,"Say You Won't Let Go","James Arthur",17558,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
8,"Castle on the Hill","Ed Sheeran",17386,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
9,"24K Magic","Bruno Mars",16440,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
10,Closer,"The Chainsmokers",15781,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
11,Mercy,"Shawn Mendes",15649,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
12,"Don't Wanna Know","Maroon 5",14706,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r
13,"Let Me Love You","DJ Snake",14283,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m
14,"Deu Onda","MC G15",14114,https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF
15,"Fake Love",Drake,14005,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
16,"Se Não Acordar Amanhã",Piruka,13981,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
17,"Ca Bu Fla Ma Nau",Piruka,13691,https://open.spotify.com/track/1VdIgUz8lT0JAsnMZRBHzz
18,"Cold Water (feat. Justin Bieber & MØ)","Major Lazer",13240,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p
19,"One Dance",Drake,13089,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
20,Loucos,"Matias Damásio",12997,https://open.spotify.com/track/49Fu8EcEOZ9OnpM1XpPpyU
21,"Say Something Loving","The xx",12108,https://open.spotify.com/track/728zbo72kOoYdGR3AhNsyF
22,"Hear Me Now",Alok,12064,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
23,"My Way","Calvin Harris",11877,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
24,Paris,"The Chainsmokers",11690,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
25,"Scars To Your Beautiful","Alessia Cara",11643,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
26,"Love Me Now","John Legend",11409,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89
27,"Just Hold On","Steve Aoki",11365,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR
28,Dangerous,"The xx",11022,https://open.spotify.com/track/33B2QbtAj8mbDpwvGTOnBt
29,"Só Eu Sei",Virgul,11006,https://open.spotify.com/track/4bdnmTm3yx2W5wTmTewkVD
30,"Black Beatles","Rae Sremmurd",10894,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
31,"Side To Side","Ariana Grande",10801,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz
32,"Bad Things (with Camila Cabello)","Machine Gun Kelly",10757,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj
33,"Não Se Passa Nada",Piruka,10436,https://open.spotify.com/track/7AcZsdwJFJEPxGwr2ErOvu
34,"In the Name of Love","Martin Garrix",10401,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L
35,"On Hold","The xx",10385,https://open.spotify.com/track/5CPqOpKSk0QcJ3dGdaWcRB
36,"Brave For You","The xx",10384,https://open.spotify.com/track/53e5O0USYgSCv4md0CXpMY
