,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,39367,https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns
2,SAD!,XXXTENTACION,22395,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
3,"Amor de Verdade","MC Kekel",22388,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
4,"Lucid Dreams","Juice WRLD",21926,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
5,"Girls Like You (feat. Cardi B)","Maroon 5",19714,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
6,"One Kiss (with Dua Lipa)","Calvin Harris",19396,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
7,"God is a woman","Ariana Grande",19188,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
8,"Better Now","Post Malone",19117,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
9,"Don’t Matter To Me",Drake,18716,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB
10,"Mafiosa (feat. Caroliina)",Lartiste,18560,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
11,"Taste (feat. Offset)",Tyga,18513,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
12,"Solo (feat. Demi Lovato)","Clean Bandit",18250,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
13,"I Like It","Cardi B",17977,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
14,"Te Boté - Remix","Nio Garcia",15923,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
15,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,15484,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
16,"Ocean (feat. Khalid)","Martin Garrix",15050,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
17,"God's Plan",Drake,14953,https://open.spotify.com/track/2VWbHHhWnMzKWPUs4IEEW9
18,"Jackie Chan",Tiësto,14804,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
19,Rise,"Jonas Blue",14678,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
20,Youngblood,"5 Seconds of Summer",14602,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
21,X,"Nicky Jam",14041,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
22,"Faz Gostoso",Blaya,13385,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
23,Nonstop,Drake,12538,https://open.spotify.com/track/2Vx8E3K5icPZR7OCklWBXX
24,"Nice For What",Drake,11707,https://open.spotify.com/track/0HVv5bEOiI9a0QfgcASXpX
25,Moonlight,XXXTENTACION,11457,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
26,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",11175,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
27,changes,XXXTENTACION,11172,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
28,"Born To Be Yours",Kygo,11170,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
29,"Sin Pijama","Becky G",10803,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
30,"Summertime Magic","Childish Gambino",10679,https://open.spotify.com/track/4j3GWI86JvSaF0BLdmgcfF
31,"no tears left to cry","Ariana Grande",10642,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
32,"Jocelyn Flores",XXXTENTACION,10219,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
