,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Devia Ir","Wet Bed Gang",38698,https://open.spotify.com/track/1ftBvRj542ol7LT1A0EtL7
2,"In My Feelings",Drake,31984,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
3,"Mafiosa (feat. Caroliina)",Lartiste,24857,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6
4,"Te Boté - Remix","Nio Garcia",23171,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
5,"Lucid Dreams","Juice WRLD",22727,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
6,"Amor de Verdade","MC Kekel",19039,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
7,SAD!,XXXTENTACION,18225,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
8,"Girls Like You (feat. Cardi B)","Maroon 5",18198,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
9,breathin,"Ariana Grande",18192,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
10,"Taste (feat. Offset)",Tyga,17610,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
11,"God is a woman","Ariana Grande",16203,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
12,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,16138,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
13,"Solo (feat. Demi Lovato)","Clean Bandit",15707,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
14,Rise,"Jonas Blue",15187,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
15,"No Brainer","DJ Khaled",14253,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
16,"NÓS2 (feat. Deezy)",Bispo,14236,https://open.spotify.com/track/4Pl3vnDKIJRQ1eXjeqimBR
17,"Better Now","Post Malone",14234,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
18,"I Like It","Cardi B",13965,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
19,Youngblood,"5 Seconds of Summer",13924,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
20,"Eastside (with Halsey & Khalid)","benny blanco",13841,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
21,"SICKO MODE","Travis Scott",13208,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
22,"Faz Gostoso",Blaya,13067,https://open.spotify.com/track/35pucCKt28NvIK88gpEEjl
23,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,13014,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
24,"In My Mind",Dynoro,12808,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
25,"Jackie Chan",Tiësto,12744,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
26,"Mesa 8","Wet Bed Gang",12604,https://open.spotify.com/track/6ZWr4ogmKx2JlY6YOTcnON
27,"One Kiss (with Dua Lipa)","Calvin Harris",12492,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
28,"Água de Coco (Prod. Lhast)",ProfJam,12220,https://open.spotify.com/track/4VXadgWrXnmHsWknVD2vgJ
29,"Dona Maria","Thiago Brava",11377,https://open.spotify.com/track/0dGqIEsFN3KakdPCMkgjre
30,"Beautiful (feat. Camila Cabello)",Bazzi,11076,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
31,"God's Plan",Drake,10929,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
32,STARGAZING,"Travis Scott",10901,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
33,"Prova dos 9",Piruka,10777,https://open.spotify.com/track/7JSvz1VaPKZzQ0gRJkW95x
34,"Body (feat. brando)","Loud Luxury",10751,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
35,"Sin Pijama","Becky G",10337,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
36,Nevermind,"Dennis Lloyd",10257,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
37,"Chaminé (Zara G)","Wet Bed Gang",9676,https://open.spotify.com/track/53kn2KqWSG9neh5H3YQqxt
38,Rain,mishlawi,9588,https://open.spotify.com/track/65GMCfqsrFRDSX7OWNoJeS
39,"X - Remix","Nicky Jam",9423,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
40,Moonlight,XXXTENTACION,9213,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
41,"Não Sinto","Wet Bed Gang",9096,https://open.spotify.com/track/0YC2GENi574LpUCPEHk8qy
42,"Happy Now",Zedd,8933,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
43,Medicina,Anitta,8887,https://open.spotify.com/track/4R5xvs5X0phd0EYWyGigju
44,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,8882,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
45,"Ocean (feat. Khalid)","Martin Garrix",8701,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
46,"Ta Tum Tum","MC Kevinho",8272,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
47,X,"Nicky Jam",8216,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
48,"no tears left to cry","Ariana Grande",8163,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
49,changes,XXXTENTACION,8083,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
50,"rockstar (feat. 21 Savage)","Post Malone",7781,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
51,Flames,"David Guetta",7558,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
52,"Jocelyn Flores",XXXTENTACION,7515,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
53,Happier,Marshmello,7487,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
54,"Love Lies (with Normani)",Khalid,7439,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
55,"Promises (with Sam Smith)","Calvin Harris",7347,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
56,"Salto Alto",Piruka,7211,https://open.spotify.com/track/3sIXzuNgN9HrC7amkEQWiP
57,Aleluia,"Wet Bed Gang",7085,https://open.spotify.com/track/3nOdmaNfqskNaYpBGPLDdG
58,FRIENDS,Marshmello,7032,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
59,everytime,"Ariana Grande",6956,https://open.spotify.com/track/0WdR2AyLW1Drd3OUdwezM0
60,Cafeína,"Dj Dadda",6941,https://open.spotify.com/track/37tlhZnzXdF5en96O1j93w
61,Nonstop,Drake,6898,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
62,Downtown,Anitta,6872,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
63,Natural,"Imagine Dragons",6702,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
64,"Be Alright","Dean Lewis",6590,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
65,"Romance Com Safadeza","Wesley Safadão",6542,https://open.spotify.com/track/0RBOFW5424gCCCZrgECbt6
66,"1100 Cegonhas - Prod. Here's Jhonny",Dillaz,6438,https://open.spotify.com/track/2z8miBNCvH52PnK5vfeXm8
67,Clandestino,Shakira,6217,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
68,"In My Blood","Shawn Mendes",6147,https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH
69,"Nice For What",Drake,6113,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
70,"Don’t Matter To Me (with Michael Jackson)",Drake,5957,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
71,"Vaina Loca",Ozuna,5847,https://open.spotify.com/track/1s2B5cndbqK8rPJEIcKJRQ
72,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,5843,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
73,"Quero Que Tu Vá",Ananda,5824,https://open.spotify.com/track/7ppLcVgxpoWAhAa2c0CN3b
74,"Psycho (feat. Ty Dolla $ign)","Post Malone",5785,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
75,Slowly,"Richie Campbell",5481,https://open.spotify.com/track/0jg1Oo5WVBBgF1bWspmD1v
76,"O Problema É Que Ela É Linda","David Carreira",5439,https://open.spotify.com/track/65aPEhYjS6AACi4sZM5rUy
77,"Born To Be Yours",Kygo,5418,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
78,2002,Anne-Marie,5386,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
79,"Coração Não Tem Idade (Vou Beijar)",Toy,5358,https://open.spotify.com/track/42RynyXHcGYj6Cvwrh7eIZ
80,"Look At Me!",XXXTENTACION,5344,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
81,Maluco,Karetus,5332,https://open.spotify.com/track/6h6rII20UySFUHiM3RPi6p
82,"Só Quer Vrau","MC MM",5262,https://open.spotify.com/track/68uKHxQzoY6gd7YSKJf21J
83,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",5260,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
84,SWISH,Tyga,5161,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
85,"I'm a Mess","Bebe Rexha",5139,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
86,"Já Se Passou Tudo",Piruka,5020,https://open.spotify.com/track/2wvtEiHUoRmjrqRfOrY26B
87,"Look Alive (feat. Drake)","BlocBoy JB",4984,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
88,Papum,"MC Kevinho",4923,https://open.spotify.com/track/5tNnnptCfuLXLHnDqrL9ku
89,"Everybody Dies In Their Nightmares",XXXTENTACION,4765,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
90,Fuleragem,"MC WM",4697,https://open.spotify.com/track/6tuzPD1zPPvwMbGiD0TBay
91,"Se Não Acordar Amanhã",Piruka,4684,https://open.spotify.com/track/4oWGtWd4deNrZZOopdmCwz
92,Thunderclouds,Sia,4643,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
93,"No Es Justo","J Balvin",4631,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
94,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",4526,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
95,"Não Tens Visto","Wet Bed Gang",4451,https://open.spotify.com/track/3WzINtpiKu6mwJu8ax7EdC
96,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",4427,https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk
97,Believer,"Imagine Dragons",4394,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
98,"Ao Vivo E A Cores","Matheus & Kauan",4383,https://open.spotify.com/track/2Ab1wPTEqulaCGoBak1gUo
99,"Water - Single Version","Richie Campbell",4340,https://open.spotify.com/track/58dElABzeDBwfhttWGf6n1
100,"Shape of You","Ed Sheeran",4303,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
101,"High On Life (feat. Bonn)","Martin Garrix",4289,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
102,FMR,mishlawi,4289,https://open.spotify.com/track/5Dd8YD2T5AsOV9o8np2miQ
103,"A Fila Anda",Djodje,4249,https://open.spotify.com/track/0XIIRCazywV0esGSP1pVj5
104,"XO TOUR Llif3","Lil Uzi Vert",4236,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
105,"A Vida Toda","Carolina Deslandes",4228,https://open.spotify.com/track/6phApqHjoCegpevdCSh331
106,goosebumps,"Travis Scott",4170,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
107,"Side Effects (feat. Emily Warren)","The Chainsmokers",4170,https://open.spotify.com/track/5yNEdBlZMxpcVtGKz5NFk5
108,"Me Solta","Nego do Borel",4121,https://open.spotify.com/track/5nqehpNGoRAz4wUFK3wT9k
109,Havana,"Camila Cabello",4113,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
110,sweetener,"Ariana Grande",4109,https://open.spotify.com/track/70khXICDeTTxgYtw3EysKH
111,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,4033,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
112,Shotgun,"George Ezra",4003,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
113,"High Hopes","Panic! At The Disco",3997,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
114,Mine,Bazzi,3974,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
115,"New Rules","Dua Lipa",3942,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
116,Connection,OneRepublic,3905,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU
117,"Os Meus Putos",Piruka,3877,https://open.spotify.com/track/2UvBjoDN0Btlvno0iBn7zH
118,Thunder,"Imagine Dragons",3876,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
119,"The Middle",Zedd,3862,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
120,"lovely (with Khalid)","Billie Eilish",3824,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
121,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",3809,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
122,"Call Out My Name","The Weeknd",3783,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
123,"Leave a Light On","Tom Walker",3771,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
124,Paraíso,"Diogo Piçarra",3770,https://open.spotify.com/track/4sVLQiRPPYRQ3AcPcXJSLg
125,"O Clima",Lhast,3769,https://open.spotify.com/track/2KTw4vRM6mdBzMlVkInvSS
126,"Pensamento Leve",Domi,3733,https://open.spotify.com/track/7zAZsi0omv840Z0W92mg65
127,"A Nossa Vez",Calema,3719,https://open.spotify.com/track/5WB70PqZqozarhWv1LCuvL
128,"Fica Tudo Bem (feat. Anitta)",Silva,3663,https://open.spotify.com/track/3gvqZpohrsWFwGH1IoFK5b
129,"Échame La Culpa","Luis Fonsi",3658,https://open.spotify.com/track/2hl6q70unbviGo3g1R7uFx
130,IDGAF,"Dua Lipa",3617,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
131,OTW,Khalid,3543,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
132,"I'm Upset",Drake,3537,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
133,Darkside,"Alan Walker",3536,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
134,"Trevo (Tu)",ANAVITÓRIA,3535,https://open.spotify.com/track/0o21KBZdbK4M0iY3mBwVmm
135,3AM,Plutónio,3530,https://open.spotify.com/track/4bmNeSf4fHwBOTr0rSQGUE
136,"We Can Do Better","Matt Simons",3529,https://open.spotify.com/track/1hLjLWrzO18acdCFcccFWk
137,Oquelávai,D.A.M.A.,3517,https://open.spotify.com/track/7HBb0h45HuqUIBmVqN3s92
138,Barking,Ramz,3496,https://open.spotify.com/track/2U5cq89GCnsR1yixKkC8d5
139,"Mo Boy",Dillaz,3477,https://open.spotify.com/track/0A3b3cu2JPBUTGC6qJEqUy
140,Preciso,Valas,3456,https://open.spotify.com/track/3IUM4LmpkeAHMDdqYapXDa
141,"Youth (feat. Khalid)","Shawn Mendes",3417,https://open.spotify.com/track/1h0yImRPIVAjhhHeNVlTuC
142,"Problema Seu","Pabllo Vittar",3413,https://open.spotify.com/track/0sMgOV0KurBXvZ4G5AJj4X
143,Silence,Marshmello,3399,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
144,"BUTTERFLY EFFECT","Travis Scott",3397,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
145,"Jogo do Amor","MC Bruninho",3378,https://open.spotify.com/track/3MxbRHE1u74SoMNR9iURIZ
146,"O Sol","Vitor Kley",3335,https://open.spotify.com/track/3IfctMaf2sfvlSLRa42Cna
147,"Me Rehúso","Danny Ocean",3333,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
148,"Voar (Gson)","Wet Bed Gang",3311,https://open.spotify.com/track/4VSQjXeWif1YluDDhY0eOY
149,"Me Niego",Reik,3297,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
150,Esskeetit,"Lil Pump",3281,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
151,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",3257,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
152,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,3239,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
153,"Dr. Bayard","Mike El Nite",3236,https://open.spotify.com/track/4SqAddoPI8dLe48Pxh6fdO
154,GOTTI,6ix9ine,3207,https://open.spotify.com/track/27oFpFktCq9JIXjJQRuv7a
155,R.E.M,"Ariana Grande",3164,https://open.spotify.com/track/1xWH8zYtDeS9mW1JJG23VZ
156,"I Fall Apart","Post Malone",3130,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
157,"All Girls Are The Same","Juice WRLD",3121,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
158,Wolves,"Selena Gomez",3115,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
159,HUMBLE.,"Kendrick Lamar",3115,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
160,"Whatever It Takes","Imagine Dragons",3092,https://open.spotify.com/track/6Qn5zhYkTa37e91HC1D7lb
161,"Bella - Remix",Wolfine,3070,https://open.spotify.com/track/0SaYeGhSXN0dDWstyNTQ56
162,"I Miss You (feat. Julia Michaels)","Clean Bandit",3065,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
163,Celoso,"Lele Pons",3062,https://open.spotify.com/track/33zcmmElV1YbRZe57biUjg
164,Congratulations,"Post Malone",3046,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
165,"Walk It Talk It",Migos,3021,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
166,"Lean Wit Me","Juice WRLD",3007,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk
167,"STOP TRYING TO BE GOD","Travis Scott",3004,https://open.spotify.com/track/1xYpVRspgaLxdJLOTQkTjg
168,"Até Ao Fim",Agir,3002,https://open.spotify.com/track/1y96Ot8ad1avTqTq2ZTpsw
169,Loucos,"Matias Damásio",3002,https://open.spotify.com/track/49Fu8EcEOZ9OnpM1XpPpyU
170,"Tou Na Moda",Mastiksoul,2989,https://open.spotify.com/track/0YdPHD1q5U3UAZfsvkhPtT
171,"All The Stars (with SZA)","Kendrick Lamar",2967,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
172,"goodnight n go","Ariana Grande",2949,https://open.spotify.com/track/14kYOiFVPb7E7NfFbqhdln
173,"Never Be the Same","Camila Cabello",2949,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
174,"Remind Me to Forget",Kygo,2944,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
175,"We Don't Care",Sigala,2934,https://open.spotify.com/track/59D6pNWyn8UXPpos5fbAqm
176,"Wonderwall - Remastered",Oasis,2932,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
177,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris",2882,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
178,Unforgettable,"French Montana",2873,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
179,"I Like Me Better",Lauv,2872,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
180,"Não Se Passa Nada",Piruka,2866,https://open.spotify.com/track/7AcZsdwJFJEPxGwr2ErOvu
181,"Taking A Walk","Trippie Redd",2866,https://open.spotify.com/track/4mHgYpuGHu99Mw69E83CP2
182,"you should see me in a crown","Billie Eilish",2854,https://open.spotify.com/track/6vsV4D8BM6PioRr1UOx0n2
183,"Quem Me Dera",Mariza,2840,https://open.spotify.com/track/6VBGMZQiblFsl2Ne7g8IVL
184,"Do I Wanna Know?","Arctic Monkeys",2804,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt
185,Respirar,Agir,2774,https://open.spotify.com/track/7zhwDoghVWOxEMbwwWA6Ck
186,"raindrops (an angel cried)","Ariana Grande",2754,https://open.spotify.com/track/0v2LUO8oTHnkjQ8MmKuXyk
187,"I Say a Little Prayer","Aretha Franklin",2734,https://open.spotify.com/track/3NfxSdJnVdon1axzloJgba
188,"Under The Bridge","Red Hot Chili Peppers",2728,https://open.spotify.com/track/3d9DChrdc6BOeFsbrZ3Is0
189,"Mi Gente","J Balvin",2726,https://open.spotify.com/track/7COfe3P7KgfwDwIRB8LIDw
190,"Avião De Papel","Carolina Deslandes",2704,https://open.spotify.com/track/0Bxc1dZPYG8fSAfs3uUzUz
191,Cheguei,Ludmilla,2700,https://open.spotify.com/track/6cbZb9mVAc5s8HtwklLoI0
192,Location,Khalid,2688,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
193,"Não Faz Isso",Piruka,2644,https://open.spotify.com/track/0D8wUCg5XGHfWQIEzMmJAl
194,"Tie Me Down (with Elley Duhé)",Gryffin,2643,https://open.spotify.com/track/4QVS8YCpK71R4FsxSMCjhP
195,"Guatemala - From Swaecation","Rae Sremmurd",2639,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
196,"La Cintura (feat. Flo Rida & TINI) - Remix","Alvaro Soler",2635,https://open.spotify.com/track/56gH0zGe3SP9SGNoQ2pWwn
197,"Seven Nation Army","The White Stripes",2635,https://open.spotify.com/track/1jNOi6m3Hn8nLEeHCp5Msr
198,Sober,"Demi Lovato",2630,https://open.spotify.com/track/0STK94RxUulYqWzwFlyAb5
199,"Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",2628,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
200,"Só Vim Dizer Yau",Piruka,2621,https://open.spotify.com/track/3WmKdTY0wtkDRd5mAsAB5i
